Jobtitle,Company,Location,Job Position,Salary Min,Salary Max,Job Description
Project Engineer (Chonburi),TUV Rheinland Thailand Ltd.,Chon Buri,Electrical/Electronic Engineering,Full time,,,"Job Description :- Participate in project for technical discussion with colleagues and customers Conduct Electrical Safety Testing, EMC testing, according to testing standards Conduct constructional checks Witness testing and Run re-testing Complete test reports and measurement sheets Qualifications :- Bachelor degree or above in Electrical Engineering related field At least 3-5 years experience in safety and quality testing, EMC Testing Good interpersonal, organization, presentation and communication skills Self-motivated and hard working Good problem solving and problem analysis skill Good team player with initiative Ability to perform under pressure Familiar with manufacturing environment Proficiency in English We offer attractive salary commensurate with experience and abilities, career development opportunities and generous fringe benefits such as health, life and accident insurance, annual bonus and provident fund to the successful candidate. Interested person can submit resume, recent photo and expected salary to: Human Resources Department TÜV Rheinland Thailand - Chonburi Technology Assessment Center (CTAC) Amata City Industrial Estate Chonburi 700/920 Moo 5, Nong Kakha Subdistrict, Phan Thong District, Chonburi 20160."
ELECTRICAL ENGINEER (AUTOMATION),Meyer Industries Limited,Chon Buri,Electrical/Electronic Engineering,Full time,,,"URGENTLY REQUIRED !!! Key Responsibilities: Design, modify, and/or apply components and systems using engineering methods and techniques to meet specified technical objectives on time Develop and execute verification plans for designs. Start to finish ownership of total system electrical design - starting from concept phase to release to manufacturing and field support Read system requirements and translate those into electrical design requirements Select electrical components and support selection of automation equipment/system components. Assist with automation equipment/system startup and commissioning Develop, release and revise electrical drawings and schematics. Qualifications: Bachelor's or Master's Degree in Electrical Engineering, Automation Engineering, Mechatronic Engineering, Control Engineering, or Instrument Engineering. 0-5 years of experience in a manufacturing/automation environment, demonstrating a track record of effective problem-solving, fault finding, and debugging. Some exposure to project management would be advantageous. Profound expertise in PLC and data acquisition systems, mechanical equipment operation, and process control is imperative. Demonstrated project engineering involvement in commissioning Automated systems on the factory floor. Proficient in written and verbal communication, including delivering presentations to internal teams, customers, and management. Capable of producing technical reports. Enthusiastic about hardware development, thriving in a fast-paced setting, and actively participating in hands-on design and development. Proven ability to manage multiple tasks, prioritize projects, and adhere to timelines. Preference for candidates with experience in Semi-Automation or full automation. Possesses creative problem-solving skills. Familiarity with PLC and AutoCAD is desirable. Working Hours: 45 hours/week (5 Day/Week) Mon - Fri 08.00 AM - 06.00 PM Interested candidates are invited to write in with full resume (PDF file), stating present and expected salaries, and enclosing a recent photograph also transcript to the address below : MEYER Industries LimitedHuman Resources Department38/9 Moo.5, Laemchabang Industrial Estate, Tungsukhla, Sriracha, Chonburi 20230Tel : 0-3840-4200 Fax : 0-3849-0393 English Resume Only"
CSA Manager - Chachoengsao (Oil&Gas/EPC),"CONNECT ENERGY (THAILAND) CO., LTD.",Chachoengsao,Environmental Engineering,Full time,,,"‘CONNECT ENERGY (THAILAND) CO., LTD. is an internationally accredited recruitment solutions and services consultancy. Now we're looking for CSA Manager as detail below; Job Responsibilities; Manage the co-ordination of the Civil, Structural and Architectural work packages. Management of Site Safety in conjunction with  Safety Advisor, including set up, management of and closing out of file Management of Site QA in conjunction with  Project Manager and team including set up, management and close out of file Management of Project Schedule in conjunction with Planner, Project Managers, Sub-Contractors and consulting Engineer/Architect to Engineering and Client requirements Management of all costs associated with Project with the support of the project QS. Management of all day to day site operations Management of sub-contractor activities including tracking progress against schedule and manpower levels. Ensure that there is a weekly minute meeting with sub-contractor. Ensure all Sub-contractor documentation including safety documentation is maintained up to date and filed for future reference. Attendance at Site Meetings, Internal Project Reviews, Engineering Reviews, Planning and Co-ordination Meetings and Handover Meetings Close out of all project items including Final Account, O & M Manuals, Punch List, Safety File, QA File, Material and Plant re-locations, Project Plan – all with the Support of your Project team Qualification: Bachelor degree in Engineering or related filed. Minimum 10 years experience as Construction Manager Strong understanding of Oil &Gas, onshore plant construction processes. Good knowledge of design and construction process Ability to control and manage people and programs Able to multi-task and meet strict deadlines. Proficiency with MS Word and Excel. Good command in English For interested candidate, please submit your updated CV with full details of working experience, stating present and expected salary by email. Email: varisa.sangsuwan @ connect-energy.com (ติดกันหมด) All applications would be treated with the strictest confidentiality."
Technical Sales Engineer/Assistant Manager,PCM Group Asia Pacific Pte Ltd.,Bangkok,Chemical Engineering,Full time,,,"Job Highlights Bachelor in Engineering, Chemical, Mechanical, Petrochemical or related field 3 years exp. of Sales in related markets; Offshore, Oil&Gas, Sugar, Pulp & Paper, F&B Good Command of written & spoken English More than 50K THB with other benefits Job Description Job Responsibilities Prepare pumps and spare parts offers Actively engage in identifying sales opportunities and areas for growth Works in tandem with the sales team Follow up the pumps and spare parts offers Negotiate terms & performs contract reviews Follow up with respect to deadlines and agreed delivery dates Prospection and business development Assist with the account management in Thailand Updates customer database Job Qualification Bachelor's degree in Engineering (Chemical, Mechanical, Petrochemical or related field) At least 3-5 years’ experience in Sales, Technical Sales or Technical Services. If have experience in Sales will be an advantage. Excellent interpersonal, good communication skill and customer-oriented mindset. Strong initiative, problem solving skill and proactive. Good interpersonal and communication skills. Good command of English Computer literacy: MS Offices-Word, Excel, Power point. Own car with license."
Service Engineer/วิศวกรบริการ,"DOU YEE ENTERPRISES (THAILAND) CO., LTD.",Pathum Thani,Electrical/Electronic Engineering,Full time,,,"Responsibilities Machine installation, maintenance and repair. Co-operate with Headquarter for support customer. Able to training machine operation for customer. Perform service under warrantee. Perform installation & executes technical corrective action. Report feedback and market situation to service management. Support & provide sales department for replacement/ special sales programs. Support & provide sales marketing for congresses, exhibitions, demos, workshops as per requirement. Provide technical training after installation. Contribute and assist to develop the revenue, contract development and expense budget. Qualification Bachelor's degree in Electrical, Electronic engineering or related field. Candidate must possess at least Diploma or Bachelor's Degree in Electrical/Electronic, Mechanical, Mechatronic in Engineering or equivalent. 0-5 years experiences in field service. Good command of written and spoken English. Having Car and official License are the must. Benefits Bonus / Year 5 Working Day / Week / 08:00 - 17:30 Annual Leave Travel Allowance Phone Allowance Car maintenance Allowance"
RCM Engineer,GC Maintenance and Engineering Company Limited,Rayong,Electrical/Electronic Engineering,Full time,,,"Facilitator to develop and implement  the Reliability Centered Maintenance(RCM) methodology and apply to client Provide content  of Reliability and Maintenance, standards and guidelines to client Calculate all critical reliability parameters and monitoring, together with review current practice against Best practices and Benchmarks to implement actions Analyze performance after implementation of the RCM to seek for improvement or new development of systems. Qualifications Bachelor's Degree of Mechanical Engineering or any other related field. 3 - 5 years' experience in Reliability-Centered Maintenance. SAP, ARIBA usable."
Structural Engineer / Bridge Engineer/วิศวกรโครงสร้าง,MIDAS IT,"Huai Khwang, Bangkok",Project Management,Full time,,,"MIDAS THAILAND is looking for a Full-time Technical Engineer. Role Technical support and user training Software introduction and sales support Creation of technical and training manuals Software development planning Basic qualifications Bachelor's or Master's degree in Civil Engineering or Structural Engineering (or related field) More than 2 years of experience using structural design software Preferred Qualifcations Who can speak and write fluently in English A person who can understands and use MIDAS programs (Midas Gen / Midas nGen or midas Civil) proficiently Proficient knowledge of other software such as MS Office, AutoCAD and other FEM software. Excellent communication and presentation skills Flexibility and adaptability to rapidly changing business environments Customer-centered mindset Role การสนับสนุนด้านเทคนิคและการฝึกอบรมผู้ใช้ แนะนำซอฟต์แวร์และสนับสนุนการขาย การสร้างคู่มือทางเทคนิคและการศึกษา การวางแผนพัฒนาซอฟต์แวร์ Basic Qualification ปริญญาตรีหรือปริญญาโท สาขาวิศวกรรมโยธา วิศวกรรมโครงสร้าง (หรือสาขาวิชาที่เกี่ยวข้อง) ประสบการณ์ 2 ปีขึ้นไปโดยใช้ซอฟต์แวร์ออกแบบโครงสร้าง Preferred Qualifications พูดและเขียนภาษาอังกฤษได้คล่อง ผู้ที่มีความเข้าใจในโปรแกรม MIDAS (Midas Gen / Midas nGen หรือ Midas Civil) และสามารถใช้งานได้อย่างชำนาญ มีความรู้ความชำนาญเกี่ยวกับซอฟต์แวร์อื่นๆ เช่น MS Office, AutoCAD และซอฟต์แวร์ FEM อื่นๆ มีทักษะในการสื่อสารและการนำเสนอที่ดีเยี่ยม มีความยืดหยุ่นและปรับตัวเข้ากับสภาพธุรกิจที่เปลี่ยนแปลงอย่างรวดเร็ว ความคิดที่มุ่งเน้นลูกค้าเป็นหลัก สถานที่ทำงาน : G Tower, 33 4 Rama IX Rd, Huai Khwang, Bangkok 10310"
Maintenance Engineer (Can work for night shift),ADIENT & SUMMIT CORPORATION LTD.,Chon Buri,Maintenance,Full time,,,"Job Description: Performing preventive maintenance at the factory. Recommending preventive and curative scheduled maintenance to ensure optimum operation and a minimum of downtime. Referring preventive maintenance programs during day–to–day operations as necessary. Providing documentation relating to all functions performed by completing forms, reports, records. Troubleshooting equipment and machines. Summarizing daily, weekly, and monthly reports for the Manager. Cooperate with production and planning department to achieve overall project. Developing and searching opportunities to improve production performance. Monitor and control the Preventive and Corrective Maintenance activities to achieve the company objectives. Provide and develop the effective preventive maintenance plan to match with the production schedules Support to install and commissioning the new machines and equipment into the factory Leader and support to improve the plant OEE to achieve the KPIs target in term of Availability rate . Leader and support to reduce the cost of maintenance such as repairing cost , optimize the spare parts stock level, Kaizen maintenance and energy saving Improve MTBF and MTTR for all machinery and equipment. Lead to implement the TPM activities in plant to support the AMS strategic plan Manage, coach and mentor to Technicians to achieve of their development skill planning . Cultivate and improve the 5S, Safety & environment and Kaizen culture to the team. Set up the cutting or shaping tools or dies needed in machines or presses for precision work Test run machines, make adjustments as required, advise or instruct operators and watch the first operations. Periodically check product sizes and report and problems or readjust machines using precision measuring instruments to check accuracy of work. Qualifications: Bachelor’s degree is required in Mechanical Engineering or a related field Strong knowledge in TPM & PM (especially in Preventive and Autonomous Maintenance) Mechanical, OEE, Kaizen, Energy saving, analytical, problem solving skill and service mind Requires setup experience in relation to fabrication; stamping, bending, press manufacturing at least 5 years of experience Requires good hand-eye coordination Requires patient, quality conscious work ethic regarding detail of work. Requires technical background experience and training. Ability to use machine tools and precision measuring equipment required to perform set up procedures. Proactive, focus on results oriented and good attitude of works Leader ship to provide training to technicians to upgrade on technician skill. Knows Predictive Maintenance Some Evidence on problem solving skill."
Production -Paint Engineer,Triumph Motorcycles (Thailand) Limited,Chon Buri,Industrial Engineering,Full time,,,"Responsibilities: New model implementation – Pursuing component and process approval for all aspects of new model process. Implementing procedures: Interpreting Design change request and reviewing drawings before planning and overseeing implementation. Developing and implementing robust processes which achieve the company’s top level targets for Safety, Quality and Volume. Investigating concerns in production with current processes and equipment and implementing robust solutions to ensure quality and efficiency objectives are maintained. Evaluating and selecting manufacturing equipment to fulfill the company’s goals and improve existing processes. Qualifications: Bachelor's degree in Mechanical, Industrial Engineering or related fields. At least 2- 3 years’ experience in Paint Processes, Project management & Engineering skills. New graduated is welcome. Experience with electrostatic painting. Experience in new factory start up or factory or complicated process implementation. Ability to use CAD. Very good English communication skills. High level of competency in project management Able to operate computer: Microsoft Office (Words, Excel and Outlook). Working day: Monday – Friday 08.00 – 17.00 The company will provide very good salary and fringe benefits to the right candidate. If you would like to join a dynamic British company that is firmly established in Thailand, please send your application to:- Human Resources Department Triumph Motorcycles (Thailand) Ltd. Amata City Chonburi Industrial Estate, 700/801, Moo 1, Tambol Panthong, Amphur Panthong, Chonburi 20160 Tel: 038-469800 ext. 5446"
Processing Engineer (25K – 30K) (SDG-101886),"RGF HR Agent (Thailand) Co., Ltd.",Chon Buri,Electrical/Electronic Engineering,Full time,,,"Duties & Responsibilities: New product introduction (follow up prototype builds, support purchasing with sourcing of new components, support Engineering HQ with CAD design) Creating and implementing Work Instructions for production (implementing = training new work instructions to production staff) Design and improvement of production processes Change management (Track and implement ECN’s, Engineering Change Notice) Process and follow-up technical quality issues from customer feedback/complaints (RMA process) Issuing and maintaining user manuals Technical support for customers in cooperation with global sales Necessary Skill / Experience Bachelor's degree in Mechatronic, Mechanical, Electrical Engineer related fields Have at least 3 years’ experience as SMT engineer in electronic or automotive manufacturing. Able to read 2D,3D CAD and solid work. Have strong knowledge of ECN (Engineering Change Notice) Advance conversation middle level in English Languages skills English : Conversational Japanese : None Workplace Area: Pinthong Industrial Estate Working Hour : 8:00-17:00 (Mon-Fri) About the Benefit Salary: 25,000–30,000THB Social Insurance Uniform IPD/OPD About the allowance Gasoline fee About the company Business Type: Manufacturing Products: Electronics Manufacturing Service (EMS) HOW TO APPLY *** Please submit your resume with recent photo, your current & expected salary, and reference: Processing Engineer (25K – 30K) (SDG-101886) *** Any query regarding this Job or application method, please call Tel. 033-154-333 4/222 Harbor Office Building, 5th Floor, Unit 5A04, Moo.10 Sukhumvit Road, Tungsukla, Siracha, Chonburi 20230   (ใบอนุญาตเลขที่ น.ชบ 03/2561) Website: www.rgf-hragent.asia [link removed] and find us on Facebook: RGF Thailand [link removed]"
Maintenance Manager (PLC / Hydraulic Press),Adecco Recruitment (Thailand) Limited,Chon Buri,Maintenance,Full time,70000,89999,"Company Overview: Our client is a leading energy storage company known for its flow batteries, designed for various applications, including renewable energy storage, telecommunications, and industrial use. This job required a skilled and experienced Maintenance Manager to lead our maintenance team and ensure the continuous and efficient operation of our manufacturing equipment. Location: WHA Chonburi Industrial Estate 1, Bowin Job Description: Equipment Maintenance: Oversee the maintenance of all machinery and equipment in the manufacturing facility. Ensure preventive maintenance schedules are adhered to, minimizing downtime and maximizing operational efficiency. Troubleshoot and repair complex machinery, with a particular focus on PLC and Hydraulic Press systems . Technical Expertise: Possess in-depth knowledge and hands-on experience with PLC and Hydraulic Press systems . Familiarity with pneumatic and sensor technologies; preference given to those with expertise in these areas. Injection molding knowledge and experience is a strong advantage. Familiarity with Hydraulic Press 200-300 Ton or above is preferred . Root Cause Analysis: Proactively identify and address the root causes of equipment failures to prevent recurring issues. Implement strategies to improve Mean Time to Detect (MTTD) and Mean Time to Fix (MTTF) metrics. Communication Skills: Effectively communicate with team members and other departments in English. Provide clear and concise reports on maintenance activities and equipment status. Team Leadership: Lead and manage the maintenance team, providing guidance and support. Foster a culture of safety, collaboration, and continuous improvement within the maintenance department. Problem-Solving: Demonstrate strong problem-solving skills to troubleshoot and resolve issues promptly. Implement and manage maintenance solutions to enhance overall equipment reliability. Benefits: 5-day work; Mon - Fri Provident Fund Health Insurance Bonus House Allowance (1,000 Baht / Month) Funeral Allowance Marriage Allowance"
Technical Service Engineer (Rayong Plant),Indorama Petrochem Limited,Rayong,Environmental Engineering,Full time,,,"Responsibility - Daily monitoring and optimization of plant utility parameters to improve process efficiency / productivity. - Prepare plant performance reports/equipment trouble shooting & failure analysis, debottleneck studies & HAZOP studies. - Preparation of management of plant change documents for modification activities, review basic and details engineering documents. - Perform other related duties as assigned. Qualifications - Bachelor's degree in chemical engineering or equivalent experiences -  Minimum 5 years of experience in process engineering in Petrochemical plants & Utilities i.e. Boiler, Water & Wastewater treatment plant -  Good knowledge of fundamentals in chemical engineering especially unit operations, software simulation i.e. Aspen/Hysys and engineering design - Good communication skills in English -  Hand on experience with MS offices and knowledge in SAP is advantage. Interested applicants may send their application strictly in English with full resume of work experience, educational background, salary expected, recent photograph and contact details to"
Facility Management Supervisor (Retail Industry)/หัวหน้าวิศวกรรมอาคาร,CP Future City Development Corporation Ltd.,"Phra Khanong, Bangkok",Electrical/Electronic Engineering,Full time,,,"Responsibilities : สามารถเป็นหัวหน้าทีมในกะ เพื่อดูแล การปฎิบัติการของระบบอาคาร (Operations)  การบำรุงรักษาเชิงป้องกัน (Preventive Maintenances) และการแก้ไขซ่อมแซม (Corrective Maintenances) รวมทั้งควบคุมดูแลผู้รับเหมาในงานซ่อมแซมและบำรุงรักษาได้ มีความเข้าใจในเรื่องความปลอดภัยและมาตรฐานการทำงาน รวมทั้งสามารถตรวจสอบการทำงานของเครื่องจักรได้ สามารถจัดทำรายงานต่างๆ เช่น การจดมิเตอร์ การเก็บข้อมูลเครื่องจักรต่างๆ ได้ สามารถดูแลงานเตรียมพื้นที่และตกแต่งร้านค้า (Tenant Alteration) และงานเตรียมพื้นที่เพื่อจัดกิจกรรมส่งเสริมการตลาดได้ สามารถดูแลรักษาอุปกรณ์ต่างๆ และการจัดเก็บอุปกรณ์รวมทั้งอะไหล่ในห้องสโตร์ได้ Qualifications : การศึกษาระดับ ปวช หรือสูงขึ้นไป ในสายงานช่างด้านต่างๆ ประสบการณ์ทำงานช่างอาคารอย่างน้อย 12 ปี มีทัศนคติที่ดี สามารถทำงานเป็นทีมได้ดี สามารถทำงานเป็นกะได้ มีทักษะการสื่อสารที่ดี หากสามารถใช้งานโปรแกรม AutoCAD ได้ จะได้รับการพิจารณาเป็นพิเศษ สถานที่ทำงาน เดินทางสะดวกใกล้ BTS ปุณณวิถี *** All positions requited strong creativity, human relation and team working spirit. *** Prior experience in Real Estate or Retail business will be an advantage. The company offers successful candidate vary competitive remuneration and opportunity for growth. Please send your full English with a recent photo and expected salary: CP Future City Development Corporation (CPFC) (Applications will be held in strict confidence.) Only shortlisted candidates will be contacted"
วิศวกรไฟฟ้า,"Siam Flour Trading Co., Ltd.","Phra Pradaeng, Samut Prakan",Electrical/Electronic Engineering,Full time,,,"Siam Flour Trading Co., Ltd สถานที่ปฏิบัติงาน: อ.พระประแดง จ.สมุทรปราการ รายละเอียดงาน ปฏิบัติงานด้านวิศวกรรมไฟฟ้าในโรงงานให้เป็นไปตามแผนที่กำหนด พัฒนา และปรับปรุงระบบวิศวกรรมไฟฟ้าในโรงงานให้สามารถทำงานได้อย่างมีประสิทธิภาพ ปลอดภัย และเพียงพอต่อความต้องการ กำหนดวิธีการและขั้นตอนการปฏิบัติงานของฝ่ายวิศวกรรมไฟฟ้า ประสานงานผู้ให้บริการภายนอกในการออกแบบและปรับปรุงระบบไฟฟ้าร่วมกับฝ่ายวิศวกรรมและซ่อมบำรุง ควบคุมการติดตั้ง ปรับปรุง ซ่อมแซม ระบบไฟฟ้าของผู้ให้บริการจากภายนอก ทดสอบการทำงานของระบบไฟฟ้าภายหลังการติดตั้ง ปรับปรุง แก้ไข จัดทำเอกสารรายงานเกี่ยวกับงานวิศวกรรมไฟฟ้า คุณสมบัติผู้สมัคร การศึกษา สาขาวิศวกรรมศาสตร์ไฟฟ้า มีประสบการณ์ในด้านวิศวกรรมไฟฟ้า 3 ปี ขึ้นไป หากมีประสบการณ์บริหารทีมงานอย่างน้อย 3 ปี จะได้รับการพิจารณาเป็นพิเศษ สามารถใช้โปรแกรม Microsoft Office ได้ มีประสบการณ์สายงานเครื่องจักรอุตสาหกรรม จะได้รับการพิจารณาเป็นพิเศษ"
Sr.Product Design & Development Engineer - Rayong,Manpower Group Thailand,Rayong,Industrial Engineering,Full time,,,"RESPONSIBILITIES Oversee the comprehensive design and development of plant equipment, and specialized tools. Collaborate with multidisciplinary teams including production members, mechanical engineers, and/or architects to ensure cohesive and innovative product solutions. Utilize your deep understanding of FEA simulation skills to create designs that meet technical requirements and industry standards. Conduct feasibility studies and risk assessments to validate design concepts and iterate as necessary. Perform structural, thermal, and other relevant analyses using engineering software to ensure product reliability and performance. Create and maintain detailed design documentation, including drawings, specifications, and reports. Ensure products comply with relevant industry standards and regulations. Stay up-to-date with emerging technologies and design trends in the field. Mentor and guide junior engineers, providing technical expertise, feedback, and fostering a culture of continuous learning. QUALIFICATIONS: Bachelor's or Master's degree in Mechanical Engineering. 3+ years of experience in product design engineering, with a strong portfolio demonstrating successful product launches and innovative design solutions. Excellent in Solidworks Simulation, Solidworks modeling and drawing, AutoCAD, and other design-related technologies. Solid understanding of FEA Analysis , including Structure Analysis and others. Excellent problem-solving skills and ability to think creatively and analytically. Strong communication skills in English. Interested candidates please send your update resume, current and expected salary with contact details to: ManpowerGroup Thailand - Eastern Seaboard Branch 44/59 Room no.302 Moo 11, T.Nong-prue, A.Banglamung Chonburi 20150 Contact Khun Nisarat Kusumayuth (Recruitment Consultant) Telephone no. 081 104 8841 Nisarat.k @manpower.co.th Manpower Recruitment License No.Chobor.03/2554 Ref: BH44985"
Cost & Procurement Manager (MEP),Frasers Property Industrial (Thailand) Company Limited,"Pathum Wan, Bangkok",Electrical/Electronic Engineering,Full time,,,"Responsibilities: Determine cost estimate targets during the pitching stage process and be able to recommend cost effective solutions. Gather information by liaising with stakeholders in order to convert building specifications to cost estimates. Utilize cost methodologies and tools to prepare and maintain reliable and accurate data. Pre-qualify the contractor with the recommendation. Prepare bill of quantity template (BOQ) for prepare cost estimation including direct and indirect cost with estimation condition. Develop the tender documents. Coordinate the meeting, conduct the meeting, and write the minutes of meetings. Prepare cost comparison with the analysis and negotiation. Investigate and identify cost reduction opportunities through cost analysis review. Conduct cost review and make VE cost proposal. Prepare the presentation slide to seek management for CAPEX approval. Assist for construction contract execution including preparing the scope of work, bill of quantities and other related document to the project. Qualifications: Bachelor’s degree in Electrical / Mechanical Engineering. Minimum 5 years proven experience in QS, cost estimation and procurement. Good communication skills with the ability to form and maintain good relationships internally and externally. Strong interpersonal, negation & presentation skills. Good communication in English language. Good Microsoft skills. Strong technical mindset and able to read and interpret data and drawing to cost estimation. Knowledge of estimating and procurement techniques. Results orientated and organized with the ability to deliver against deadlines. Strong attention to detail and accuracy skills. Good presentation skills. Proactive and adaptable."
Electronics FA Engineer (Failure Analysis),"Analog Devices (Thailand) Co., Ltd.",Chon Buri,Electrical/Electronic Engineering,Full time,,,"Analog Devices (NASDAQ: ADI) designs and manufactures semiconductor products and solutions. We enable our customers to interpret the world around us by intelligently bridging the physical and digital worlds with unmatched technologies that sense, measure and connect. Analog Device's Failure Analysis team in Chonburi Thailand is looking for Failure Analysis Engineers. Job Description Responsibilities and Duties include but not limited to: Analyze root cause of RMA returns Investigate new product Failures Determine cause of yield excursions Meet ADI's failure analysis cycle time and quality commitments Develop new techniques for analyzingfailures Work with Design, Application, Process, Product and Package engineering teams to identify the failure root cause and propose corrective actions Take ownership of a piece of failure analysis equipment; train new users and keep it running Minimum Qualifications: Electronics/Mechatronics/Electrical Engineering degree with semiconductor emphasis. Masters degree is a plus. Strong knowledge in circuit analysis and in data analysis. Strong technical understanding of how a diode and transistor work Strong technical understanding of Analog and Mixed signal circuit analysis and layout Strong working knowledge of several lab equipment ( Oscilloscopes, function generators, Source meter, power supplies, DMMs etc.) to perform IC characterization at bench level. Capable of interpreting datasheet specifications and translating these into working bench setups.Good English oral and written communication skills Good troubleshooting skills Fab and/or assembly process experience a plus Chemistry lab experience is a plus Has a sense of continuous improvement by identifying and working on gaps from existing processes to achieve goals."
Plant Manager,Thermodisc (Thailand) Limited,Prachin Buri,Mechanical Engineering,Full time,,,"“Lead all the Plant Operations” to provide world-class product, manufacturing solutions and service support to customers.  Develop and drive strategy for continuous improvement of the Plant performance to ensure satisfaction of customers, shareholder, employee and external community.  “supply chain to me is confusing as we also have strategic supply elsewhere. Primary Responsibilities: Identify, develop and drive key operations strategies to deliver GP targets and to optimize productivity, premium quality and manufacturing costs. Provide leadership to implement plant best practices, Kaizen, automation and business system integration processes to achieve world class operational status. Provide leadership and direction to plant continuous improvement process to ensure total conformance to customers’ requirements Collaborate with regional Sales and Marketing, Supply Chain and Engineering leaders in demand planning, customer engagement, product strategy and cost reduction. Develop manufacturing solution to support Launch for New Products in growth funnels. Maintain highest standard of Environmental, Health and Safety in the Plant. Develop and retain the necessary skilled talents to sustain long term profitable growth. Foster an environment that all employee in the site embrace and pursue the company’s core value, purpose and mission that enable the success of company and employee. Responsible for safety and environmental Strong Background to Manage in manufacturing , Engineering/NPI (R&D) , Supply chain , Purchase , warehouse shipping, QA, Maintenance &Facility, Finance, HR, Material sourcing. Qualifications Bachelor degree of Manufacturing/Automation/Engineering Master degree of Science/Engineering or MBA is a + for the application Excellent English written and verbal communication skill is a must 15 years + working experience in manufacturing operations of multi-national company of which, minimum 10 working experiences in key managerial role of multi-disciplines including Operations, Supply chain, Quality, Product development or Engineering. Good track record of performance with solid achievement to the organization Strong leadership experience and interpersonal skills Ambitious, hands-on, hard-working and strong problem-solving capability and stand for adversity. Ready to accept new challenge outside personal comfort zone Work around the clock with the global team in critical projects is required Work in weekend for emergency issue Regional Travel for supplier & customer visit  %MCEPASTEBIN%"
Painting Process Engineer/วิศวกรกระบวนการพ่นสี,"Changan Auto Southeast Asia Co., Ltd.",Rayong,Mechanical Engineering,Full time,,,"Job description : 1. Participated in product synchronization engineering analysis (SE), process adaptability analysis, and technical plans of product launching; 2. Responsible for the design of painting production line workstations, completing the design of workstation equipment, workstation layout, and other related content in the painting workshop, and promoting lean optimization of each process section. 3. Analyze and solve process and quality issues during the coating production process, completing problem analysis, and plan development & verification. 4. Participated in the experimental certification and application of body accessories in the painting workshop. Job requirements: 1. At least 5 years experience in painting process. 2. Have experience in automotive industrial. 3. Good communication skills in English and Thai, and being able to communicate in Chinese daily is a plus. 4. Be familiar with the IATF 16949 quality system, proficient in using APQP/PPAP/FMEA/SPC/MSA. 5. Bachelor's degree or above 6. Be proficient in softwires such as MS Office, CAD, CATIA, etc."
R&D Technical Project Lead (Project manager),"Mars Petcare (Thailand) Co., Ltd.",Chon Buri,Mechanical Engineering,Full time,,,"Job Purpose This role is to lead CAB project of Asia Pet Centre and innovation CAB projects in Pakchong and Chonburi plants, which included future Asia Pilot Plant and Regional Lab in Chonburi. Additionally, this capital investment would help build integrated R&D capability to support Asia growth, leveraging synergies of the Development team, AICE, Wet GIC and the Global Deployment team. The key activities of Asia R&D hub is to support Regional projects of new product (Dry/C&T/Wet), raw material development, product performance program, sustainability program as well as global deployment. Responsibilities Lead Overall Project management of CAB Project. Role Model the 5Ps as a Leader on the Project, with a clear focus on the impact to the product and the consumer. Champion for R&D and work collaboratively with all project team members to achieve the best final outcomes. Responsible for deliverables in different phases Collect all requirements from key stakeholders including PPG members, Global R&D, Global Lab team, and Global Engineering, and Write the R&D General Brief to capture the project scope and frame the requirements for R&D. Incorporate requirements from related functions into the design. Ensure R&D teams provide necessary inputs on design requirements, and facilitate risk assessment procedures. Escalate issues in the design to the PCG that may result in project impacts. Design includes building layout, equipment selection, process flow, control systems (including SAP, MOM, PCS (Mars and OEM), product design, and operator procedures. Accountable for the Completion of the Process Specifications, and responsible for bringing these documents to the PCG and managing the approval process Lead Value Engineering Session with engineering Provide inputs to MPAR preparation and facilitate MPAR approval process with IE. Execution for detailed design with support from engineering Facilitate stakeholder review of detailed design ▪ Be on site to support construction engineer during construction phase Own specification of equipment and purchasing of process related equipment including FAT plan at OEM or other Mars site Management of work streams to ensure accurate distribution of responsibilities within the team Escalation of issues to PCG as they arise. Manage overall requirements for Validation including timeline, resources, and raw/pack materials Management of Validation planning Mitigation of Issues related to Product Quality and adherence to Process Specification. Accountable for ensuring the process, packaging and product validation reports are completed On top of Pet Center Project Leader, this individual will hold responsibility of Process Development role to lead and execute the R&D process development/ deployment to support Asia business growth. Qualifications 10 years' working experience in R&D At least 3 years experiences in a Business CAB Project environment as key technical contributor on behalf of R&D Project manager experience is beneficial Multi-year experience in Process technology development An equivalent technical application (such as technology deployment) and/or similar in Engineering Development will be beneficial A sound understanding of Petcare manufacturing technologies and Petcare Global Equipment Standards in technology fields (process food technology) will be preferred"
