Jobtitle,Company,Location,Job Position,Salary Min,Salary Max,Job Description
หัวหน้าส่วนคลัง (ประจำโรงงาน สมุทรสาคร),SIAM METAL Company Ltd.,Samut Sakhon,"Production, Planning & Scheduling",Full time,,,"รายละเอียดหน้าที่ความรับผิดชอบ : ดำเนินการบริหารคลังพัสดุ การรับ-การเบิก การตรวจสอบคุณภาพเบื้องต้น เอกสารการรับ-การเบิก / บิล card / Stock card ตลอดจนการจัดเก็บ และการบริหารจำนวนสินค้าคงคลัง ทันตามกำหนดการที่ทางสำนักงานระบุ ตรวจสอบวัสดุที่จำเป็นต้องใช้เพื่อให้การผลิตเป็นไปตามแผนงานที่ได้รับและติดตามให้เข้าโรงงานให้ทันต่อแผนการผลิตช จัดเตรียมวัสดุพร้อมส่งมอบเข้า Site งาน ให้ทันตามหมายกำหนดการและเป็นไปตามแผนงานที่ได้รับ อย่างมีคุณภาพ และประสิทธิภาพด้วยต้นทุนต่ำและปลอดภัย คุณสมบัติ : ปริญญาตรี สาขาที่เกี่ยวข้อง มีประสบการณ์ บัญชี คลังสินค้า อย่างน้อย 5 ปี สามารถใช้คอมพิวเตอร์ MS. Office ได้ มีทักษะความเป็นผู้นำ ทักษะในการคิดวิเคราะห์ การแก้ไขปัญหาเฉพาะหน้า รวมถึงทักษะการสื่อสาร มีประสบการณ์ในการดูแลรักษา ซ่อมบำรุงเครื่องจักรในโรงงาน มีมุมมองที่เชื่องโยงกับอาชีพการทำงาน และการพัฒนาคุณภาพชีวิตที่ดี มีคุณธรรม จริยธรรม และซื่อสัตย์ต่อวิชาชีพ มีความเชื่อว่าผลงานที่ดีนั้นเกิดจาการฝึกฝน พัฒนาทักษะการทำงานของตน SIAM METAL Company Ltd. 71/1, Moo.1, Settthakit 1 Road, Suanluang District, Krathumbaen Sub-district, Samut Sakhon Province To apply, please submit a cover letter and your updated resume which fully details your qualifications and experience including present and expected salary, via click ' APPLY NOW ' For more information, please contact: 02-318-1383 Ext 610 Only shortlisted candidates will be contacted."
Product Strategist - Don Mueang,SIAM SANITARY WARE COMPANY LIMITED,"Don Mueang, Bangkok",Management,Full time,,,"Responsibilities: As a product strategist, you will be one of the team members under Siam Sanitary Ware or Cotto brand to be responsible for the products under the brand ""COTTO QUIL Collection"". Follow up and analyze market trends and competitors to find customer insight and opportunities for the company. Create marketing strategies to promote products of Cotto brand. Work with cross functional team and related parties such as R&D, Sales for launch new products to the market according to the strategy. Plan for new market/new channel and also promotion nationwide and local. Indicate price positioning of each product. Follow up and analyze the sale volume of the product portfolio. Qualifications: Bachelor's degree in Marketing, Economics, Management, Business Administration, or related field. Achieved minimum GPA of 2.70 for Bachelor's degree and 3.30 for Master's degree. TOEIC at least 550/IELTS at least 4.0/TOEFL at least 31/BULATS at least 40. 7 years experience in marketing or product marketing or related position Be able to work at Cotto Studio Donmueang. Be able to travel upcountry or be able to work abroad."
Demand and Planning Manager,Adecco Recruitment (Thailand) Limited,Bangkok,"Production, Planning & Scheduling",Full time,,,"Are you a strategic thinker with a passion for optimizing demand and planning processes? Our client, a prominent manufacturing company, is seeking a talented and experienced Demand and Planning Manager to join their team. If you possess strong analytical skills, a keen understanding of forecasting, and a proven track record in demand planning, please feel free to apply! Responsibilities: Develop and implement demand planning strategies to meet business objectives and customer needs. Collaborate with cross-functional teams to gather and analyze data for accurate demand forecasting. Monitor and evaluate market trends, customer demands, and inventory levels to optimize planning processes. Work closely with sales, marketing, and production teams to ensure alignment between demand and supply. Utilize advanced planning tools and technology to enhance forecasting accuracy and efficiency. Identify opportunities for process improvements and implement best practices in demand planning. Qualifications: Proven experience in demand planning or a related role within the manufacturing industry. Strong analytical and problem-solving skills, with the ability to interpret complex data. Knowledge of demand planning principles, forecasting techniques, and inventory management. Excellent communication and collaboration skills to work effectively with cross-functional teams. Proficiency in using planning software and ERP systems. Bachelor's or Master's degree in Supply Chain Management, Business, or a related field. If you are ready to take on a challenging role in demand and planning management with a leading manufacturing company, please contact us at 021213618 (Kamonluk)"
Research & Development Manager/ผู้จัดการวิจัยและพัฒนาผลิตภัณฑ์,"IPD Packaging Co., Ltd.","Bueng Kum, Bangkok","Production, Planning & Scheduling",Full time,,,"หน้าที่รับผิดชอบ ควบคุมและจัดการ การวิจัยและพัฒนาผลิตภัณฑ์ใหม่ตอบสนองความต้องการของลูกค้าและตลาดในแง่ของคุณภาพและการส่งมอบตรงต่อเวลา ทดลองวัตถุดิบ / สารเคมีและบรรจุภัณฑ์ที่ฝ่ายจัดซื้อและฝ่ายบริหารผลิตภัณฑ์นำส่งเพื่อทดสอบคุณภาพ จัดทำสูตรการผลิต, มาตรฐานวัตถุดิบบรรจุภัณฑ์วัตถุดิบระหว่างผลิตผลิตภัณฑ์สําเร็จรูปและคู่มือการผลิตรวมถึงเอกสารมาตรฐานต่างๆ ควบคุมการออกแบบกระบวนการผลิตเพื่อลดปัญหาในการผลิตและลดต้นทุน วิจัยพัฒนาผลิตภัณฑ์ใหม่นวัตกรรมใหม่ ๆ มาปรับปรุงกระบวนการผลิตเพื่อตอบสนองความต้องการของลูกค้าและตลาด วิจัยและพัฒนาผลิตภัณฑ์ใหม่เพื่อนำเสนอ new concept แก่ลูกค้า เพื่อนำเสนอรูปแบบและนวัตกรรม ใหม่ Packaging (ซึ่งอาจกลับมาเป็น order ในภายหลัง) คุณสมบัติ จบการศึกษาระดับปริญญาตรีขึ้นไป สาขาเทคโนโลยีวัสดุและบรรจุภัณฑ์ , Material Engineering , Indrustrail Engineering  หรือสาขาอื่นๆที่เกี่ยวข้อง มีประสบการณ์อย่างน้อย 5 ปี เกี่ยวกับงานวิจัยและพัฒนาผลิตภัณฑ์ ความรู้เกี่ยวกับอุตสาหกรรมผลิตภัณฑ์ หรือกระบวนการผลิตที่เกี่ยวข้อง มีทักษะภาษาอังกฤษอยู่ในระดับดีมาก สามารถสื่อสารได้ (ฟัง-พูด-อ่าน-เขียน) มีความรู้เกี่ยวกับ Management skill , Lean/Kaizen , New innovation สามารถใช้งานโปรแกรม MS Office,  Auto CAD, Illustrator ได้ดี"
Logistics Assistant/ผู้ช่วยโลจิสติกส์,"Favor Woodpanel (Thailand) Co., Ltd.",Chon Buri,"Warehousing, Storage & Distribution",Full time,,,"Job scope : Handling purchase and logistics matter Coordinating with forwarder and transporter for shipment arrangement issue delivery document inventory control Qualification : Based in Ban Kao, Chonburi Knowlege of inventory control and logistics management Minimum relevant experience of 2 years Able to speak simple English and write e-mails สวัสดิการ ประกันสังคม ค่าทำงานล่วงเวลา เงินโบนัสตามผลงาน ค่ารักษาพยาบาล 5,000 บาท/ปี เงินช่วยเหลืองานศพสำหรับพนักงานและสมาชิกในครอบครัว ของขวัญแต่งงาน รางวัล Long service award ทุกๆ 5 ปี"
Product Manager-Tea & Coffee,Uni-President (Thailand) Ltd.,"Vadhana, Bangkok",Management,Full time,,,"Qualifications Requirement: Bachelor's Degree or higher in Marketing or any related fields. 3 year's experiences in sales & marketing preferably in beverage or consumer products. Self-motivated, highly responsible and fast learner. Good command in English both written and spoken Good Computer Skill in MS-Office (Word, Excel, PowerPoint, Outlook, etc.) Responsibility : Develop brand strategy and communication strategy align with company directions Translate agreed strategies into integrated action plans including marketing communication, new product and/or package launches Initiate, propose and develop new product concept by studying marketing opportunity, consumer needs and collaborating with RD team Ensure each marketing activity's objective is in-line with the brand/category objective Regularly analyze sales performances, identify key drivers for growth/decline Regularly conduct consumer study/research to understand consumer attitude and behaviors towards brands and category Develop and intiate new product launched with marketing strategy and communication plans Brief and work closely with advertising agency, media agency and other partners with given KPI Oversee and supervise Assistant Product Manager to ensure project's smooth progress with multi-function For submitting via internet, the application will be accepted only MS Word or PDF format. We regret that only short listed candidate will be notified. We offer an attractive compensation & benefits package to the successful candidates. Interested persons are invited to send their application letter with a detailed resume, one recent photo, preferred working location and expected salary to : Human Resources Department UNI-PRESIDENT (THAILAND) LTD. 75/120-121 42th Floor, Ocean Tower 2, Soi Sukhumvit 19 (Wattana), Sukhumvit Rd., North Klongtoey, Wattana, Bangkok 10110 Tel. 0-2261-1900 ext. 1992 Fax. 0-2665-1977 Website : www.uni-president.co.th [link removed]"
Supply Chain Manager,PRTR,Chon Buri,Other,Full time,,,"Our client is a leading Automotive manufacturer, established in the Eastern Seaboard Area. They are looking for a ""Supply Chain Manager"" to handle functions of production planning, and logistics & warehouse management. Company benefit offers a basic salary, allowance, provident fund, group insurance, variable bonus, and a five-day working week. Job & Responsibilities Ensuring the effectiveness of the Supply Chain Management system and contributing to the organization and customers. Ensuring a strong supply base to support the company’s growth and align sources for material supply. Ensuring material readiness for NPI launches and smooth transition to serial production. Ensuring continuous supply of material to production. Ensuring effective material and production planning processes. Managing material storage and inventory levels to meet the company’s target. Ensuring lean and cost-effective inbound logistics process. Managing, storing, and delivering goods to customers timely and accurate. Handling customs and shipping process. Ensuring productivity target is met and driving continuous improvement activities Supporting global supply chain activities. Supervising and mentoring the supply chain team. Qualifications Bachelor’s degree in engineering background. At least 10-15 years of work experience, preferably in the manufacturing industry. Experience in the electronics industry and electronics contracted manufacturing is desirable. Knowledge of MRP systems such as SAP (MM / PP). Good communication skills and interpersonal skills. Possesses management, supervising, and coordinating skills. Good command of English. REF: SCM116183"
"BOI (Privilege) Staff - Exp from Automotive / 40K / Phanthong,Chonburi","CONNECT ENERGY (THAILAND) CO., LTD.",Chon Buri,Other,Full time,,,"CONNECT ENERGY (THAILAND) CO., LTD. is an internationally accredited recruitment solutions and services consultancy. Now we're looking for BOI (Privilege) Staff detail below; Status: Permanent Location: Phanthong, Chonburi Responsibilities Operation for BOI’s privilege following BOI’s rule and regulation Import-export under BOI’s privilege for raw & essential material and machine & spare parts BOI’s material balance stock management Liaise with related departments both internally and externally on shipping and forwarder Take care of various trade privileges such as BOI, FTA and freight cost control. Review export import of Payment term& Price Charge cost by monthly basis with Logistic and WH manager. Follow up forecast order/ confirm order to customer by communication to relevant department. Coordinate with planning team for available shipment date. Coordinate with all departments to support delivery required. Work closely with customers and Finance department for cash collection to ensure that all payments are wired on due. Provide shipment information from customer to export dept and shipment status Weekly report for meeting with customer Requirements 1-3 years of experience in BOI & Import-Export Bachelor’s degree in business administrative, or other related fields. Good command of English, both written and spoken (TOEIC Score 500+ is preferred). Able to use Microsoft Office (Especially Excel), and pivot chart. SAP program is a must Positive attitude to learn new things and experience For interested candidate, please submit your updated CV to my email below; Sarunya.s @connect-energy.com (ติดกันหมด) All applications would be treated with the strictest confidentiality."
Welding Production Staff/เจ้าหน้าที่ฝ่ายผลิต welding,"Thai Rebirth Co., Ltd.",Chon Buri,Assembly & Process Work,Full time,16000,24999,Job Descriptions To control documents of Welding Production Department. To control and follow operator and Leader about work. To check overall about Welding Department. To support about audit and document about audit form customer and CB. To support other jobs from Assistant Manager.
ASSISTANT PRODUCT MANAGER-SANTAS /PRODUCT MANAGER-SANTAS...,"Jaspal & Sons Co., Ltd.","Bang Phli, Samut Prakan",Management,Full time,,,"Reporting to Marketing & Sales Manager–SANTAS, the incumbent will assist in the following: Providing in-depth market, industry, and competitive analysis, Planning and coordinating with the Product Development, Merchandising, and Sales Team for a product launch or re-launch, Defining and implementing innovative product management strategies and marketing programs, Developing marketing and communication plan to reach targets, Coordinating and following up with advertising agencies, production houses, media, and in-house interior display to get the best result in time, Evaluating marketing strategies and activities of the Company and competitors, then presenting a corrective resolution to meet the Company's goal, Working closely with the Sales Team to provide essential information, sales tools, training, and necessary support. Required Qualifications: BA or MBA, with a major in Marketing or related fields Possess at least 5 years of experience in product/brand management, at least 1 year of which at the management level Some retail background or having worked in companies with retail counters/corners in department stores will be an advantage Marketing or Sales experience in the Home Fashion or Home Textile industry will be an added advantage Strong presentation and communication skills Marketing type, initiative, dynamic, highly committed and result-oriented Pleasant and mature personality, well-organized and hard-working style Good at problem-solving, quick to respond, and able to work outside when needs Strong command of English and good computer literacy Location of work : 49 Moo 9,Soi Ruamjai, Bangna-Trad Rd.(Km.19), Bangplee, Samutprakarn 10540 (2 Km. from Hua Chieaw University) More Information: Don't hesitate to get in touch with K.Wichai, HR Manager at TEL. 02-312-6800 ext.5001 -2 during Monday-Friday: 08.30 a.m.- 04.00 p.m. We offer competitive remuneration corresponding to qualifications. Interested person, please apply by sending your application letter with a complete resume detailing experience, qualifications, present & expected salary, and contact phone number attached with relevant documents and two recent photos(half-length & full-length photos) to : Senior HR Director JASPAL & SONS CO., LTD. 49 Moo 9, Soi Ruamjai, Bangna-Trad Rd. Km.19, Bangplee, Samutprakarn 10540 (2 Km. from Hua Chieaw Chalermprakiat University). T: 02 312 6800 | HR Office hours: Mon-Fri: 07.45 am. – 04.45 pm. Websites: www.jaspalgroup.com; www.jaspalhome.com ; www.sealytempur.com; www.ethanallen.com; www.santas.co.th [link removed]; www.santashome.com; [link removed] www.sealythailand.com [link removed]; www.stevensthailand.com/https://th.tempur.com/en-TH We will treat all resumes in strict confidence. We will contact only candidates (with photos) who meet the above qualification requirements."
Assistant Supply Chain Planning Manager,"Coffee Concepts (Thailand) Co., Ltd.","Khlong Toei, Bangkok",Other,Full time,,,"JOB PURPOSE: The Demand and Supply Planner is responsible for maintaining and monitoring inventory levels of both raw materials and finished products. Incorporating business intelligence and forecast information gathered from Marketing, Operations and other sources for creating demand plan along with replenishing plan, and submit order to related parties, and maintaining 52 weeks rolling forecast for importing items. JOB RESPONSIBILITIES: Creating demand plan and scheduling according to raw materials historical consumption record, purchasing lead time, rolling forecast, etc., adjust raw material plan to ensure reasonable stock level. Creating replenishing and reordering plan Track raw materials consumption status continually, coordinate with regional planner team/ procurement team to advance or postpone purchasing order to cope with demand fluctuation, ensure raw material supply can be in line with real demand. Creates rolling forecasts for supplier using consumption history, sales history and promotional plan. Provide visibility of forwarded stock, overstock & understock to proactively rectify gaps in Inventory and Service level. Deliver monthly excess & obsolete inventory report. Follow up shipment (import) JOB QUALIFICATIONS: Bachelor's Degree or equivalent experience required. At least 5 years of experience in demand/supply planning, Good command of spoken and written English Strong analytical, organizational, decision-making, and facilitation skills. Strong interpersonal skills are also essential to effectively interact with all teams, areas and levels of business affecting the forecast process. Computer skills (MS office, advanced excel)"
PR Specialist,"Changan Auto Southeast Asia Co., Ltd.","Khlong Toei, Bangkok",Management,Full time,,,"Job descriptions: Responsible for managing and leading the PR team in the development and delivery of media relationships, PR events and activities, press releases, press kits and media monitoring. Responsible for creating, implementing, measuring and analyzing success of PR Companies, Events and Media relationships in accordance with PR Guidelines. Responsible for collaborating with communication team to ensure the projection of the companies desired brand image in Thailand. Responsible for cultivating relationships with relevant media, design, develop and execute PR events, press conferences, media briefings and others. Responsible for responding to media enquiries in a positive and timely manner, organize and manage the interviews from media. Responsible for monitoring and analyzing competitor media coverage ensuring targeted level of share of voice. Responsible for managing IP corporate & social responsibility projects. Responsible for monitoring and managing any negative comments from journalist or posted on digital ang social media. Responsible for monitoring and managing all relevant KPI's according to the MPR report. Responsible for developing and controlling of annual PR budget. Other as assigned. Qualifications: Have related experience of building a brand is preferred. Bachelor’s degree in public relations, communications, marketing or related. Proficiency in English. Proficiency in Chinese is preferred. 3-5 years of experience in developing and implementing successful PR strategies. Ability to build and maintain relationships with national and trade media, business partners, and senior leaders. Ability to maintain the confidentiality of highly sensitive material. Strong writing skills, computer proficiency, and knowledge of social-media."
QA/QC  Manager/ผู้จัดการแผนกประกันคุณภาพ,"KAMIYA (THAILAND) CO., LTD.","Bang Phli, Samut Prakan",Quality Assurance & Control,Full time,,,"Responsibilities : 1. Responsible for the quality assurance department • Plan and control product incoming/outgoing inspections before delivery. • Responsible for inspection and control the product quality assurance within the production line to insure the quality control pre-shipment inspection. • Leading the implementation of the internal process quality control plan, measurement analysis system, and work instructions including seeking opportunities for improvements. • Reviewing quality work instruction procedures to meet company and customer requirements. 2. Responsible for Quality Management System: QMS • To develop, implement, monitor and maintain the quality system with relevant functions to meet customer's requirements and applicable standards (ISO9001:2015), and any other as per company strategy) • Conducting, planning, coordinating, reviewing and summarizing quality problems periodically and preparing quality reports concerning department activities for quality improvement plans and operational performance efficiency. • Interacting cross-functionally with departments to ensure related products and processes are compatible to meet quality requirements."
Air Export Customer Service Senior Officer (Air freight),"KWE-Kintetsu World Express (Thailand) Co., Ltd.",Bangkok,Freight/Cargo Forwarding,Full time,,,"Responsibilities :- ติดต่อลูกค้าเพื่อสอบถามข้อมูลของสินค้า เมื่อได้รับ invoice และ packing list จะต้องตรวจสอบ CNEE name , trade term และเมืองปลายทาง เพื่อดำเนินการสำรองบรรทุกกับสายการบิน และแจ้งกลับลูกค้า Create HAWB into Daily planing and UFS Cooperate with transportation team for pick up cargo as customer 's instruction. Send Pre-alert to destination office and attach shipping document. Avoid and reduce any extra cost by human error. Must carefully use company asset and in good maintenance. Qualifications :- Education : Bachelor’s Degree in Business, International Business or related fields. Year of experience : 2-3 years experienced in Air Freight. Other qualification : Good command of English, both of written and spoken. - Able to operate PC and Microsoft Office. - Immediate or quick to start working is preferred Location : HQ"
Finance Executive,Argyll Scott Asia,Bangkok,Freight/Cargo Forwarding,Full time,,,"Responsibilities: Supervise day-to-day retail operations, offering guidance and resolving issues that arise in the boutique. Ensure the prompt and accurate posting and clearing of receipts, collaborating with stakeholders like banks, boutique staff, and internal requestors to address receiving issues. Provide training for boutique staff on Retail Finance Back Office activities. Execute month-end closing tasks within designated areas of responsibility, reporting directly to the Finance Manager. Examine daily sales documentation and day-end reports from boutiques. Qualifications: Minimum of 5 years of working experience in the accounting field. Strong understanding of retail operations and finance processes. Excellent communication and interpersonal skills. Ability to provide effective advice and solutions to daily operational challenges. Proven ability to coordinate with diverse stakeholders to achieve common goals. Native Thai speaker with good English proficiency Argyll Scott Asia is acting as an Employment Agency in relation to this vacancy."
เภสัชกรฝ่ายควบคุมคุณภาพ (QC Pharmacist),"Devakam Osoth Co., Ltd.",Chachoengsao,Quality Assurance & Control,Full time,,,"งานด้านการควบคุมคุณภาพ ควบคุมและทดสอบวัตถุดิบ วัสดุการบรรจุ ผลิตภัณฑ์รอการบรรจุ และยาสำเร็จรูป ทั้งทางเคมีและทางจุลชีววิทยา ให้มั่นใจว่ามีการทดสอบทุกอย่างที่จำเป็นเพื่อคุณภาพของผลิตภัณฑ์ที่ดี ควบคุมวิธีการสุ่มตัวอย่าง วิธีการทดสอบวัตถุดิบ, วัสดุการบรรจุ, ผลิตภัณฑ์รอบรรจุ และยาสำเร็จรูป ประเมินบันทึกการตรวจสอบ การตรวจวิเคราะห์ พิจารณาประเมินข้อมูลที่ได้จากการทดสอบ ให้มั่นใจว่าผลทดสอบผ่านตามข้อกำหนด ทบทวนและรับรองเอกสารผลการตรวจสอบวัตถุดิบ, วัสดุการบรรจุ, ผลิตภัณฑ์รอบรรจุ และยาสำเร็จรูป งานด้านระบบคุณภาพ จัดทำหรือทบทวนเอกสารคุณภาพต่างๆ ที่เกี่ยวข้องกับฝ่าย เช่น QP, SOP ดูแลและควบคุมให้พนักงานในฝ่ายปฏิบัติตามข้อกำหนดมาตรฐานต่างๆ ในระบบคุณภาพ ฯลฯ งานร่วมกับฝ่ายอื่นๆ ดำเนินการร่วมกับฝ่ายผลิตในการตรวจติดตามการปนเปื้อนของเชื้อจุลินทรีย์ เพื่อควบคุมสภาวะแวดล้อมในการผลิต ดำเนินการร่วมกับฝ่ายซัพพลายเชนและฝ่ายประกันคุณภาพในการจัดการผลิตภัณฑ์ที่ได้รับคืนจากลูกค้า ดำเนินการร่วมกับฝ่ายซัพพลายเชน/แผนกจัดซื้อในการจัดหาวัสดุ อุปกรณ์ สารเคมีต่างๆ ที่เกี่ยวข้องกับการปฏิบัติงาน งานอื่นๆ ที่ได้รับมอบหมายจากผู้บังคับบัญชา คุณสมบัติ จบการศึกษาปริญญาตรีเภสัชศาสตร์บัณฑิต (มีใบประกอบวิชาชีพเภสัชกรรม) ยินดีรับนักศึกษาจบใหม่ มีทักษะ/ความรู้เกี่ยวกับงานวิเคราะห์ (QC) และการใช้งานเครื่อง GC และ HPLC มีความละเอียดรอบคอบ มีความรับผิดชอบสูง และมีทักษะการคิดวิเคราะห์ มีทักษะคอมพิวเตอร์ และ Program Microsoft Office"
Post-Harvest Supervisor,"Thai Stick Co., Ltd.",Samut Sakhon,"Production, Planning & Scheduling",Full time,30000,34999,"Summary We are seeking a dedicated and experienced Post-Harvest Supervisor to oversee our post-harvest operations. The Post-Harvest Supervisor reports to the Post-Harvest Manager and will be responsible for managing and leading a team of production operators in executing post-harvest processes efficiently while ensuring compliance with industry regulations and maintaining high-quality standards. The ideal candidate will have prior experience in manufacturing roles, possessing the necessary skills to ensure compliance, efficiency, and consistent quality throughout the production process. Key Responsibilities Supervisory Role: Lead, train, and supervise a team of production operators involved in post-harvest activities,bucking, drying, trimming, curing,and packaging. Process Management: Oversee and optimize post-harvest workflows, ensuring adherence to standard operating procedures (SOPs) to maintain product quality and consistency. Quality Assurance: Conduct regular quality checks and inspections to ensure compliance with internal quality standards and quality control measures. Inventory and Recordkeeping: Maintain accurate inventory records of raw materials, supplies, and finished products. Ensure proper documentation and traceability. Training and Development: Provide training, guidance, and support to team members, fostering a culture of continuous improvement and skill development. Compliance and Safety: Ensure strict adherence to safety protocols, internal guidelines and procedures, and Good Agricultural and Collection Practices (GACP) to maintain a safe working environment. Problem-Solving: Identify operational issues, troubleshoot challenges, and implement corrective actions to improve efficiency and productivity. Communication and Collaboration: Liaise with other departments to facilitate smooth operations, communicate production needs, and contribute to cross-functional initiatives. Input essential data related to the post-harvest process into the Cannavigia track and trace software. Any other reasonable duties requested from time to time by the Post-Harvest Manager Preferred Qualifications Bachelor’s degree or relevant certifications in a related field. Experience with process optimization and continuous improvement methodologies (e.g., Six Sigma, Lean Manufacturing). Core Competencies Experience: Minimum of three years of experience in a supervisory role within a food or agricultural manufacturing facility or similar manufacturing environment. Leadership Skills: Proven ability to lead and motivate a team, with excellent communication, coaching, and interpersonal skills. English Skills: able to read, write and communicate(minimum intermediate level) Regulatory Compliance: Strong understanding of compliance requirements (GACP) and experience ensuring adherence to standards. Detail-Oriented: Ability to maintain precise records, follow procedures, and ensure product quality through meticulous attention to detail. Problem-Solving: Strong analytical and problem-solving skills to address operational challenges effectively. Flexibility: Willingness to work in a dynamic, fast-paced environment andadapt to changing priorities. Physical Capability: Capable of standing and sitting for extended periods, lifting heavy objects, and performing repetitive tasks. Soft Skills: active person, polite and able to work with different age diversity, positive thinking, welling to learn new thing, not afraid to make a mistake and improve from it, no hesitate to ask, puntual Salary and Benefits This is a full-time position offering competitive compensation, benefits, and opportunities for professional growth within a rapidly expanding industry."
Material Planner/Material Planner,FMP Group (Thailand) Ltd.,Rayong,"Production, Planning & Scheduling",Full time,,,"RESPONSIBILITIES: To procure raw materials from overseas and local suppliers by using Material Release either by computer system or manually and transfer shipping data to Logistics for customs clearance and transportation if needed. To release/ review material release to supplier weekly To ensure that the report from warehouse/3rd party having correct information on quantity, description, and location. Review cycle count report at least once a week Review supplier lead time setting in systems and matching with actual lead time, if not need to work with logistics to improve Dealing with supplier to ensure that no part disruption to FMPT production line/Customer Non-surprise alert before part shorted to ensure no impact to FMPT Daily review material plan/actual receive to ensure supplier is delivery part on time Measurement supplier KPI to improve in delivery on time. Work with other team such as SQE/Purchase for the activities of supplier improvement Support company activities such as 5S, Safety and other activities of FMPT to support for team work and continues improvement To review slow movement, inventory in line with company target Do action plan to improve in inventory plan to reduce OBS/ slow movement. Work with supplier to ensure supplier part ordering is rely with FMPT to ensure  no OBS claim from supplier for wrong information Performs other duties as assigned by the Manager to ensure ‘Continually exceed our customer’s increasing expectation Qualifications: Bachelor’s Degree with high experience is acceptable in any field At least 6 years experiences in Material planning and SAP systems Experience in automotive will be an advantage. Good communication both Thai and English Good Negotiation and  problem-solving skill. Good in Micro soft  Word, Excel high level is an advantage. SAP/ERP knowledge Hight accountability and Good attitude is a must."
Sustainable Deputy Manager,"Uni-Charm (Thailand) Co., Ltd.",Chachoengsao,Quality Assurance & Control,Full time,,,"Job Description Coordinating with other departments, functions, and business units Compile qualitative and quantitative data/information related to sustainability/ESG topics. Align similar/related work across functions. Support implementation of sustainability/ESG-related policies, processes, and activities. Supporting sustainability/ESG-related disclosure activities Preparation of the annual Sustainability Report and sustainability section of the Annual Report. Submission of sustainability/ESG assessments. Supporting development and implementation of sustainability/ESG-related strategies and plans. Supporting culture creation throughout the organization via training, workshops, knowledge-sharing, and other learning activities . Monitoring changes/updates in sustainability/ESG-related trends, laws, regulations, assessment criteria, and consumer perceptions. Qualification Bachelor’s degree in Sustainability, Political Science, Economics, Environmental Issues, or related field (Master’s preferred). Strong written & spoken English & Thai (international experience preferred). Minimum 2 years’ experience in corporate sustainability-related work (direct corporate experience preferred over regulatory/assessor or consultancy role). Good understanding of ESG Relevant professional certifications a plus. Fluent in English both written and verbal Goal–Oriented, Unity, Learning, Flexible."
QUALITY CONTROL INSPECTOR FOR JEWELLERY PRODUCT (QC)...,Vivienne Westwood Ltd.,"Mueang Samut Prakan, Samut Prakan",Quality Assurance & Control,Full time,,,"We are currently recruiting a full-time Quality Control Inspector for Jewellery product based in Bang Pu Industrial Estate , to conduct quality control at factories. เรากำลังเปิดรับสมัครพนักงานประจำ ตำแหน่งเจ้าหน้าที่ตรวจสอบคุณภาพงานจิวเวลรี่ ปฏิบัติงานตรวจสอบคุณภาพงานจิวเวลรี่ที่โรงงานในจังหวัดลำพูน REQUIRED SKILL AND ABILITY Fluent Thai speaker สื่อสารภาษาไทยได้อย่างคล่องแคล่ว Fair command of English สามารถสื่อสารภาษาอังกฤษได้ระดับพอใช้ Attention to detail มีความใส่ใจในรายละเอียด Able to work in a team สามารถทำงานเป็นทีมร่วมกับผู้อื่นได้ Good knowledge of Excel is required สามารถใช้โปรแกรม Excel ได้อย่างคล่องแคล่ว Previous experience in quality control jewelry at least 1 year มีประสบการณ์ในการทำงานด้านการตรวจสอบคุณภาพสินค้าอย่างน้อย 1 ปี Diploma of High Vocational Education วุฒิการศึกษา ปวช. ปวส. Confidentiality required ไม่เปิดเผยรายละเอียดของงานและข้อมูลของบริษัทให้ผู้อื่นทราบ JOB DESCRIPTION Inspect all finished jewellery products at the factories, approximate 2,000 pieces a day ตรวจสอบคุณภาพชิ้นงานสำเร็จ ประมาณ 2,000ชิ้นต่อวัน Understand jewellery product specification and perform jewellery measurements มีความเข้าใจคุณลักษณะของจิวเวลรี่ และสามารถวัดขนาดชิ้นงานจิวเวลรี่ได้อย่างถูกต้อง Ensure that every piece meets the quality standard and matches the technical spec sheet ตรวจคุณภาพทุกชิ้นงานให้แน่ใจว่าผ่านมาตรฐานด้านคุณภาพและถูกต้องตามเอกสารทางเทคนิค Complete and submit quality control daily report in a timely manner จัดทำรายงานการตรวจคุณภาพประจำวัน และส่งรายงานภายในเวลาที่กำหนด Inform the supervisor about the quality control issues รายงานหัวหน้าเมื่อพบปัญหาเกี่ยวกับคุณภาพของชิ้นงาน Keep counts and records of common issues found in production เก็บรายละเอียด และบันทึกปัญหาเกี่ยวกับคุณภาพของชิ้นงานที่พบบ่อยครั้ง Occasionally travel to other factory in Bangkok สามารถเดินทางไปตรวจงานที่โรงงานในกรุงเทพได้ตามตารางงาน Make own travel arrangements and keep track of all expenses สามารถวางแผนการเดินทางและบันทึกรายการใช้จ่ายได้อย่างเป็นระบบ WORKING HOUR: Monday – Friday 08:30-17:30, Saturday on request ชั่วโมงทำงาน : วันจันทร์ – วันศุกร์ 08:30 – 17:30และวันเสาร์ในบางครั้ง SALARY: starting 18,000 THB with probation period of 6 months เงินเดือน 18,000บาททดลองงาน 6 เดือน"
