Jobtitle,Company,Location,Job Position,Salary Min,Salary Max,Job Description
Sales - OOH Industry,Plan B Media Public Company Limited,"Ratchathewi, Bangkok",Account & Relationship Management,Full time,,,"Job Summary : As an Account Executive in the Media and OOH industry, your primary responsibility is to generate revenue by selling advertising space on OOH platforms such as billboards, transit advertising, digital screens, and more. You will work closely with clients and advertising agencies to understand their marketing objectives and provide effective advertising solutions. This role requires strong communication, negotiation, and sales skills. Key Responsibilities: 1. Client Relationship Management: - Build and maintain relationships with clients, advertising agencies, and media buyers. - Understand clients' marketing goals and develop customized advertising proposals. 2. Sales and Revenue Generation: - Identify sales opportunities and pitch OOH advertising solutions to potential clients. - Negotiate advertising contracts and pricing to meet revenue targets. - Upsell and cross-sell advertising packages to maximize revenue. 3. Market Research: - Stay informed about market trends, competitor activities, and industry developments. - Analyze market data to identify potential clients and advertising opportunities. 4. Campaign Management: - Collaborate with creative teams to ensure the effective execution of advertising campaigns. - Monitor campaign performance and provide clients with regular updates and reports. 5. Legal Compliance: - Ensure that advertising campaigns comply with local regulations and guidelines. 6. Customer Service: - Address client inquiries and concerns promptly. - Provide excellent customer service to build long-term relationships. Qualifications: - Bachelor's degree in Marketing, Business, or a related field. - Proven experience in sales, preferably in the media or advertising industry. - Strong negotiation and communication skills. - Knowledge of OOH advertising formats and platforms. - Familiarity with market research and analytics tools. - Ability to work independently and meet sales targets."
Business Development (BD),"LEMON-AIDE (THAILAND) CO., LTD.","Din Daeng, Bangkok",New Business Development,Full time,,,"Responsibilities: Developing a business development strategy focused on financial gain. Report directly to president and board of director, responsible for identifying and securing new revenue-generating from international business, maintain long-term client relationships, develop new business from existing clients and actively seek new business opportunities. Formulate, develop, implement and oversee business strategies, policies, systems, and processes in line with company objectives. Drive revenue growth both in the short term (current product and services offerings) and the long term (strategic program captures and positioning) Interpret company’s aspiration into Sales Target and formulate Sales Strategy; Sales Planning, Sales Forecasting, as well as conduct performance tracking to assure target achievement Qualifications: More than 3 years of experience working on complex projects. Bachelor’s Degree or higher any related field. Strong in Business strategy planning and Project Management. Fluency in the English Language is a must. Leadership Skills. High adaptability. Having experience in business due or partnership will be an advantage."
Area Sales Manager,IPS Group Pte Ltd,Bangkok,Account & Relationship Management,Full time,,,"Responsibilities: Sales coverage for the designated area to ensure the attainment of company sales targets and profitability. Prepare a monthly sales coverage plan and submit it to the Regional Sales Manager to search sales leads and prospects effectively. Initiate and coordinate the development of action plans to penetrate new customers. Assist in the development and implementation of marketing plans as needed. Create and conduct proposals, tenders, and quotation presentations. Responsible for sales negotiation and follow-up on delivery and payment collection. Maintain accurate records of prospects, quotations, and activity reports. Provide weekly feedback to the Regional Sales Manager regarding activities and performance. Develop and maintain customer relationships, identifying customer needs. Effectively address customers' technical queries and concerns. Adhere to all company policies, procedures, and business ethics codes. Perform other duties as assigned by the supervisor. Requirements: Bachelor's degree or equivalent in Mechanical Engineering, Civil Engineering, or Electrical Engineering. Minimum of 3 years of experience in sales within the construction industry and sales of construction equipment. Network and knowledge of the building or road construction industry. Proven track record in sales management, demonstrating a consistent ability to meet and exceed sales targets. Proficiency in Microsoft Office applications, including Word, Excel, and PowerPoint. Preferred candidate with a vehicle. Fluent in English and the local language, with excellent oral and written communication skills."
Sale Executive *Urgent*/พนักงานขาย (ดูแลเขตกรุงเทพฯและปริมณฑล),SERENITY WINES ASIA COMPANY LIMITED,Bangkok,Account & Relationship Management,Full time,20000,29999,"ไฮไลท์ของงาน Sales เซล์ พนักงานขาย หน้าที่รับผิดชอบ (Responsibilities) ติดต่อนำเสนอและแนะนำสินค้า (ไวน์) ดูแลฐานลูกค้าเดิมและขยายฐานลูกค้ารายใหม่ ทำรายงานของงานประจำสัปดาห์ อื่นๆที่ได้รับมอบหมาย คุณสมบัติ มีบุคคลิกภาพดี มีใจรักงานด้านบริการและงานขาย มีรถยนต์ + ใบขับขี่รถยนต์ มีทักษะในงานขายและเจรจากับลูกค้า สามารถสื่อสารภาษาอังกฤษได้ มีประสบการณ์ด้านงานขายไวน์ จะรับพิจารณาเป็นพิเศษ ฐานเงินเดือน (Saray) 20,000-30,000++ ขึ้นอยู่กับประสบการณ์ สัวสดิการ (Benefit) วันหยุดตามธนาคารแห่งประเทศไทย ประกันสังคม Incentive ที่อยู่ออฟฟิศ ตึกเอ 1491 ห้อง4 ชั้น3 ถนนสุขุมวิท แขวงพระโขนงเหนือ เขตวัฒนา กรุงเทพฯ 10110"
Sales Engineer/วิศวกรขาย,Sahaviriya Steel Industries Public Company Limited,"Bang Rak, Bangkok",New Business Development,Full time,,,"Responsibilities: Pursue sales leads and concludes orders. Achieve the sales target for each product responsible. Provide product information to key users/decision makers. Establish and maintain relationship with existing customers, as well as to seek for the new customers. Qualifications: Bachelor degree in Engineering, Business, Marketing or related filed. Experience working  in sales , project sales or construction products will be an advantages. New graduate is warmly welcome Good interpersonal & good presentation skills. Able to work under pressure & work hard (have a must). Must have own car with driver license Good Computer skills (excel). Good negotiation skills & have service mind. Good command in English Interested candidates, please send an application letter with resume, expected salary and recent photo via APPLY NOW Human Resources & Administration Department Sahaviriya Steel Industries Public Co., Ltd. 28/1 Prapawit Bldg., 2nd-3rd Floor, Surasak Road, Silom, Bangrak, Bangkok 10500 Tel : 0-2238-3063-82 Ext. 1320, Fax : 0-2236-8890, 0 - 2630-0287"
Sales / Sales executive (Work From Home),Private Advertiser,Bangkok,Account & Relationship Management,Full time,,,"Sales / Sales Executive ( Work From Home 100%) ฐานเงินเดือน : 15,000 - 20,000 THB/Month Commission 10,000 - 40,000  บาทต่อเดือน จะได้คอมมิชชั่นมากกว่าในกรณีขายคอร์สเรียนภาษา (Depend on Sales Achievement) เวลาในการทำงาน ทำงาน 5 วัน/สัปดาห์ Low Season (5 เดือน) ทำงาน 6 วัน/สัปดาห์ High Season (7 เดือน) 14:00 - 23:00 น. ***กรณีทำงานล่วงเวลาหรือทำงานในวันหยุกนักขัตฤกษ์จะมีการจ่ายค่าแรงตามกฎหมายแรงงานกำหนด*** ***ไม่เหมาะสำหรับ 2nd Job*** วันหยุดตามปฏิทินธนาคาร วันหยุดพักร้อน 7 วันต่อปี เมื่อทำครบ 1 ปี หน้าที่และความรับผิดชอบ ตรวจสอบตอบแชทลูกค้าที่ทักเข้ามาใน LINE OA ให้ข้อมูลนำเสนอที่พักและทำการปิดการขาย ดำเนินการแจ้งประสานงานผ่านระบบ CRM ติดตามเรื่องประสานงานและทำการอัพเดทข้อมูลส่งแจ้งให้กับทางลูกค้า ติดตามความเคลื่อนไหวลูกค้าพร้อมทั้งผลตอบรับจากลูกค้า อัพเดทข้อมูลความเคลื่อนไหวของลุกค้าลงในระบบ CRM งานอื่นๆที่ได้รับมอบหมายเพิ่มเติม (สามารถยืดหยุ่นและปรับตัวในการทำงานอื่นๆเพิ่มเติมได้ ) ออกหน้างานเพื่อทำการขายและนำเสนอคอร์สเรียนภาษาอังกฤษและที่พักนักศึกษาในประเทศอังกฤษ คุณสมบัติ มีประสบการณ์ด้าน Sales & Marketing มีประสบการณ์การขายมาก่อน Minimum 3 years สามารถปิดการขายได้ดี มีทักษะในการเจรจาต่อรอง จบปริญญาตรี ขึ้นไป สามารถอ่านเขียนภาษาไทยและภาษาอังกฤษได้ดี พิมพ์ภาษาไทย/อังกฤษอย่างถูกต้อง มีความรับผิดชอบต่องานที่ได้รับมอบหมาย มีไหวพริบดี แก้ไขปัญหาเฉพาะหน้าได้ มีความรอบคอบในการทำงาน สามารถทำงานร่วมกันเป็นทีมได้อย่างดี มี Service mind, Optimistic, Growth mindset และ Critical thinking ในการทำงาน ส่งงานที่ได้รับมอบหมายตามเวลาที่กำหนด มีอุปกรณ์ในการทำงาน (โทรศัพท์มือถือ,โน๊ตบุคหรือแท็บเล็ต) สามารถใช้ Google workspace ในการทำงานได้ (ex. Google docs, Google sheet etc.) เคยมีประสบการณ์ในการใช้งานระบบ CRM มาก่อน (จะได้รับพิจารณาเป็นพิเศษ) มีความสามารถในการสื่อสารได้เป็นอย่างดี มีความคิดสร้างสรรค์ (Is a must) สวัสดิการ ประกันสุขภาพ 16,000 เมื่อทำงานครบ 1 ปื ค่าทำงานล่วงเวลาและค่าตอบแทนในวันหยุดพิเศษ ค่าใช้จ่ายในการเดินกรณีต้องเดินทางไปทำงานนอกสถานที่ โบนัสตามผลประกอบการและผลการทำงาน ตามเป้าการขาย อยู่ระหว่าง 60,000-120,000 ติดต่อ: email: peytonandcharmed@gmail.com Line ID: ukdirecteducation"
ผู้ช่วยฝ่ายขาย/Sales Assistant,"PHATHOMAKARAROTE CO., LTD.","Pathum Wan, Bangkok",Sales Coordinators,Full time,18000,24999,"ผู้ช่วยฝ่ายขาย/Sales Assistant หน้าที่ความรับผิดชอบ : รับออเดอร์จากลูกค้าทาง Line @ และหน้าร้าน (Offline, Online) ติดต่อประสานงานกับฝ่ายต่างๆ เช่น เซลล์ ฝ่ายผลิต บัญชี จัดส่ง ประสานงานธุรการให้ฝ่ายขาย เพื่อสนับสนุนการขาย สนับสนุนเซลล์ในการขาย เอกสาร รวมถึงงานดูแลลูกค้า และงานอื่นๆที่ได้รับหมอบหมายจากเซลล์ รับและตรวจสอบคำสั่งซื้อและรายละเอียดการส่งสินค้า คุณสมบัติผู้สมัคร : จบปริญญาตรี ประสบการณ์งานธุรการขาย / งานเอกสาร สามารถใช้ Microsoft Office ชอบและมีใจรักงานด้านบริการ สามารถให้ข้อมูลลูกค้าได้ Service mind ปฏิบัติงานภายใต้ภาวะกดดันได้ดี มีทักษะในการสื่อสารและประสานงานที่ดี มีความรับผิดชอบต่อหน้าที่ กระตือรือร้น และมีความระเอียดรอบคอบ เรียนรู้งานเร็ว มีความตั้งใจสูง มีวินัย รักความก้าวหน้า มีทักษะในการเจรจาลูกค้า สถานที่ปฏิบัติงาน: @ เกษรทาวเวอร์ https://goo.gl/maps/86dg353qyk9szhMm9 [link removed] เวลาปฏิบัติงาน: จันทร์ - เสาร์ เวลา 9:00 - 18:00 น."
Business Partner Teamlead/Sales Teamlead,"1Moby Co., Ltd.","Huai Khwang, Bangkok",Account & Relationship Management,Full time,47000,69999,"Job Summary Sales Teamlead will be responsible for supervising and organizing our sales team. You will be in charge of managing the company's product sales by developing business plans, meeting planned goals, and coordinating with other departments on lead generation. You will also be tasked with overseeing the activities and performance of your sales team by tracking sales goals, setting individual sales targets, and facilitating the ongoing training of your salespeople. Responsibilities Cooperate in planning and execution methods to achieve a goal Cooperate with other teams (Product,Marketing,Developer) for giving an input to develop the product. Present and sell company products and services to current and potential clients. Expedite the resolution of customer problems and complaints to maximize satisfaction. Set sales targets for the team and drive sales to ensure achieve the target for business. Analyze, Develop, Plan, and Implement changes in the sales team to reflect the assigned goals, and the company's plan and strategy. Strategize a plan for finding new customers and continuing good relationships with existing customers. Regularly follow-up on lead and opportunity pipeline with the salespeople by weekly. Prepares sales team reports showing sales volume, potential sales, and areas of proposed client base expansion Qualification Bachelor’s / Master’s  Degree in any field. At least 3  years experience in a sales position or the same areas. Good skills in presentation, communication, negotiation, analytical and interpersonal skills. Professional look with a  pleasant personality. Enthusiastic and willing to learn and develop. Self-motivated and highly ambitious to reach the goals. Prior sales experience in the Communication industry , IT or  related products is a plus. Able to work off office hours, weekends, and public holidays when needed. Strong verbal and written skills in the Thai  language. ( English  language would be a plus)"
Sales Representative (หยุดเสาร์-อาทิตย์)/เจ้าหน้าที่ฝ่ายขาย,S.K. Foods (Thailand) Public Company Limited,"Khlong San, Bangkok",New Business Development,Full time,20000,24999,หน้าที่ความรับผิดชอบ ขายสินค้าและบริการของบริษัทให้กับทั้งลูกค้าปัจจุบันและลูกค้าใหม่ จัดเตรียมข้อมูลลูกค้าที่จะไปเสนอขายสินค้าและบริการของบริษัท จัดเตรียมสื่อสำหรับนำเสนอขายสินค้าและบริการ ใบเสนอราคา และสัญญาในการซื้อชาย ประสานงานเรื่องการจัดส่งสินค้ากับผู้ที่เกี่ยวข้อง เพื่อให้ลูกค้าได้รับสินค้าตรงเวลา ติดตามทวงถามการชำระเงินค่าสินค้าจากลูกค้า ดูแล ให้บริการลูกค้าตลอดการขาย และติดตามผลหลังการขาย สร้างและดูแลรักษาความสัมพันธ์ที่ดีกับลูกค้าเก่าและผู้ที่อาจเป็นลูกค้าใหม่ในอนาคต สร้างความพึงพอใจให้กับลูกค้า เช่น ช่วยลูกค้าระบุปัญหา และช่วยหาทางแก้ไขให้ลูกค้า คุณสมบัติ วุฒิการศึกษาระดับปริญญาตรี สาขาการตลาด หรือสาขาอื่นที่เกี่ยวข้อง สามารถสื่อสารภาษาอังกฤษได้ดี มีประสบการณ์ด้านการขายหรือการตลาด ยินดีรับนักศึกษาจบใหม่ สวัสดิการ ปรับค่าจ้างประจำปี โบนัส กองทุนสำรองเลี้ยงชีพ ประกันสุขภาพ ทุนการศึกษาบุตร กระเช้าเยี่ยมไข้ ท่องเที่ยวประจำปี ชุดยูนิฟอร์ม
MuvMi Business Manager (report to CEO),URBAN MOBILITY TECH COMPANY LIMITED,"Phaya Thai, Bangkok",New Business Development,Full time,,,"URBAN MOBILITY TECH COMPANY LIMITED (MUVMI) Bangkok Metropolitan Area Challenge yourself, utilize your expertise to shape the future of mobility, Creating new businesses from new technologies What we look for: You will drive our entire business team which consists of business development, business analyst, marketing, strategy & planning to shape the future of micro transit. You will help us take our business to the next level and develop additional businesses on top of our EV micro transit fleet such as transporting goods, advertisement, and Tuk Tuk Hop. You will also play an active role working with the Product team to deliver existing and new products to the market. We are building new technologies for urban mobility, and it is an exciting time to be one of the first to bring these technologies to the market. You will work with many talents such as EV experts, ex-BCG, PhDs, etc. If you want to challenge and discover yourself, while making positive impacts, join us. We are looking for a champion to shape the future of urban mobility together. Job Description: MuvMi Business Manager- (Full-time, report to CEO) Key responsibilities Proven track records in leading, executing, and delivering results are required. You will work closely with our management team and CEO and your main responsibilities will include, but not limited to: ● Grow and nurture talents. Allow them to share ideas and be themselves, while delivering common goals ● Layout strategic direction and execute for MuvMi’s business as well as shape the direction of the whole company (UMT) ● Collaborate with product, operation, and other teams to bring the best products to users. This fast-moving dynamic is driven by impatient CEO (ex-BCG) ● Build innovations by combining business with our new technologies , bringing values to our users/customers by utilizing our expertise in algorithm, fleet management, IoT and electric vehicle expertise ● Set standard process in the team so that the operation can grow progressively ● Manage multiple projects on time and budget at high quality, we have clear targets to meet, come and talk to us ● Challenge our thinking : Share your views on other parts of the business, both technical and business sides ● Learn & adapt , ticking all the above boxes might be nearly impossible; thus, lacking on certain aspects are fine, as long as you are open to learn, get guidance, find someone to help on topics that you need improving. We are exploring into new territories and learning & adapting are required Qualifications ● At least 2 years in management consulting or strategy & planning field ● Ability to execute, has track records of delivering results ● Has experience leading team before. Able to gain trust from the team, know how to prioritize, manage, and delegate ● Data driven: Have strong analytical skill, able to analyze vast amount of data that we have to generate meaningful business. Does not afraid to make decision, love solving complex problems ● On the ground, abilities to get your hands dirty to understand problems and solve them ● Ability to understand new technologies and how to leverage them. From user/customer pain points, how to leverage technology to solve these pain points and build business from them ● Previous experience in working on large scale projects is a plus. Understand the importance of standard operating procedures and how to create meaningful ones ● Always strive for improvement, always find something to improve upon Who we are We are a transportation tech company with extensive experiences in both software and hardware. Currently, our flagship products are MuvMi and TukTuk Hop, which since the 2018 launch, have served over 8.5 million trips with 600+ Electric Vehicles. With positive feedback from our pilot, we are rapidly expanding our service in Bangkok and many cities in Thailand. We believe that we can change how people mobilize around cities in South East Asia. We are looking for leaders and champions to help us grow. We are a small (90+ people) and agile team. We make things happen and are looking for similar entrepreneurial spirits to join our team. Why us: ● Utilize your skills to solve meaningful problems. We are passionate about the problems that we are solving. They will impact many lives including yours ● Work with a talented team. A couple of us had worked in Silicon Valley and at Boston Consulting Group. Our team also went to Stanford, Cambridge, RWTH- Aachen. Some have gold medals from Chulalongkorn University ● Grow quickly, gain responsibility and learn to take lead ● Opportunity to see how your products impact other people’s lives ● Flexible hours that suits your lifestyle with good compensation ● We take pride in people's development. We care about you and how you will grow from working with us Office location ● Head office in Pradhiphat area (BTS Ari) Compensation & Benefits ● Provident fund ● Shuttle service (MuvMi) from BTS stations ● Annual Leave package ● Health insurance & Social welfare ● Learning budget ● Performance based bonus ● Team building activities Please note that by applying to this opportunity you consent to the personal data you provide to us to be processed and retained by Urban Mobility Tech Co. Ltd. (UMT & MuvMi) . Your details will be kept on our Internal file for as long as is necessary for the purposes of recruitment, which may include your details being shared with the hiring manager(s) and for consideration for potential future opportunities by Urban Mobility Tech Co. Ltd. and its affiliate. For full details of our privacy policy please visit our website: https://www.umt.ltd/privacy_policy/"
