Jobtitle,Company,Location,Job Position,Salary Min,Salary Max,Job Description
"Production Supervisor (PSPTTH - Phuchaosamingphai, Samutprakarn)","Panasonic Solutions (Thailand) Co., Ltd.","Phra Pradaeng, Samut Prakan",Assembly & Process Work,Full time,,,"Position: Production Supervisor Level: Supervisor Work Location: Phuchaosamingphai, Samutprakarn Job description: Lead, supervise, coach operation team and control the output to achieve the goals (Plan/Quality/Cost/Delivery) Support and drive the activities to achieve the target and improve the manufacturing performance Provide training, direction, development and monitoring to operator for skill development Responsible for capacity, manpower, raw material and machine tooling planning Qualifications: Bachelor's degree in Industrial, Electronics, Production Engineering or related fields 2-5 years experience in Production engineer Background from Electronic assembly is preferred. Good command in English. Good in computer literacy (MS office) Strong in leadership with can-do-attitude *** Only short-listed candidates will be notified *** Interested candidates please send application with full English resume indicating qualifications and experiences, transcript, expected salary and recent photo to: *** Please apply through this website or email *** Thailand Recruitment Center Panasonic Group in Thailand Website: www.panasonic.com/th [link removed] Facebook: www.facebook.com/PanasonicTHcareer [link removed]"
Regional Payroll & Benefits Specialist,Unilode Aviation Solutions (Thailand) Ltd.,"Pathum Wan, Bangkok",Aviation Services,Full time,,,"POSITION OVERVIEW The Regional Payroll Specialist will be responsible for payroll processing, liaising with third party providers and responding to employee inquiries related to payroll, timekeeping, benefits and the associated Company policies. Supporting the APAC region, the individual in this role will thrive on solving problems and working independently to meet payroll deadlines. GENERAL RESPONSIBILITIES Review and audit timesheets and payroll reports, manage payroll cutoffs, and ensure that payrolls are processed timely and accurately. Review and certify international payroll transactions to ensure all recommended payments accurately reflect current compensation levels and withholdings in accordance with local labor laws and requirements. Responsibilities extend to new hires, terminations, transfers, one-time payments, equity, and fringe benefits. Collect and provide reports and other supporting documentation for internal and/or external audit preparation. Manage and audit year-end payroll activities for all countries in the region. Ensure all benefits for all countries in the region are compliant with statutory requirements and in line with local markets practice. Serve as a regional payroll and benefits subject matter expert to associates and internal partners. Work closely with internal teams, third-party vendors and/or local agencies in timely processing of payroll funds, tax payments, amendments, regulatory filings, and other transactions. Work closely with accounting teams to make sure payroll is funded accurately each month. Work closely with global HR team and support HR projects for new implementation. Build positive relationships to ensure successful partnerships within the People team and other teams providing expertise on payroll matters. Support efforts of establishing payroll in new countries as the business dictates, ensuring country-specific regulations and statutory compliance are met. Research issues independently and complete tasks with limited supervision. Main point of contact for benefit inquiries throughout the assigned region. Additional duties as assigned. QUALIFICATIONS 5+ years of international payroll experience. Working knowledge of regional payroll best practices, country-specific regulations, wage and hourly laws, and tax filing requirements. Knowledge of full-cycle payroll including compiling payroll data, processing and reporting. Strong sense of urgency and the ability to work well under pressure. Must be proficient in Excel. Good command of both written and spoken English. If you are interested in this position, please submit your CV in English via email"
QA  –  Bangpoo Factory (Coffee Creamer),Nestle (Thai) Ltd.,Samut Prakan,Management,Full time,,,"We’re Nestle, We’re the biggest food and beverages company in the world who believe in “enhancing quality of life and contributing to a healthier future.” Join us and be part of Nestle to drive over 2,000 brands in 191 countries worldwide, if you ; Love to drive for results/achieve goals Love to challenge yourself Love working with people POSITION SNAPSHOT Location: Bangpoo, Samutprakan Company: Nestlé Business Unit/Division: Technical & Production Full-time 5 - 10 years working experience in QA role Experience in food safety and quality management system A DAY IN THE LIFE… Support activities and advise manufacturing to achieve compliance with the Nestle Food Safety and Quality Management System requirements, other applicable standards/instructions and regulatory requirements. Define and update the specific quality procedures, instructions and digital tools in the area of technical expertise Ensure on time release of the finished products Contribute to define and follow-up on quality KPIs Performs problem solving, trouble shooting, corrective action follow-up of non-conformities Define the focus improvement/ preventive action to avoid the potential risk occur in future or when any operation change (new line, new products, new modification etc.) Contribute the implementation of the Nestle Continuous Excellence to eliminate the defect and waste across the value chain to ensure the trust of consumer and customer Enhance employee competencies, implement PPD approach (prediction, prevention and detection system) to strive for zero defect and no waste Collaborate with other functions to setup, manage, enforce and maintain the management system to drive continuous improvement Promote food safety & quality awareness, quality cultures and ownership by training and/or coaching to all employees who understand their contribution and responsibilities to quality (food safety, regulatory compliance, product consistency, customer and consumer satisfaction) Lead and motivate team in the achievement of their objectives and contribute to develop competence in quality function ARE YOU A FIT? University graduate or equivalent (preferred microbiology, chemistry or food science). Strong knowledge in FSSC 22000, ISO 9001, GMP and HACCP Experience in food safety and quality management system, Good English *** Only shortlisted candidates will be notified ***"
Senior QA Officer/เจ้าหน้าที่ประกันคุณภาพอาวุโส,Syntec Construction Public Company Limited,Bangkok,Quality Assurance & Control,Full time,,,"1.วางแผนการตรวจติดตามระบบบริหารคุณภาพ ISO9001 ของหน่วยงาน, โครงการต่างๆ ในบริษัท 2.ดูแลจัดการให้ส่วนงาน, หน่วยงานก่อสร้างมีการดำเนินการเกี่ยวกับระบบบริหารคุณภาพ ISO9001 3.ประสานงานกับหน่วยงานในการจัดทำแผนคุณภาพโครงการ (Project Quality Plan) 4.ให้คำปรึกษา แนะนำ การปฏิบัติงานของหน่วยงานต่างๆ ในบริษัทฯ ให้สอดคล้องกับข้อกำหนดและ Procedure 5.ควบคุมเอกสารด้านคุณภาพของบริษัทฯ 6.สรุปวิเคราะห์ รายงานผลการตรวจติดตามพร้อมเสนอข้อแก้ไขต่อผู้จัดการส่วนประกันคุณภาพ 7.รายงานการวิเคราะห์และข้อเสนอแนะในการปรับปรุงการทำงานให้สอดคล้องกับระบบบริหารคุณภาพ ISO9001 8.สรุปรายงานการติดตามผลประเมินความพึงพอใจลูกค้า (MKT-01) ของทุกหน่วยงาน 9.ติดต่อประสานงานกับสถาบันรับรองมาตรฐาน ISO ในการวางแผนตรวจติดตามระบบบริหารคุณภาพในบริษัทฯ 10.ประสานงานทุกฝ่าย/หน่วยงานสำหรับการตรวจติดตาม External Quality Audit by SGS ตามแผนประจำปี 11.ร่วมเป็นผู้ตรวจติดตามภายในในการทำ Internal Quality Audit ตามแผนประจำปี"
Quality Assurance Engineer,Filtrona Limited,Samut Sakhon,Quality Assurance & Control,Full time,,,"The role of this function is to deliver – To Develop and Implement the quality assurance system, maintain the product quality, handle the defective parts, and assist to dispose the customer issue. To Provide industrial engineering expertise for production processed improvement, methods, manufacturing systems and technologies that will result in highly producible, quality product designs and manufacturing systems that is capable and cost effective. Lead to maintain & improve the internal production processes system, assure the products to meet the specifications and customers’ requirements, and be responsible to dispose customer complaints and guarantee issues. Establish an effective of processed continuously improvement with quality performance, and work with engineering and production teams on productivity projects. Follow and response to meet mutual objective quality, Company/Department KPIs, energy, Environment, Health, and Safety as well as another departmental project. Follow according to company standard requirements and regulation which certified by external certified bodies. Follow according to law and regulation on energy, environment, health, and safety. Support and help in any corporate improvement according to establishment for CIP project or Six sigma project. TO maintain and improve the Quality system to ensure the delivery of optimum quqlity products and services to customers. Support new product and process introduction. Key Accountabilities : 1. Develop and Maintain Quality Assurance System. Implement, develop, and maintain the quality assurance system, monitor and track the corrective/preventive action for quality improvement by cooperate with other department to implement the procedures/work instructions and timely arrange to issue the update procedures. Monitor and track the product quality and reliability, solve the product quality problem and cooperate with other inspectors to finish the monthly report timely. 2. Support Customer Complaints Handling Analysis the customer complaint and make plans to take corrective/preventive action for some claims. Assist to dispose the customer issues, make the customer satisfied. Work and communication with sales team and on-site representatives for all relative actions and improvement as required by customers, and make sure the customers satisfy with the quality, service and internal process. 3. Development of Quality Control Method. Develop, install, and maintain inspection and test procedures for QA department. Contact with the outside Lab to complete some components/products testing if necessary. Define inspection and test facilities and/or equipment required to evaluate product quality and reliability, and provide for the acquisition. Support shop floor in the review and analysis of manufacturing procedures, make recommendations for manufacturing methods and coordinate projects, which will result in economical manufacturing costs and/or enhanced quality. Maintain project objectives. Determine and develop quality related training. 4. Responsibility for awareness. Awareness the needs of customers and interested parties. Awareness of the contribution to the effectiveness of the management of the company. Awareness of the contribution per company policy. Awareness of the contributions to the culture and values of the organization to achieve the stated goals. Aware of the mistake and the consequences of not complying with the terms of the management of the company. 5. Responsible for identifying risks Responsible for identifying risks affecting the products, services, and environmental risks. To prevent and reduce the impact of unwanted and bring about continuous improvement. Requiement (s) : 5 years up for experience in manufacturing environment Quality related function preferable Graduate in engineering or related discipline. Knowledge of manufacturing process SPC & QC Tools Computer literate with competence in all Microsoft applications. Minitab Good communication & presentation skills. Good English both written and spoken. Problem Solving and Systematic Thinking Skill."
Production Engineer (Oil&Gas),"CONNECT ENERGY (THAILAND) CO., LTD.",Bangkok,Assembly & Process Work,Full time,,,"‘CONNECT ENERGY (THAILAND) CO., LTD. is an internationally accredited recruitment solutions and services consultancy. Now we're looking for Production Engineer as detail below; Location: Bangkok Condition: Permanent Responsibilities: Monitor daily production in the area of influence seeking to achieve objectives, maximize production potential and give early warning of production losses. Monitoring and analysis of production/injection and field and well level parameters (Total fluid, oil, gas and water). And you must follow the behavior of well parameters (head and bottom well pressures, frequency, current, temperature, vibration, etc.) Monitoring and Optimization of Field Productivity at the well level, basing them on the calculation and updating of the Well Performance Curve. Monitor the taking of water quality and percentage samples. Analyze production data to detect problems in time and develop plans or solutions in the wells in your area of activity. Prepare operation and production reports, daily and monthly. Keep monthly statistics of production losses, making the appropriate classification in accordance with the Loss Management Instructions. Propose improvements in production monitoring to detect unlocated losses. Operational Monitoring of Tower Operations, in order to anticipate actions that complement and support said activities. Qualifications: Petroleum Engineer, related. Experience of at least 5 years as an oil well Production Engineer. Good command in  English. For interested candidate, please submit your updated CV with full details of working experience, stating present and expected salary by email. Email: varisa.sangsuwan @ connect-energy.com (ติดกันหมด) All applications would be treated with the strictest confidentiality."
"Health, Safety, and Environment (HSE) Assistant Manager (Bangkok,Suanluang)",Job Expert Placement (Thailand) Company Limited,Bangkok,Other,Full time,55000,69999,"Responsibilities: Maintain accurate government and company records and reports. Coordinate compliance-driven safety requirements, including annual health checks, First Aid training, and MHE Training. Perform thorough risk assessments according to standards, evaluating risk likelihood and severity. Develop and implement robust plans to mitigate identified risks. Establish accident, near-miss, and environmental Key Performance Indicators (KPIs) and tracking mechanisms to meet legal and company standards. Create and execute plans for performance improvement. Collaborate with relevant teams for the proper preparation and follow-up of accident and High Potential Near Miss investigations. Utilize insights and root causes from incidents to drive improvements. Develop safety awareness programs in collaboration with operations to enhance employee understanding of risks and mitigation methods. Foster a high-performing HSE culture. Design and deliver training programs to induct and educate employees about safe working practices. Foster continuous professional development within the investigation team. Identify suitable candidates for long-term succession planning. Objectives and Key Performance Indicators (KPIs): Achieve zero non-compliance with governmental and company legal requirements, encompassing accident reporting, monitoring, and health events. Develop, implement, and evaluate policies, procedures, and work instructions related to health, safety, and the environment. Collect and analyze data regularly, identifying trends to prioritize risk mitigation. Share findings and plans with relevant stakeholders. Collaborate with senior management to set and achieve KPIs concerning accidents, Lost Time Incidents, Recordable Accidents, High Potential Near Misses, and Near Misses. Conduct risk assessments at appropriate intervals and develop corresponding mitigation plans. Develop and execute three annual HSE awareness programs. Promote health promotion and disease prevention initiatives. Attain safety budget goals. Ensure comprehensive training for the HSE team in their respective areas. Lead the site safety committee effectively, including training and coordination of activities according to legal requirements. Adhere to established timelines for agreed-upon routines. If you have any further instructions or specific modifications you'd like to make, feel free to let me know."
Senior Sales and Shipping/ Senior Sales and Shipping/Senior Sales and...,"Tatsumi Shokai (Thailand) Co., Ltd.",Chon Buri,Import/Export & Customs,Full time,35000,54999,"Main Job Forwarding (Import, Export Shipping) & Sales. Manage the tasks and staff involved in freight forwarding. Engage in sales activities to acquire and care for new customers. Oversee purchasing of packing materials related with warehouse operation. Application Requirements Education : Graduated with a bachelor's degree in related fields such as supply chain management, business administration, logistics or international business, advanced degree or logistics. Have more than five years of experience in the Shipping and Logistics company. They have knowledge of Thailand's regulations and international trade laws, including customs, tariffs and import/export regulations. Has experience in sales, especially in the logistics or transportation industry. Language Skills : Since the position may involve international trade, strong skills in both Thai and English are necessary. Have strong problem-solving abilities and can make decisions under pressure. Negotiation skills: In charge of the forwarding department, contracts are often negotiated with suppliers, service providers and customers. Familiarity with the Local Market : Finally, having a solid understanding of the Thai market, including relationships with local vendors and an understanding of Thai business culture, can be a major asset. TOEIC 550 Salary THB40,000(Basic Allowance)"
Marketing Team Lead – Dairy and Bakeries,"V.Mane Fils (Thailand) Co., Ltd.","Lat Krabang, Bangkok",Management,Full time,,,"Marketing Team Lead – Dairy and Bakeries Responsibilities: Marketing Research: Conduct primary and/or secondary market research to identify trends, consumer preferences and competitor activities Analyze data to provide in-depth insights and develop convincing and visual presentations including innovative flavour concepts and proposals for dairy and bakeries category Project Management: Plan and manage daily-to-annual project flow and deliverables efficiently and effectively Develop and execute comprehensive marketing strategies and presentations for dairy and bakeries category Analyze customer’s product portfolios to fit suitable market trends and proposals Coordinate with cross-functional teams to ensure alignment of team goals Ensure timely execution within allocated budget Provide leadership and guidance to a marketing assistant, co-setting KPIs with Marketing manager and facilitating his/her professional development Qualifications: Bachelor's degree preferably in marketing, science, or a related field 3+ years of experience in food science, international business, market research or relevant customer companies Demonstrate excellent English and Thai language skills in written and verbal communication Proficient in Microsoft Office, especially PowerPoint and Excel Proven creative and passionate for foods and beverages industries Have a customer-centric mindset Demonstrates strong interpersonal, problem-solving, adaptability and leadership skills to effectively collaborate with cross-functional teams, and customers V. Mane Fils  (Thailand) Co., Ltd. Ladkrabang Industrail Estate, General Zone Phase III, 284 Moo.4,Chalongkrung Road, Lamplathiew, Ladkrabang, Bangkok 10520 www.mane.com"
Import & Export Document Staff/(พนักงานเอกสารนำเข้าส่งออก),"Worldlink Shipping Co., Ltd.","Khlong Toei, Bangkok",Freight/Cargo Forwarding,Full time,13000,15999,"Responsibilities: จัดทำเอกสารนำเข้าส่งออก (Bill of Lading, Packing List, Invoice, etc.) สร้างความสัมพันธ์ที่ดีกับลูกค้า ประสานงานกับแผนกต่าง ๆ อัพเดตรายงานการขนส่ง อื่น ๆ ตามที่ได้รับมอบหมาย Requirements: ปวส. หรือ ปริญญาตรี (ไม่จำเป็นต้องมีประสบการณการทำงานมาก่อน) ยินดีรับนักศึกษาจบใหม่ มีความใส่ใจในรายละเอียด สามารถสื่อสารได้ชัดเจน สามารถใช้งาน Microsoft Words & Microsoft Excel Working Hours: 8:30 - 17:30 จันทร์ - ศุกร์ 8:30 - 12:00 เสาร์ Benefits: โบนัสประจำปี เพิ่มฐานเงินเดือนประจำปี มีห้องว่างที่บริษัท สามารถอาศัยได้ Work Location : ใกล้ BTS พระโขนง"
