Jobtitle,Company,Location,Job Position,Salary Min,Salary Max,Job Description
Account Executive (Leadership Development Solutions),"ENPEO Consulting Co., Ltd.","Huai Khwang, Bangkok",New Business Development,Full time,,,"Key roles and responsibilities Sell and promote across all product categories Develop potential clients and maintain existing client relationships Manage sales pipeline to achieve KPIs and revenue targets Meeting clients and presenting products & services to clients Job requirements Bachelors degree in any field Al least 1 to 3 years of Sales experience Fluent in spoken and written in English Working experience in the Recruitment / Development is a PLUS Outstanding negotiation and problem-solving skills Creative thinking, excellent interpersonal, and problem-solving skills Having own car Benefits Dental insurance Group insurance Performance bonus Travel allowance Location: MRT Thailand cultural Center"
Business Development Manager,SVI Public Company Limited,"Mueang Pathum Thani, Pathum Thani",New Business Development,Full time,,,"Responsibilities: Conduct Business Intelligence Analysis (Market research, Market Trend and so on) and communicate internally and externally by creating marketing tools, assisting exhibition, conference and industrial networking events and by managing newsletter. Develop good Knowledge regarding priority sectors, like market routes and trends Identify and communicate with new business leads for the organization (Identification of needs, Customer presentation) Set up a business approach strategy for new potential opportunities by collaborating with the business development team. Implement risk and opportunity analysis (ROA) to identify, control and manage potential risks and opportunities of growth for SVI Collaborate with RFQ team Close new business opportunities by coordinating requirements, developing and negotiating contract, and manage customer relation Report to the management by writing business report (financial information, forecast, business opportunities) Qualifications: Education: Bachelor Degree or higher degree with a business oriented specialization. Experiences: 5 years working experiences in B2B environment. Has background experience in Electronics Manufacturing is a must Presentation and negotiation skill is a must Possess energetic character, with positive attitude Special Skills: Good working capacities and capabilities, flexibility, adaptability and ability to work in team and in an international context. Excellent contact and social skills. English is mandatory."
"Franchise Sale/(ขายธุรกิจแฟรนไชส์ ""ร้านมุมกะเพรา"")","MOOM MANAGEMENT (THAILAND) CO., LTD.",Samut Sakhon,Account & Relationship Management,Full time,30000,34999,"Franchise Sales (ขายธุรกิจแฟรนไชส์) ""ร้านอาหารมุมกะเพรา"" ขอบเขตความรับผิดชอบ(ลักษณะงาน) เป็นตัวแทนบริษัทในเรื่องการขายแฟรนไชส์และปิดดิล บริหารงานเป็นตัวแทนบริษัทในการรักษาความสัมพันธ์กับระหว่างบริษัทและนักลงทุน(พาร์ทเนอร์)ที่ความสนใจเข้าร่วมธุรกิจเป็นเฟรนไชส์ซี เป็นตัวเแทนบริษัทประสานงาน/เจรจา/พูดคุย กับระหว่านักลงทุน(พาร์ทเนอร์)ที่ความสนใจเข้าร่วมธุรกิจเป็นเฟรนไชส์ซี หรือ หลังเซนสัญญา หาโอกาส ในการสร้างยอดขายให้เพิ่มขึ้นผ่านการขยายสาขา เพื่อทำยอดขายให้เข้าเป้าได้กำไรเพื่อให้บริษัทเติบโต ร่วมบริหารดูแลภาพรวมกับทีมงานของระบบทำงานที่เกี่ยวข้องกับแฟรนไชส์ ผลตอบแทนเงินเดือน ตามที่ตกลง (ไม่รวมค่าคอมมิชชั่นอื่นๆ) พิจรณาจากประสบการณ์และความสามารถ* ออฟฟิศอยู่ที่ : บริษัท มุมแมเนจเมนท์ (ประเทศไทย) จำกัด ถนนพระราม2 ตำบลคอกกระบือ อำเภอเมือง จังหวัดสมุทรสาคร *สถานที่ติดถนนพระราม2ฝั่งขาลงใต้ อาจมีประชุมงานหรือทำงานนอกสถานที่ บางสัปดาห์ ตามนัดหมายล่วงหน้า"
eCommerce Manager (Watsons Own Platform),"Central Watson Co., Ltd.","Khlong Toei, Bangkok",New Business Development,Full time,,,"Key Responsibilities Develop and implement the E-Commerce strategy for the development and management online business. Cooperate and execute plan as per regional directions and policies. Responsible for the performance of the online business and working with key people (Merchandise, Marketing, Supply Chain, Customer Service, Finance) within the organization as well as external third-party agencies. Manage the E-Commerce advertising budget by forecasting, setting monthly goals and optimizing to maximize return on ad spend. Work directly with leadership to provide input on future E-Commerce advertising budget spend. Oversee product offer and merchandising ensuring sales are maximized effectively. Produce revenue, unit and gross profit and operating cost targets annual budget. Analyze customer demographics and purchasing behavior to monitor trends and future sales growth. Qualifications Bachelor's degree or higher in E-Commerce, Business, Marketing or relevant field. Proven experience (5-7 years) of managing e-commerce system will be a great. 3-5 years hands-on experience in relevant/similar E-Commerce Operations Solid know-how on e-commerce and online media Strong leadership, excellent communication, supervisory or managerial skills Energetic, initiative, detail-minded, creative, able to think out of the box to propose new digital ideas. Good command of both written and spoken in English Proficient PC and Internet skills, knowledge of social media, online marketing"
Assistant Trade Marketing Manager,Charoen Pokphand Foods Public Company Limited,"Din Daeng, Bangkok",Account & Relationship Management,Full time,,,"Responsibilities Responsible for local market (Modern trade and Traditional trade) and brand development Execute and boosting the sales via campaign activity both offline and online campaign throughout the trade channels Market visits- monitoring competitor activities, pricing strategy, current promotions and stock level across POS (point of sale) Market spend optimization and helping dealers/distributors/ showroom to sell out the stock through various ATL/BTL activities and the season cycle Forecasting for various trade deals, consumer offers and passing it to the demand planning team as per the agreed cycle planning calendar Monitoring stock movement to store, suggesting promotions or trade deals on slow moving or near expiry products or promotions Requirements Bachelor degree or higher in Marketing, Business Administrative, or relvant areas At least 3 years of experiences as Trade Marketing Executive, Marketing Executive, etc. Hands on Modern trade and Traditional trade in FMCG products is a plus Strong at Analyze skill, Business planning and Business strategy, Project Management Good at numerical for create promotion, campaign, sales forecast Initiative, proactive, result driven, team work attitude Able to on site visit (Occasionally)"
Local Key Account Sales Manager - Northeastern,Reckitt Benckiser (Thailand) Ltd.,Northeastern Region,New Business Development,Full time,,,"The Local Key Account Sales Manager role is to lead developing and implementing the account strategy per customer which align with Reckitt's strategic objectives (Net Revenue, Gross Margin, 4Ps), and to manage the customer relationship on an ongoing basis. Responsibilities: Achieve sales targets within budgetary constraints, through selling, negotiating and executing the company’s 4P objectives with key trade sectors Develop and maintain sound mutually beneficial both trade and concessionaire relationships Achieve distribution within specific trade sectors of new products at store level Keep the field force informed of negotiated activities and supply appropriate departments with sales information Seek opportunities for exploitation for the company’s benefit and effectively utilize technology, both internally and externally Inform planning of all sales forecasts well in advance Analyse the competitor strategies and keep the business informed Ensure that our products are on shelf with the correct space allocation Manage a team of Sales Representatives Provide training such as selling skills, products knowledge to Sales Representatives Responsible for the continuous improvement in the management of the account by identifying opportunities for efficiency and profitability and overall improvement in the management of categories Responsible for the growth of net revenue and management of gross margin by customer Requirements: An experience in Sales General Trade Channel, CPG, and FMCG is essential. Familiar with distributor management system & environment Bachelor Degree in any related filed Able to travel and work in up country Able to work on a trip (20+ days) basis Possess a Thai Driving License with own vehicle Able to communicate well in Thai language in written, spoken and reading"
Sales executive - Food & Baverage,Adecco Recruitment (Thailand) Limited,Bangkok,New Business Development,Full time,35000,44999,"Our client is a major player in the Thai food and beverage industry , with a strong presence in both the domestic and international markets. They are committed to providing high-quality, healthy, and innovative food and beverage products to their customers around the world. For this Sales Executive position: This position mainly focusses on plan and coordinate the product distribution with the sales team and the factory department to export products to overseas according to the agreed-upon plan with customers, including supporting the sales department. This is part of the business expansion for beverage exports, focusing on sales documentation and communication with customers. Salary range is 40,000 - 50,000 THB with company benefits. Chinese speaking is a big advantage.* Job description Plan and coordinate product distribution with sales and factory personnel to export products according to the agreed-upon plan with customers. Support the sales department in expanding the beverage export business, focusing on sales documentation and communication with customers. Coordinate with all relevant parties to ensure accurate and complete delivery of exported products to international customers, in accordance with the established plans and agreements. Verify sales documents received from relevant units before forwarding them to the sales department for further coordination with customers. Perform other tasks as assigned by superiors. Qualification Graduated at least bachelor's degree in business administration or related field. At least 2 years working experience as International Sales, Export Sales, Account excutive in Food and beverage industry. Experience in coordinate with overseas trader (In China or Europe is a big plus) Good command in English Chinese speaking is a big advantage. If you are interested in this opportunity, feel free to apply now. And due to the high volume of applications, we will contact shortlisted candidates back soon. Contact: Pattarawadee Vongcharoen - Principal consultant Phone: 02-121-3517"
Business Development Analyst,"Thaioil Energy Services Co., Ltd.","Chatuchak, Bangkok",New Business Development,Full time,,,"Location : Chatuchak, Bangkok Responsibilities : Preliminary feasibility study of assigned projects on technical or non-technical aspects and coordinate with concerned parties. Update market & technical trend. Qualifications : Bachelor or higher in Chemical Technology, Engineering & MBA. At least 3 years experiences in petroleum/petrochemical business or related, project management and financial analysis & valuation is advantageous. Knowledge in production planning and Linear Programming (LP) is a plus. Able to work overseas Welfare : Medical Insurance Accidental Insurance Long Service Emblem Co-operative Club & Activities All Positions Required : Good command of English and computer literacy Interested candidates should submit the application with recent photo, resume, academic transcript, ID card, English proficiency test result (TOEIC) and any other supporting documents on https://careers.thaioilgroup.com/ Contact : Recruitment Team Thaioil Energy Services Company Limited 163/19 Moo 7 Tung- Sukla, Sriracha, Chonburi 20230 Tel: 038-359-040, 038 -408500 Ext. 19821-1825 Fax: 038-359-018 Website: www.thaioilgroup.com [link removed]"
Technical Sales Engineer,P-DICTOR,Rayong,New Business Development,Full time,,,"Qualifications Bachelor's degree in Science or Engineering field. (GPA at least 2.70) Good command in English. (TOEIC 650+) Experience 3-5 years for Sale Engineer/Procurement Engineer in Petrochemical Business. Basic knowledge in Oil & Gas, Petrochemicals, Refinery and Power generation Industry is preferred. Good analytical, planning and negotiation skills. Ability to work under pressure both inbound/outbound and service mind. Driving license with own car. Good passion to work with startup company and make it grows. Responsibilities Establish new account by exploring, approaching, and presenting company to new customer for promoting company’s scope of service. Consult with department heads to plan sales and marketing activities. Monitor customer preferences to determine focus of sales efforts. Respond efficiently to enquiries with prompt accurate and courteous replies. Review SOW, BOM including cost and price calculation for each project. Proposal, Quotation and TOR creation to support customer’s requirement. Work with legal division to review NDA, contracts, and relevant documents to minimize risk. Follow up the result of each quotation, plan for sales close and collect data of other competitors. Prepare relevant information and keep record regarding SWOT analysis, sales situation, strengths, and weaknesses of company’s service. Study and analyze all related information and situation for developing marketing plan and sales strategy. Maintain and develop relationships with existing customers via meeting, telephone calls, and e-mail. Prepare and control documents including ISO, AVL and other related important documents. Negotiate with customer, partner, and dealer for highest company’s benefit with win-win situation. Seek for new potential partner with standard evaluation to ensure that partner meet with criteria. Coordinate with operation department to ensure that project meets with customer’s requirement. Give feedbacks to R&D department on customer’s need and its pain point to improve company’s products and services. Other assigned assignments to support company’s growth. Visit our website at https://www.thesoothsayer.digital/ [link removed]"
Venture Investment,"Thaioil Energy Services Co., Ltd.","Chatuchak, Bangkok",New Business Development,Full time,,,"Location : Chatuchak, Bangkok Responsibilities : Screening potential investment opportunities Conducting due diligence throughout the decision-making process Participating in investment negotiations and closing processes Supporting portfolio companies in funding, business building and other related activities Manage investment strategy and portfolio to ensure financial and strategic returns Qualification : Bachelor’s or master's degree in business management, Finance, Science, Engineering, Innovation or the related field. Experience in Startup, Venture Capital, Private Equity, Banking and Finance is advantageous. Welfare : Medical Insurance Accidental Insurance Long Service Emblem Co-operative Club & Activities All Positions Required : Good command of English and computer literacy Interested candidates should submit the application with recent photo, resume, academic transcript, ID card, English proficiency test result (TOEIC) and any other supporting documents on https://careers.thaioilgroup.com/ Contact : Recruitment Team Thaioil Energy Services Company Limited 163/19 Moo 7 Tung- Sukla, Sriracha, Chonburi 20230 Tel: 038-359-040, 038 -408500 Ext. 19821-1825 Fax: 038-359-018 Website: www.thaioilgroup.com [link removed]"
Retail Manager,"Haco Group (1991) Co., Ltd. (Head Office)","Khlong Toei, Bangkok",Account & Relationship Management,Full time,,,"Retail Manager Responsibilities; Plan and implement the overall store strategy Collaborate with the marketing team to develop a marketing store strategy Work with store security guard to investigate any suspicious activity Recruit and hire new store employees Train and evaluate store employees Create a healthy and enjoyable store work environment Determine and set basic store KPIs Track and report on store KPIs Train store employees on corporate policies and procedures Develop relationships with key suppliers and vendors Use the appropriate software to keep track of inventory losses and/or shrinkage Suggest new operational strategies to improve store's performance and productivity Work with analyst to review profit and loss figures (P&L) Qualification ; 5years of experience as a Retail Manager Reliability and dependability are key traits Strong work ethic and a desire to improve and succeed 5 years experience in retail and management Good knowledge of sales and marketing Excellent leadership skills Sense of ownership and pride in your performance and its impact on company’s success Critical thinker and problem-solving skills Team player Good time-management skills Great interpersonal and communication skills Degree in Business Administration or relevant fields. Location of work @Sukhumvit26 HACO GROUP (1991) Co,.Ltd. 100/68 Room G, Sukhumvit 26, Khlong Tan, Khlong Toei, Bangkok 10110 Tel. : 02-096-5414 Mobile : 062-667-4448"
GM Sales - Retails/Wholesales,"PERSOLKELLY HR Services Recruitment (Thailand) Co., Ltd.","Bang Bon, Bangkok",New Business Development,Full time,,,"Our client is an international companies and well established company in Thailand . Currently, we are looking for "" Executive Management level "",  opening  position for GM sales - Retails/Wholesales for various industries in Bangkok Vacancy :      5 positions / Companies Position:       GM Sales / Country Manager Hiring type:  Permanent. New and business expansion Industry:       International Retails/Wholesales/Distribution Workplace:   Bangkok Thailand Product relevant /Experienced ;- -   Fashion apparel, sports, accessories    x 1 position -   Gadget, consumer electronics             x 1 position -   Food & beverage                                x 1 position -   Truck & Bus, Car-dealer                     x 1 position -   SEA Channel Sales Manager - Distribution  x 1 position  (URGENT) (Industrial automation equipment/components for Food /Nutrition market) Ideal prospect candidate/criteria desire Effective communication in Thai and English Multi-national working experienced environment Fully P&L management Hunting sales skills, Business development and growth mindset 10+ years working experienced in relevant products with strong channel sales Retails/Wholesales/Distribution At least 5-years in managerial role with leading/building team Proven success record sales performance Combine both commercial & operation Flexible /Travelling both domestic & oversea Compensation:   Negotiable - OPEN for discussion base on skills & experienced Other welfare & benefits : based on company's structure (To be discussion) APPLY NOW - with update resume (English). Our recruiting team will contact you shortly for job interview."
Sales Executive/พนักงานขาย (เขต กทม.),"Nippon Paint Decorative Coatings (Thailand) Co., Ltd.",Bangkok,Account & Relationship Management,Full time,,,หน้าที่ความรับผิดชอบ วางแผนการขายเพื่อให้ได้ยอดขายตามเป้าหมายของบริษัทฯ ติดต่อเสนอขายสินค้าแก่ร้านค้าในเขตพื้นที่รับผิดชอบ เปิดลูกค้าหรือช่องทางการขายใหม่ๆเพื่อเพิ่มยอดขายและขยายตลาด ดูแล สร้างสัมพันธ์ที่ดีกับพันธมิตรทางธุรกิจทุกช่องทาง ให้คำแนะนำและข้อมูลสินค้าที่ถูกต้องแก่ลูกค้าและพันธมิตรทางธุรกิจ รวบรวมข้อมูลเกี่ยวกับยอดขาย และรายงานการขายให้ทางผู้บริหาร บริหารจัดการ การชำระเงินของลูกค้าให้มีประสิทธิภาพสูงสุด คุณสมบัตผู้สมัคร วุฒิปริญญาตรีทุกสาขา ประสบการณ์ในการขายสินค้าอย่างน้อย 2 ปี มีทักษะในการเจรจาต่อรอง และมนุษย์สัมพันธ์ที่ดี สามารถใช้คอมพิวเตอร์ได้ดี สามารถทำงานภายใต้ความกดดันได้ดี มีรถยนต์ และสามรถนำรถยนต์มาใช้ในการทำงานได้
Business Development/พัฒนาธุรกิจการแพทย์,WINNERGY MEDICAL PUBLIC COMPANY LIMITED,"Wang Thonglang, Bangkok",New Business Development,Full time,,,หน้าที่ความรับผิดชอบ สรรหาสินค้าใหม่ๆอย่างต่อเนื่อง เพื่อขยายและพัฒนาธุรกิจให้สำเร็จผลร่วมกับฝ่ายขาย และฝ่ายการตลาด ติดต่อสื่อสารกับคู่ค้าต่างประเทศ และว่าที่ลูกค้าในประเทศตามความเหมาะสมเพื่อศึกษาความเป็นไปได้ของสินค้าใหม่ ประเมินความต้องการของสินค้าใหม่ โดยวิเคราะห์จากข้อมูลที่ทำการศึกษามา ให้ใกล้เคียงสถานการณ์ความเป็นจริงที่สุด กำหนดและเจรจาสัญญาผู้แทนจำหน่ายกับคู่ค้า โดยประสานงานกับฝ่ายกฎหมาย เพื่อประโยชน์สูงสุดของผู้มีส่วนได้ส่วนเสียทุกฝ่าย กำหนดกลยุทธ์และแผนการขายและการตลาด ร่วมกับฝ่ายขายและฝ่ายการตลาด ให้สอดคล้องกับข้อมูลที่ได้ทำการวิเคราะห์มา แสวงหาและเข้าร่วมในงานประชุมด้านการแพทย์หรือด้านที่เกี่ยวข้อง หรืองานแสดงสินค้าที่เกี่ยวข้องกับบริษัทในฐานะเป็นตัวแทนของบริษัท เพื่อศึกษาติดตามและเข้าใจทิศทางอุตสาหกรรม คุณสมบัติ สำเร็จการศึกษาปริญญาตรี ขึ้นไป มีประสบการณ์ในการทำงานเกี่ยวกับการแพทย์ไม่น้อยกว่า 3 ปี สามารถสื่อสารภาษาอังกฤษได้เป็นอย่างดี สิ่งที่เราให้ความสำคัญเป็นพิเศษ ปริญญาทางชีววิทยาศาสตร์ เช่น เทคนิคการแพทย์ วิทยาศาสตร์ทางการแพทย์ เภสัชฯ เป็นต้น มนุษย์สัมพันธ์ที่ดี สามารถทำงานเป็นทีมได้ดี ความสามารถในการเจรจาธุรกิจและหาคำตอบที่ดีที่สุดเพื่อบริหารจัดการให้งานที่รับผิดชอบประสบความสำเร็จ มีภาวะผู้นำ สามารถผลักดันและสร้างแรงบันดาลใจให้กับทีมได้ ความสามารถในการผลักดันยอดขายให้บรรลุหรือสูงกว่าเป้าที่กำหนดและเพิ่มรายได้ปีต่อปี (ในขณะที่ทำงานด้านการขาย) มีประสบการณ์ในการติดต่อประสานงานกับบริษัทข้ามชาติ
Partnership Manager,"BEC World Public Co., Ltd.","Khlong Toei, Bangkok",New Business Development,Full time,,,"Partnership Manager is responsible for Business expansion or collaboration with Potential partners across the industries. For example Telco, Bank, E-Commerce, Game or E-Sport. He or She have to establish project with partner to drive subscription or SVOD users to meet the company objectives in term of revenue and membership. Also have very tight relationship with Partners to have more collaboration and media to promote the services. He or She also have to be the key person who help our digital platform to expand into oveaseas especially SEA market Responsibility • Create and maintain relationship with target customers and partners. • Coordinate with partners to develop new project and work as an assigned. • Business plan and sales forecasts on the responsible market. • To drive volume and revenue growth to meet or exceed agreed targets of department and to achieve revenue target. • Assist the head of subscription in organizing, planning and implementing strategy. • Prepare reports to update team and management on campaign progress and end result. • Ensure schedules and objectives are met. • Create reports, analyze and interpret data. • Create and promote marketing to expanded the market. • Coordinate in the organization to successfully implement the marketing campaign. • Perform other duties as assigned or requested Qualification & Skill • Bachelor/Master’s degree in Business Administration, Marketing Management or related fields • Minimum of 5-7 years of experience in Business Development, Telco or Entertainment business especially OTT • Project Initiative Idea • Advanced knowledge of project management • Advanced knowledge of project improvement • Knowledge in financial management • Ability to work independently and collaboratively with Partners • Ability to assimilate and convert high-level business strategy into project plan • Ability to develop rapport, trust, and great working relationships with all stakeholders • Ability to work under pressure, plan personal workload effectively and delegate • Ability to manage multiple projects simultaneously • Excellent written and verbal communications skills • People Management skills • Negotiations skills • Project Management skills • Presentation skills • Interpersonal skills"
Sales Executive **Please see more detail via email,"PERSOLKELLY HR Services Recruitment (Thailand) Co., Ltd.",Samut Prakan,New Business Development,Full time,20000,29999,"Location: BTS Bearing Working day: Monday - Friday (08:30-17:00) Duties: Responsible to achieve sales target.Hunt new customers from exhibition or in responsible area or internet. Demonstrate the usability products to customers. Collect information from customers to prepare quotation follow customer required details. Prepare documents for negotiate and close deals with customers. Coordinate with production department about produce and delivery schedule. Informed delivery schedule to customer and coordinate with concerned department for delivery on-time. Gather feedback and follow improvement for informed to customers. Maintain and build up good relationship with potential and existing customers. Prepare weekly report of meeting customers. Prepare sales forecast monthly for maintain sales target. Qualifications: Bachelor’s Degree in any fields At least 2 years’ experience in sales field of copy machine/ printer/ scanner brand Good command of read and written English (Equivalent to TOEIC 600 up) Have own car and driving license Remark: Only shortlist candidates will be contacted *All applications will be treated in strict confidence. All material submitted in connection with your application will become part of our confidential recruitment files. We regret that only shortlisted candidates will be notified. **By submitting your curriculum vitae or personal data to us in connection with your job application, you are deemed to have read and agreed to the terms of our Privacy Policy, and consented to the collection, use and disclosure of your personal data by us and our affiliates, in accordance with our Privacy Policy. Please visit www.persolkelly.co.th for a copy of our Privacy Policy. If you wish to withdraw your consent, please drop us an email to let us know. CONTACT: PERSOLKELLY HR Services Recruitment (Thailand) Co., Ltd."
Sales Specialist (Cybersecurity),"Symphony Communication Co., Ltd.","Chatuchak, Bangkok",Account & Relationship Management,Full time,,,"Key Responsibilities Sale cybersecurity service Carry out prospecting activities within an assigned territory in order to develop a solid pipeline of sales opportunities. Manage key aspects of the sales cycle including requirements gathering, demos, proof of concept, and product specification. Present product and all features to customers at meetings and events Troubleshooting client problems, answering questions from customers relating to solutions, and delivering technical enable men. Build strong consultative relationships with individuals in customer and partner organizations to ensure customer and partner satisfaction. Maintain up-to-date knowledge of industry, technical and competitive landscape to ensure the presentation and sale of the best client solutions. Qualification Bachelor’s/University degree, Master’s degree in Computer Science, Information Technology, Engineering or equivalent Minimum 5 years experienced in network security, end-point security, IT security, cyber security. Experience working in a team collaboratively. Self-Management to prioritize work and self-learning. Well-developed teamwork habits and communication skills Maintain an acceptable attendance record, be punctual, and meet deadlines. Possess strong analytical and problem-solving skills."
พนักงานฝ่ายขาย,BUSINESS BREAKTHRU COMPANY LIMITED,"Phra Khanong, Bangkok",Account & Relationship Management,Full time,,,"หน้าที่ความรับผิดชอบ หาลูกค้าใหม่เพื่อขายคอร์สสัมมนา ดูแลให้คำแนะนำลูกค้าที่เข้าร่วมคอร์สสัมมนา มีการตลดยิงแอด  และมีฐานลูกค้าเก่าให้ สร้าง พัฒนาและรักษาความสัมพันธ์ระยะยาวกับลูกค้าใหม่ รักษาและกระตุ้นยอดซื้อของลูกค้าเก่า คุณสมบัติ วุฒิ ปวส ขึ้นไป ประสบการณ์ทำงาน 1 ปีขึ้นไป มีทักษะการสื่อสารเข้ากับเพื่อนร่วมงานได้ มีประสบการร์ขายคอร์สสัมมนาจะพิจารณาเป็นพิเศษ สามารถใช้โปรแกรม PowerPoint สวัสดิการ มีค่าเดินทาง เบี้ยขยัน 800-1,000 ประกันสุขภาพ AIA โบนัส ท่องเที่ยว ภายใน และนอกประเทศ ติดต่อ จ๊ะโอ๋ 0922525973 (แอดไลน์สอบถามเบอร์นี้ได้เลย)"
"Sales พนักงานขายประจำโครงการบ้านเดี่ยว, ทาวน์โฮม",AP (Thailand) Public Company Limited,Bangkok,Account & Relationship Management,Full time,,,นำเสนอข้อมูลโครงการ และให้คำปรึกษาแก่ลูกค้า เพื่อให้ลูกค้าทราบถึงจุดเด่นของโครงการ สอบถามและทำความเข้าใจความต้องการของลูกค้าผู้เข้าชมโครงการ แนะนำโปรโมชั่นสนับสนุนการขายต่างๆ ติดต่อหาลูกค้าเพื่อสร้างโอกาสในการรักษาความสัมพันธ์ ติดตามสถานะการตัดสินใจเพื่อทำการปิดการขาย
Account Executive / Sales Executive/เจ้าหน้าที่บริหารงานลูกค้า /...,"HATYAI SOUNDSTAR Co., Ltd.",Southern Region,New Business Development,Full time,,,"รายละเอียดงาน สอบถามความต้องการ และ เสนอขายสินค้า กลุ่ม Smart Living (Smart Home, Digital Door Lock และสินค้ากลุ่มเทคโนโลยี) ให้กับบริษัทกลุ่มเป้าหมาย เช่น ผู้พัฒนาโครงการอสังหาริมทรัพย์, สถาปนิก, บริษัทตกแต่งภายใน, บริษัทรับสร้างบ้าน เป้นต้น ให้ได้ตามเป้าที่บริษัทกำหนด เป็นผู้ทำหน้าที่ติดต่อระหว่างบริษัทและลูกค้า รวมถึงรักษาความสัมพันธ์ที่ดีกับลูกค้าในระยะยาว สรุปผลการทำงานและทำรายงานต่อบริษัท คุณสมบัติผู้สมัคร วุฒิการศึกษาระดับปริญญาตรีในสาขาที่เกี่ยวข้อง มีประสบการณ์การขายกลุ่มลูกค้าองค์กร จะได้รับการพิจาณราเป็นพิเศษ มีความซื่อสัตย์และขยัน อดทนต่อแรงกดดันได้ มีมนุษยสัมพันธ์และมีทัศนคติที่ดีในการทำงาน มีความสนใจและความเชี่ยวชาญเกี่ยวกับสินค้า เทคโนโลยี, IT สามารถขับรถยนต์ได้และมีรถยนต์เป็นของตนเอง"
Managing Director,HUGS INSURANCE BROKER COMPANY LIMITED,"Pathum Wan, Bangkok",New Business Development,Full time,,,"Key Responsibilities: This role will be generally responsible for directing and controlling all business operations of the company as an insurance & reinsurance broking firm and giving strategic guidance to the Board to ensure that the company achieves its financial vision, mission and long-term goals. Job Description Develop business strategies and plans to achieve goals. Provide strategic advice and give periodical report to the Board. Prepare annual budget and ensure that revenue/profit targets are met. Oversee company's business operations and ensure company’s financial performance achievement and growth. Manage resources including attracting, hiring and retention of good personnel. Supervise, guide, and delegate executives in their duties. Maintain positive relationship with clients, business partners and authorities. Ensure all activities and operations meet company’s guidelines as well as regulatory requirements/standards. Interact with the public and represent the company in a professional manner. Prepare annual report and attending/presenting at Board’s meetings. Qualifications Bachelor degree or higher in business management or related fields. At least 10 years of experiences in insurance industry with minimum 5 years of experience in managerial levels in Insurance Broking firms. Experience in Reinsurance Broking operations is advantageous. Strong analytical, critical thinking, and problem-solving skills. Excellent communication, negotiation, and presentation skills in both Thai and English Proficient in Microsoft Office. Knowledgeable in information technology and online platforms is a plus. Only short listed candidate will be notified"
Sales Manager Area/ผู้จัดการฝ่ายขายพื้นที่เช่า,"Interfac Development Co., Ltd.","Din Daeng, Bangkok",Account & Relationship Management,Full time,,,1. ดำเนินการสำรวจร้านค้าในตลาดคู่แข่งเพื่อคัดเลือกร้านค้าที่เหมาะสมกับกลุ่มเป้าหมาย เช่น ร้านค้าที่สามารถดึงดูดผู้ใช้บริการ และร้านค้าที่มีศักยภาพเป็นต้น 2. นำข้อมูลจากการสำรวจร้านค้าคู่แข่งขันมาจัดทำเป็นฐานข้อมูลร้านค้า และนำเสนอต่อผู้บังคับบัญชาพิจารณาอนุมัติ 3. นำเสนอขายพื้นที่ร้านค้ารายใหม่ๆ ทั้งทางโทรศัพท์ และออกพบลูกค้านอกสถานที่ 4. ตรวจสอบ และสำรวจพื้นที่ที่นำเสนอขาย เช่น ความถูกต้องของขนาดพื้นที่ ความพร้อมของงานระบบวิศวกรรมอาคาร เป็นต้น 5. จัดทำใบเสนอราคาของพื้นที่ที่จะนำเสนอขาย 6. นัดหมายลูกค้าเยี่ยมชมพื้นที่ที่นำเสนอขาย และแจ้งข้อมูลเงื่อนไขการลงจำหน่าย / การเช่าพื้นที่ให้ทราบ 7. เจรจาต่อรองอัตราค่าเช่ากับลูกค้าให้สอดคล้องกับงบประมาณที่ได้รับการอนุมัติ และให้คำปรึกษา 8.จัดทำเอกสารจองพื้นที่ ( Proposal ) สัญญาบริการพื้นที่ พร้อมทั้งให้ลูกค้าลงนาม และแจ้งเรียกเก็บเงินมัดจำ เงินประกันความเสียหาย 9.ติดตามและอธิบายรายละเอียดค่าใช้จ่ายงานระบบส่วนเพิ่มให้กับลูกค้า พร้อมทั้งติดตามให้ลงนามในเอกสารยืนยันงานระบบ 10.ติดตามการประสานงานกับแผนกการเงินรับในการชำระเงินมัดจำ และแผนกบริหารลูกหนี้เพื่อออกใบแจ้งหนี้ / ใบเสร็จรับเงิน 11.ติดตามผู้เช่าให้มาชำระเงินค่าเช่างวดแรกกับแผนกการเงินรับก่อนร้านเปิดบริการ 12.ติดตามความคืบหน้าการเปิดร้านให้ตรงตามระยะเวลาที่กำหนด และร่วมแสดงความยินดีในวันที่เปิดให้บริการ 13. จัดทำรายงานรายสัปดาห์ความคืบหน้าการขายพื้นที่ เพื่อนำเสนอต่อผู้บังคับบัญชา 14. ร่วมวิเคราะห์ และดำเนินการสรรหาพื้นที่ใหม่ๆ ที่เหมาะสม เพื่อนำมาปล่อยเช่าสร้างรายได้เพิ่ม 15. งานอื่นๆ ที่ได้รับมอบหมาย
