Jobtitle,Company,Location,Job Position,Salary Min,Salary Max,Job Description
Admin/พนักงานธุรการ,Equipment System & Service,Chon Buri,Administrative Assistants,Full time,,,"EQUIPMENT SYSTEMS & SOLUTIONS. Our company does import and export business. Port equipment business We are looking for people who want to advance. and join in developing the organization together We welcome new graduates who are ready to learn on the job and progress with us. 1.Simple bookkeeping (Filing all receipts, Expenses, Invoices, Etc.) And liaise with our corporates service. 2.Assist in preparing's quotations and invoice to customers. 3.Assist in liaising with suppliers in Bangkok and overseas. 4.Assist in liaising with logistic forwarder on shipment and delivery. 5.Able to write and English-speaking. 6.Have driving license (Optional) Office for work Located at Laem Chabang Port."
HR Admin & Payroll Specialist (2 positions) / Minburi & Sathorn,"PERSOLKELLY HR Services Recruitment (Thailand) Co., Ltd.",Bangkok,Administrative Assistants,Full time,35000,54999,"Control and Manage GA Job Responsibilities on Company Service and Benefit such as Uniform, Company Car & Driver, Office Supply, Office Facilities, etc. Support payroll for pay periods every month such as attendance check, overtime, meal allowance, transportation allowance bonus payment, payroll report, and others related Outsource Company Management and Improvement Activity Workplace Environment Management Government Body Contacting, Company Registration Issue and Improvement of Work Instruction in GA Functions Expatriate Visa & Work Permit Management Key Requirements: Bachelor's Degree of higher in related fields Minimum 5 years of experience in HR & GA field Good English communication skill Proficient in Microsoft Office and payroll software Multitasking skill, proactive, and able to work under pressure Experience from trading and/or manufacturing industry is preferable *All applications will be treated in strict confidence. All material submitted in connection with your application will become part of our confidential recruitment files. We regret that only shortlisted candidates will be notified. By submitting your curriculum vitae or personal data to us in connection with your job application, you are deemed to have read and agreed to the terms of our Privacy Policy, and consented to the collection, use and disclosure of your personal data by us and our affiliates, in accordance with our Privacy Policy. Please visit www.persokelly.co.th for a copy of our Privacy Policy. If you wish to withdraw your consent, please drop us an email to let us know. Contact Information: PERSOLKELLY HR Services Recruitment (Thailand) Co., Ltd. บริษัทจัดหางานเพอร์ซอลเคลลี่เอชอาร์เซอร์วิสเซส (ประเทศไทย) จำกัด 27th Floor, Empire Tower 3, Unit 2707, 1 South Sathorn Road, Yannawa, Sathorn, Bangkok 10120 Thailand"
พนักงานเจ้าที่สโตร์,HONGGEE COMPANY LIMITED,Chon Buri,Administrative Assistants,Full time,,,รายละเอียดงาน จัดทำ Stok card ให้มีความถูกต้อง จัดทำรายงานความเคลื่อนไหวของสินค้า(Movement) ดูระดับค่า Min ของวัตถุดิบ/อุปกรณ์ที่รับผิดชอบเพื่อการสั่งซื้อให้ทันเวลา ตรวจสอบสินค้าคงคลัง คีย์ข้อมูลรับ-จ่ายลงระบบ ERP คุณสมบัติผู้สมัคร วุฒิการศึกษา ปวส. มีประสบการณ์ในการทำงานด้านงานคลังฯ สามารถขับรถโฟค์ลิฟได้จะพิจารณาเป็นพิเศษ ยินดีต้อนรับนักศึกษาจบใหม่ มีความรับผิดชอบสูง ทำงานภายใต้แรงกดดันได้ สวัสดิการ ประกันสังคม ติดต่อ บริษัท ห๋องจี๋ จำกัด ที่อยู่ 204/2 ม.2 ต.หนองบอนแดง อ.บ้านบึง tel : 038-192-534
"Advisor, Legal",CANADIAN SOLAR MANUFACTURING (THAILAND) COMPANY LIMITED,Chon Buri,"PA, EA & Secretarial",Full time,,,"DUTIES & ESSENTIAL JOB FUNCTIONS Corporate Legal Management Monitor changes in companies’ laws and other relevant legislation regulations, and take appropriate action if needed to ensure compliance. Maintain record and administer changes in company structure i.e. directorships, shareholders list, registered capital and registered branches to allow timely notification to local authorities, facilitate changes in bank signatories and assist in the maintenance of records. Maintain the register of shareholders and monitor changes in share ownership. Support and ensure timely processing of documentation, stamps, authentications (notarization, legalization, etc.). Provide weekly reports on important legal matters (litigation, Government sanctions and investigations, major commercial projects, etc.) Ensure that notices, power of attorney to vote at the board, minutes and resolutions of boards are prepared in time and order and filed if required. Liaise with external regulations and advisers such as lawyers, auditors, other external providers/advisers. Legal support Proactively advising and support departments on all matters relating to the identification and optimal management of legal risk. Provide legal advice and assistance in relation to corporate law, labor law, partnerships, international ventures, corporate finance etc. Support and participate in bidding process. Contribute to the development and implementation of legal policies, processes, standard contracts and training. Review company policies and regulation to ensure all departments and employees are in compliance with all statutory or legal requirement. Draft and review Commercial Agreements and provide recommendation on commercial terms to protect the benefit of the company business. Manage litigation and legal disputes. Evaluate the relevance of calling upon outside lawyers, directing the interventions and controlling legal costs. Assist with follow-up of compliance in the company daily operations. Compliance & Data privacy management Coordinate with HQ for implementation of compliance policies. Be co-responsible for Compliance matter with HR. Conduct Personal Data Protection training. Act as Data Privacy Officer and roll out the data privacy program in the company. QUALIFICATIONS: Requisite Education: Bachelor’s degree or higher in law. Work Experience: 10 years’ experience in law firm or manufacturing business. Special Skills / Knowledge: Good command of English."
Personal Assistant/ผู้ช่วยผู้บริหาร,MIRACLE PLANET COMPANY LIMITED,"Taling Chan, Bangkok","PA, EA & Secretarial",Full time,,,"Personal Assistant Act as a first point of contact for the CEO: deal with correspondence and phone calls Manage CEO diaries and organize  meetings and appointments Book and arrange CEO’s travel, transport, and accommodation Reminding the CEO of the importance of tasks and deadlines Qualification: Bachelor’s Degree or higher in Marketing, and other relevant Fields. Minimum 2 year experiences in Marketing (background in Food MFG/FMCG is a plus) Have an in-depth knowledge of Retail Marketing, Brand Development, and marketing models. Strong entrepreneurial, analytical, strategic thinking & planning, presenting, interpersonal, time-management, and creativity skills Have a car"
Business Operation Support Officer/เจ้าหน้าที่ประสานงานธุรกิจ,Electricity Generating Public Company Limited,"Lak Si, Bangkok",Administrative Assistants,Full time,,,"Position Summary administrative tasks related to documentation, directors' responsibilities, and departmental communication. Responsibilities include preparing documents for meetings, representative director-related tasks, organizing travel arrangements, providing department reports, handling EGCO Plus transactions, and overseeing land rent contract renewals. Major Role Responsibilities Drafting proxy documents for AGM/EGM, overseeing general document physical and online signing, legalizing documents, and ensuring the availability of a representative director. Managing tasks concerning representative directors across all assets, such as composing nomination and resignation letters, scheduling Board meetings for director changes as per Articles of Association (AOA), and maintaining updated director and shareholder records. Coordinating and organizing business travel and dinners for representative directors. Providing timely routine reports and information to various departments, including Minutes of Meetings, agendas for Dividend payments across all assets, updates on Action plans, verification, finalization, and distribution of the President's Report, and serving as a focal point for information requests from other departments. Handling EGCO Plus transactions, including issuing Board meeting invitations, preparing signing forms, drafting Board resolutions, proxy documents, and organizing all related documents for EGCO Plus and its subsidiaries. Managing land rent contract renewals, involving negotiation, revising contracts, conducting site visits to lands and renters, and coordinating contract signings and rental fee payments Qualification Bachelor's Degree in Arts, Business Administration, or any related degrees 1-3 years of experience in administrative or business operation Good practice in MS Offices (Excel, Word, PowerPoint etc.) Knowledge of company administration, contract management Passion for coordination and document Good command of English language / TOEIC over 700"
Business Consultant (HCM/HRIS),G-Able Company Limited,"Yan Nawa, Bangkok",Administrative Assistants,Full time,,,"Responsibilities: Provide expert-level consulting services to clients in the implementation and optimization of Workday HCM, Payroll, and Talent modules. Collaborate closely with clients to understand their business objectives and translate them into actionable Workday configurations. Develop and execute comprehensive implementation plans, including project timelines, resource allocation, and change management strategies. Manage and oversee the entire implementation process, ensuring timely completion within budget and scope. Configure and customize Workday applications to meet specific client requirements. Conduct data migration and validation activities. Train users on Workday functionality and provide ongoing support. Document Workday configurations and processes. Monitor and analyze Workday performance metrics. Identify and recommend potential process improvements. Stay up to date on the latest Workday features and updates. Provide thought leadership and expertise to clients in the areas of HR and talent management. Qualifications: Bachelor's degree in Business Administration, Human Resources, or a related field. At least 3 years of experience in related business application implementation or consulting. Proven track record of successfully implementing business application solutions for a variety of clients. Strong understanding of HR and talent management principles. Excellent communication, presentation, and interpersonal skills. Ability to work independently and as part of a team. Strong analytical and problem-solving skills. Ability to prioritize and manage multiple projects simultaneously. Experience with project management methodologies."
Director / GM / Manager of Human Resource,"PERSOLKELLY HR Services Recruitment (Thailand) Co., Ltd.",Bangkok,Administrative Assistants,Full time,,,"We are urgency to hire HR-Positions and open for ;- 1 position x GM HR (manufacturing / Logistics) 3 positions x HR Manager  (manufacturing) 1 positions x Senior HR Manager   (Trading/Service) Key highlight/Criteria ;- Academic degree in HR/HROD or relevant Strong HRM & HRD from mid-large scale size 300+/-  headcount Strategic HR, Business partnering and operations (Manufacturing) Labor union , Labor management, employee relations Proven success HR project i.e Transformation, organize development, HRIS, etc People management & Coaching team Working proficiency in English. Additional language  (Japanese, Mandarin) is benefit Background Shared Service/Regional HQ / Global HR, are all welcome. Modern HR, growth mindset and fast-paced working environment Workplace :  Bangkok, Samuptrakarn, Chonburi Business nature:  An international and well established company Working condition:   on site Compensation:  OPEN for discussion (subject base on skills & experienced) APPLY NOW - Selected job applying - Update Resume (English) - Salary expectation Our recruitment team, will contact you shortly for job interview."
HR HRM Recruitment Officer/เจ้าหน้าที่ฝ่ายบุคคล สรรหา,YU HUAD SEANG COMPANY LIMITED,"Wang Thonglang, Bangkok",Administrative Assistants,Full time,35000,44999,"เจ้าหน้าที่สรรหาบุคลากร : HR Recruitment บริษัท หยูฮวดเซี้ยง จำกัด สถานที่ทำงาน : 384/13 ลาดพร้าว 87 (จันทราสุข) แขวงคลองเจ้าคุณสิงห์ เขตวังทองหลาง กรุงเทพฯ 10310 https://goo.gl/maps/EXdDVBYYm8qFzb118 วันและเวลาการเข้างาน: (สัปดาห์ละ 5วัน) จันทร์-ศุกร์  09:00 -18:00 อัตราเงินเดือน 35,000 – 45,000 บาท (หากมีประสบการณ์ทางด้านธุรกิจร้านอาหาร F&B จะพิจารณาเป็นพิเศษ) ประเภทธุรกิจ : ร้านอาหารโกอ่างข้าวมันไก่ประตูน้ำ คุณสมบัติ วุฒิการศึกษาอนุปริญญาขึ้นไป ในสาขารัฐศาสตร์, จิตวิทยา, การจัดการทรัพยากรมนุษย์ หรืออื่นๆที่เกี่ยวข้อง ประสบการณ์งานสรรหาในธุรกิจร้านอาหารอย่างน้อย 3 - 5 ปี หากมีประสบการณ์ในการด้านการสรรหาพนักงานร้านอาหารจะพิจารณาเป็นพิเศษ มีความรับผิดชอบต่อหน้าที่ มีลักษณะบุคลิกภาพที่ดี มีมนุษย์สัมพันธ์ดี มีความเข้าใจเกี่ยวกับกฎหมายแรงงาน มีวุฒิภาวะในการตัดสินใจ มีความเป็นกลาง และความเป็นผู้นำในการทำงาน มีทักษะการสื่อสารที่ดี มีสามารถใช้คอมพิวเตอร์พื้นฐานได้ดี (Microsoft Word, Excel, Outlook) มีทักษะการทำงานเป็นทีม มีความกระตือรือร้นและเข้ากับองค์กรได้ หน้าที่และความรับผิดชอบ ทำการสรรหาและคัดเลือกพนักงานตามอัตรากำลังคนที่บริษัทต้องการ รับการร้องขอพนักงานใหม่หรือมาทดแทนตำแหน่งงานที่ว่างอยู่ วิเคราะห์ตำแหน่งงานว่าองค์กรต้องการบุคลากรที่มีคุณสมบัติอย่างไร จัดหาพนักงานที่มีความรู้ ความสามารถ ทักษะ และคุณสมบัติที่ตรงกับความต้องการ ลงประกาศรับสมัครงานผ่านทางช่องทางต่างๆ เช่นป้ายสมัครงาน แพลตฟอร์มดิจิตอล คัดกรองผู้สมัครเบื้องต้นให้ตอบสนองกับความต้องการของบริษัท นัดหมายสัมภาษณ์งานและประเมินคุณสมบัติของผู้สมัครเพื่อคัดบุคลากรที่มีคุณภาพ ตรวจสอบบุคคลอ้างอิง และเช็คประวัติการทำงานของผู้สมัครย้อนหลัง แจ้งผลการสัมภาษณ์ แจ้งข้อเสนอการจ้างงาน จัดทำสัญญาจ้าง จัดเก็บประวัติพนักงาน และเอกสารต่าง ๆ ที่เกี่ยวข้างกับการว่าจ้างงาน ดำเนินการรับเข้าทำงาน จัดทำการปฐมนิเทศพนักงาน ติดตามความคืบหน้า และประเมินการทำงานของพนักงานหลังรับเข้าทำงาน สามารถเข้าร่วมกิจกรรมต่าง ๆ เพื่อสรรหาคัดเลือก เช่น เข้าร่วมงาน Job fair, Walk-in Interview ลงประกาศรับสมัครงานตามสื่อ ต่าง ๆ เช่น เพจรับสมัครงาน ไลน์ ช่องทางออนไลน์อื่น ๆ จัดทำคู่มือการทำงานภายในหน่วยงาน สวัสดิการพนักงาน ประกันสังคม วันหยุดประจำปี วันหยุดลาป่วย ลากิจ วันหยุดพักร้อน ค่าล่วงเวลา (OT) ค่าเดินทาง เครื่องแบบพนักงาน ปรับเงินเดือนรายปี กิจกรรมสังสรรค์ประจำปี เงินโบนัสประจำปี (ประเมินตามผลงานและผลประกอบการ ) กระเช้าเยี่ยมไข้ครอบครัว เงินช่วยเหลือฌาปนกิจสงเคราะห์ สำหรับบิดา-มารดา คู่สมรส บุตร"
Warranty Claim Lead,Cars24,"Lat Krabang, Bangkok",Client & Sales Administration,Full time,,,"WHO ARE WE? We are more than your next-door car re-seller. We are a next-generation e-commerce platform with an edge. It is the satisfaction we provide to our customers that lies at the heart of our business. We take great pride in providing the best experience to all parties involved - with sellers getting the best value for their car, and buyers getting to choose from a wide assortment of automobiles. OUR MISSION Our mission is to revolutionise the way used cars are bought and sold across the world. With this in mind, we set up in 2015, and we’ve come a long way since then - from one single office, to 205 branches across 182 major cities in India, UAE, Australia and South East Asia. Over 4 Lakh happy customers have used our platform since. And with continuous innovation, more partnerships, and valuable relationships with people, we want to keep solving problems for consumers and add ease and value to their lives. Becoming the first Unicorn in the auto tech space in India was just the beginning. To supercharge our growth plans in India and the International market, we have recently raised $450 million in funding. Sky's the limit and we won’t stop until we achieve our dream of becoming the largest auto-tech company in the world. We take pride not only in our talent but the fact that each of our 5,000+ employees BELIEVE in what we do! As Elvis said, “Ambition is a dream with a V8 engine”. If you love cars and create new processes & take up exciting challenges, you are at the right place & at the right time! ABOUT THE ROLE As the AFS & Warranty Claim Lead your key responsibilities include: ● Investigate critical AFS & Warranty issues from technical and commercial perspective, and finalise appropriate course of action ● Work with Internal Refurbishment team and outsourced workshop partners to ensure efficient job allocation ● Define standard norms for jobs to be done/not done ● Develop systems to record, file and store information pertaining to warranty & AFS ● Ensure high standards of refurbishment (lowest customer complaints) ● Reduce Claim created to job-completion time, and optimise cost of refurbishment ● Coordinate with internal stakeholders like Refurb & Finance The role reports to the Customer Experience Head in Thailand and will be based in Bangkok WHAT WE NEED ● 3+ years of experience in refurbishment and workshop operations and a good understanding of the auto industry ● Previous experience in workshops, OEM service centre is preferred ● Drive and hustle for continually developing and running workshop operations efficiently ● Strong analytical ability with a data-driven approach to making decisions ● Excellent people skills, an ability to collaborate with different stakeholders and apply a cross-functional mindset ● Ability to learn quickly and transfer knowledge ● Driven by working hard, being challenged in a fast-paced environment, and having fun while doing so ● Able to work 6 days/week"
"Senior HR Officer (Japanese Speaking ) (51133), BTS Samrong, Up to 100K","PASONA RECRUITMENT (THAILAND) CO., LTD.","Mueang Samut Prakan, Samut Prakan",Administrative Assistants,Full time,,,"Job Description - Provide guidance on HR policies, procedures, and legal compliance, ensuring a harmonious work environment and comply with local regulations and company policies. - Oversee performance management processes, including goal setting, performance reviews, and development plans. - Lead compensation and benefits administration, ensuring competitiveness within the industry. - Conduct salary reviews, benchmarking, and recommend adjustments as necessary. - Facilitate effective communication between Japanese and non-Japanese employee - Develop and implement succession planning strategies to ensure the continuity of key roles within the organization - Develop and utilize HR analytics to assess and improve HR processes, providing data-driven insights for decision-making. Required work experience - Bachelor's degree in Human Resources, Business Administration, Psychology, or a related field. - More than 10 years of HR experience. - Fluent in English (TOEIC at minimum 550) and be able to communicate in Japanese (JLPT N2 or higher) - Computer literacy (Microsoft office) Work hour 08.15-17.15(Some Sat based on company calendar) Company Benefit Social insurance Group Insurance Provident fund6% Bonus 3-5 months"
Admin Specialist (Chinese Speaking),"Huawei Technologies (Thailand) Co., Ltd.","Huai Khwang, Bangkok",Administrative Assistants,Full time,,,"General Description of Duties and Responsibilities: Manage and handle overall process for Vehicle Management Manage Vehicle contract terms inspection and Inefficient vehicle management for three consecutive months Driver EHS violation supervision. Parking space usage check Vehicle fee acceptance: overtime fee, parking fee, detention fee, over-mileage fee, etc. Randomly check the abnormal vehicle usage and vehicle orders Handle Vehicle monthly report Supervise and check Driver etiquette and Handling of employee vehicle parking cards Platform car dispatching arrangement. Shuttle line management Candidate Requirements: Bachelor’s Degree in any related field Above 5 years of work experience in Admin/HR/Logistics field, better have management capabilities. Strong leadership and communication skills. Open personality, active thinking, Fast learning, communication and have service mind. English and Chinese can be used as a working language. Huawei Technologies (Thailand) Co., Ltd. 38th Floor, No.9, G Tower Grand Rama 9, Rama 9 Road, Huaykwang Sub-district, Huaykwang District, Bangkok Metropolis, 10310 Thailand. Tel : 02-095-8199 Fax: 02-095-8000"
**VERY URGENT** - Interpreter and Secretary (JLPT N2) - Up to 35K - MRT Silom...,"PERSOLKELLY HR Services Recruitment (Thailand) Co., Ltd.",Bangkok,"PA, EA & Secretarial",Full time,,,"Looking for Fresh Graduate in Interpreter & Secretary (JLPT N2) for Logistic Company! ◆Basic information◆ Location: Bangrak, Bangkok - BTS Saladeang/ MRT Silom Working Hours: Monday to Friday, 08:30 AM - 17:30 PM Job Description: Make document that Japanese request (Japanese to Thai, Japanese to Thai) Interpretation of Meeting (Meeting Japanese to Thai, Japanese to Thai) *Mostly this part is main.(Meeting Contents: Status of Payment, Balance of Payment  etc.) Other assigned by Japanese Manager. Requirement: Bachelor of any field. At least JLPT N2 Open for Fresh grads who graduated in Japanese Major or live in Japan at least 1 year Good to have 2yrs of experience as Interpreter PERSOLKELLY HR Services Recruitment (Thailand) Co., Ltd. บริษัทจัดหางานเพอร์ซอลเคลลี่เอชอาร์เซอร์วิสเซส (ประเทศไทย) จำกัด Narakorn Aphichonpongsa (Tay) M (+66) 86 902 9043 27th Floor, Empire Tower 3, Unit 2707, 1 South Sathorn Road, Yannawa, Sathorn, Bangkok 10120 l Thailand *All applications will be treated in strict confidence. All material submitted in connection with your application will become part of our confidential recruitment files. We regret that only shortlisted candidates will be notified. By submitting your curriculum vitae or personal data to us in connection with your job application, you are deemed to have read and agreed to the terms of our Privacy Policy and consented to the collection, use, and disclosure of your personal data by us and our affiliates, in accordance with our Privacy Policy. Please visit www.persolkelly.co.th [link removed] for a copy of our Privacy Policy. If you wish to withdraw your consent, please drop us an email to let us know."
Sales Coordinator (Japanese Speaking N3/N2/N1) -  BTS/MRT,"PERSOLKELLY HR Services Recruitment (Thailand) Co., Ltd.",Bangkok,Administrative Assistants,Full time,,,"Working Hours: Monday to Friday Job Description: Assist and support Japanese expat for sales activities Accompany client meeting as a interpreter Supporting documents preparation Dealing with client inquiry Other duties assigned Requirement: Bachelor degree or up At least 3 years experience as interpreter Japanese skill (JLPT N3/N2/N1) be able to work under pressure and fast Pace PERSOLKELLY HR Services Recruitment (Thailand) Co., Ltd. บริษัทจัดหางานเพอร์ซอลเคลลี่เอชอาร์เซอร์วิสเซส (ประเทศไทย) จำกัด 27th Floor, Empire Tower 3, Unit 2707, 1 South Sathorn Road, Yannawa, Sathorn, Bangkok 10120 l Thailand *All applications will be treated in strict confidence. All material submitted in connection with your application will become part of our confidential recruitment files. We regret that only shortlisted candidates will be notified. By submitting your curriculum vitae or personal data to us in connection with your job application, you are deemed to have read and agreed to the terms of our Privacy Policy and consented to the collection, use, and disclosure of your personal data by us and our affiliates, in accordance with our Privacy Policy. Please visit www.persolkelly.co.th [link removed] for a copy of our Privacy Policy. If you wish to withdraw your consent, please drop us an email to let us know."
Medical Interpreter/Translator (Chinese Language)/ล่ามภาษาจีนทางการแพทย์,"Stork Healthcare Management (Thailand) Co., Ltd.","Pathum Wan, Bangkok",Administrative Assistants,Full time,,,"คลินิกเวชกรรมเฉพาะทางสตอร์ค เอ.อาร์.ที. เป็นคลินิกเวชกรรมเฉพาะทางด้านการรักษาภาวะมีบุตรยาก ประกาศรับสมัครบุคคลากรเข้าทำงานในตำแหน่ง Medical Interpreter/Translator (Chinese Language)/ล่ามภาษาจีน - 1 อัตรา คุณสมบัติ จบการศึกษาอย่างน้อยระดับปริญญาตรี ด้านภาษาจีนหรือที่เกี่ยวข้อง สามารถใช้ภาษาจีนในการติดต่อทั้ง ฟัง พูด อ่าน เขียน ได้เป็นอย่างดี มีความสนใจในงานล่ามทางด้านการแพทย์ และ/หรือด้านการรักษาภาวะมีบุตรยาก สื่อสารภาษา อังกฤษได้ดีจะพิจารณาเป็นพิเศษ มีใจรักงานบริการ และการดูแลลูกค้า Qualification Salary 25,000-35,000 THB negotiable plus bonus Degree Graduated in Chinese Language or related, Fluent in Listen, Speak, Read, Write Chinese and Thai. Fluent in English is a plus. Experience in Medical translation is preference Workplace near MBK Center, Bangkok, near BTS National Stadium Working 6 days per week สวัสดิการ เงินเดือน 25,000-35,000 บาท (ต่อรองได้ตามประสบการณ์และความสามารถ ) โบนัสประจำปี ประกันสังคม สำหรับผู้สมัครที่สนใจส่งเอกสารการสมัครดังนี้ หลักฐานทางการศึกษา (ใบแสดงผลการศึกษา, ปริญญาบัตร ฯลฯ) หลักฐานการยืนยันตัว (บัตรประชาชน, พาสปอร์ต, ทะเบียนบ้าน ฯลฯ) ประวัติภาษาอังกฤษพร้อมรูปถ่าย (resume with photo) อื่นๆ ถ้ามี (วุฒิบัตรด้านการอบรมต่างๆ, ผลคะแนนทดสอบทางภาษา เป็นต้น) หากท่านเป็นผู้สมัครที่น่าสนใจ ทางคลินิกจะติดต่อกลับไปทางผู้สมัครและนัดวันสัมภาษณ์ทันที ปล.สัมภาษณ์งานทั้งภาษาอังกฤษและไทย สำหรับการเดินทาง ทางคลินิกเราอยู่ที่อาคารศรีจุลทรัพย์ ชั้นที่ 22 ห่างจาก BTS สนามกีฬาแห่งชาติ เพียง 800 เมตร รถเมล์สายที่ผ่าน 15, 47, 48, 204, ปอ 48, ปอ 204, ปอ 508 (ขึ้นรถฝั่งสนามกีฬาแห่งชาติ) เพียง 2 ป้ายจาก BTS สถานีสนามกีฬาแห่งชาติ"
Senior Recruitment Consultant (360'),"BigFish Hunter Co., Ltd.","Huai Khwang, Bangkok",Administrative Assistants,Full time,,,"Job Highlights Recruitment Consultant Technical Recruiter, Recruiter Job Description Location: Rama 9 Condition: Hybrid Work Join Recruitment Team: Open Positions As a leading recruitment agency, we seek top talent to join our team. As a member of our team, you will have the opportunity to work with cutting-edge technologies and collaborate with some of the brightest minds in the industry. We currently have several open positions in our tech department: Senior Recruiter We are looking for an experienced Senior Recruiter to join our team. The ideal candidate will have a proven track record of successfully recruiting top talent, as well as experience with HR software and strong organizational and time-management abilities. Requirements: At least 3 years of experience in recruitment Bachelor's degree in Human Resources or a related field Excellent communication and interpersonal skills Strong organizational and time-management abilities Experience with HR software Junior Recruiter We also have multiple openings for Recruiters with experience in the tech industry. The ideal candidate will have a strong understanding of technical roles and requirements and excellent communication and interpersonal skills. Requirements: At least 2 years of experience in recruitment Bachelor's degree in Human Resources or a related field Excellent communication and interpersonal skills Strong organizational and time-management abilities Experience with HR software If you are interested in any of these positions, please schedule an interview with us. We look forward to hearing from you! Compensation Package Salary Incentive Benefits of Working with Us Hybrid working Professional Development Flexible Work Environment Group Insurance Company Culture We believe in fostering a positive work environment that values teamwork, collaboration, and a fun company culture. Our employees enjoy regular team-building activities and social events that help us build strong, supportive relationships."
HR & Admin Manager (70-75K) Working Near BTS Thong Lor Station,"Mind Edge Innovation Co., Ltd.","Vadhana, Bangkok",Administrative Assistants,Full time,,,"Salary = THB 70,000 - 75,000 (Depend on qualifications and experience) Duties & Responsibilities: Develop and implement HR strategies and initiatives aligned with the overall business strategy. Bridge management and employee relations by ensuring employees understading of company business strategies. Manage the recruitment and selection process to align with company strategic positioning. Support current and future business needs through the development, engagement, motivation and preservation of human capital. Develop and monitor overall HR strategies, systems, tactics and procedures across the organization. Nurture a positive working environment. Qualifications: Bachelor's degree or higher in Human Resources Management or any related fields. 8-10 years of experience in HR and Administrative area. At least 5-10 years in Manager Level especially in a manufacturing business. Strong commercial mind-set / business acumen and able to drive continuous improvement. Experience with HR Processes, Practices and Policies. Understandign of Employment Law. Able to travel to upcountry. Good command in English. Benefit: Provident Fund Health Insurance Personal Accident Insurance Annual Salary Increment Annual Leave Variable Bonus: Depend on company’s profit Interested applicants are invited to quick apply or in person or send application with full resume indicating qualifications and experience, transcript, expected salary and recent photo by clicking on ""Apply Now"" Mind Edge Innovation Co., Ltd. 1 Soi Ramkhamhaeng 60/4, Ramkhamhaeng Rd., Huamark, Bangkapi, Bangkok 10240 Contact Number : 080 575 8555 (Khun Antika) Only shortlist candidates will be notified."
"Talent Acquisition Specialist (6-month, renewable)","Mars Petcare (Thailand) Co., Ltd.","Chatuchak, Bangkok",Administrative Assistants,Full time,45000,54999,"The Sourcing Specialist will play a critical role in providing sourcing of candidates and building talent pool by leveraging on various sourcing channels to source caliber associates into the talent pipeline in alignment with Mars Five Principles. Key Responsibilities Conduct cross channel mining and external research to identify candidate leads and gather competitive intelligence Use social media and other digital talent marketing methods to create a pipeline of key talent across all business segments Support the sourcing of high caliber candidates across business segments Survey the talent market and collaborate with the recruitment team to develop innovative sourcing solutions that address emerging talent acquisition needs Create and use talent demand forecasts in sourcing initiatives Identify areas for improvement and communicate suggestions to leadership that enable exceptional recruitment service delivery Drive market mapping initiatives, identify the talent pools and build connection for the future acquisition Develop new and innovative programs to source talent ahead of vacancies with the aim of lowering time to fill metrics Manage programs that support sourcing channels in the region (for example: Mars Associate Referral Program, Mars Alumni Network, and the Preferred Vendor Program) Proactively identify and participate in different social media and other communities and forums in building network and gain local trends and insights Manage end to end recruitment process for certain roles. Qualifications: Bachelor’s degree in HR, business, psychology, or another related field 1 year as Recruitment Researcher or Junior Recruitment Consultant is advantage Good command of English verbal and written communication Good team-player who can cope well with pressure in a hyper-growth environment Be able to work individually Are you interested in? Click apply to explore this opportunity."
Sales Coordinator/ผู้ประสานงานการขาย,"SV Precision  Components (Thailand) Co.,Ltd.",Chon Buri,Administrative Assistants,Full time,,,Receive order from customer Issue order to coil center and production Follow delivery Invoice and billing Forecasting Qualifications: Have knowledge of Denso Company systems Working Experience 2-3 years Good English in reading and writing
HRIS specialist,"Linxens (Thailand) Co., Ltd.",Ayutthaya,Administrative Assistants,Full time,,,"Summary of the position Lead initiatives such as new projects related with HRIS, enhancements, and annual system related activities. Manage and maintain the quality and consistency of HR database in Workday. Support C&B Tasks HRIS Management Manage and update movement data in HR system such as New Hire, Resign, Promotion, transfer, or other movements aligning with Organization changes. Enhance HR Operational performance and efficiency by leveraging automation and optimizing HR work processes through the system. Ensure compliance with data privacy regulations and maintain the security of sensitive employee information in term of HRIS. Update structure to align with Organization changes. Manage and implement multiple projects simultaneously such as Payroll Integration, Chatbot etc. Data Analytics Collect, analyze, and present people related data and metrics to identify trends, opportunities, and areas for improvement. Create customized reports and dashboards to assist HR and Management in decision-making. Conducts data analysis on HR data such as compensation, classification, employment, employee relations, and/or benefits data as directed. C&B Provide correct employee information for performance management Qualification Bachelor’s degree in computer science, information systems, HR Management, Business Administration, or similar. At least 3 years of experience as an HRIS and Payroll. Experience in documenting processes, as well as performing diagnostic tests and audits. Understanding of the HRIS and HR system. Ability to satisfy information needs through the use of report writers, data transfer tools and Understanding of HR functions and update HR information in system. Good command in English Dear Valued Candidates, Thank you for your pay attention to apply with LINXENS (Thailand) Co., Ltd. Please be noted that company, as the data controller under the definition of the Personal Data Protection Act B.E. 2562 (2019) (“PDPA”) and LINXENS Privacy Policy (LPP). In accordance with our recruitment data management policy, applications are kept for possible future use and only for recruitment purposes. Your personal data related to your applications (profile and CV) are kept for a maximum of 2 years. After this date, all items are permanently deleted. You have the possibility to ask us to modify or delete the data before the defined term, you just have to let us know by return email. Best Regards, LINXENS (Thailand) Co., Ltd."
