Jobtitle,Company,Location,Job Position,Salary Min,Salary Max,Job Description
Logistics Solution Engineer,"Bollore Logistics (Thailand) Co., Ltd.","Bang Phli, Samut Prakan",Account & Relationship Management,Full time,,,"ABOUT THE ROLE Logistics Solution Engineer is responsible for Providing seamless and customer-focused solutions to support the achievement of business objectives. Working Location: Bangplee, Samutprakarn ( https://goo.gl/maps/pYr8nYXBfggnKSBn8 ) WHAT  YOU WILL BE DOING Design logistics solution to meet customer’s requirements Develop cost and price model based on the designed solution in response to Request for Quotation (RFQs) Prepare and deliver a proposal to help the customer understand and visualize the logistics solution Lead a project to implement the developed and designed logistics solution with operation teams Manage internal projects to support the organization’s and management’s goals Other tasks assigned by Manager Requirements THE SUCCESSFUL CANDIDATE Bachelor’s degree or higher in Industrial Engineering or 5 years experienced in related filed ; Logistics Solution Design, Logistics Analyst, Logistics Engineering, Business Development, Contract Logistics. Experience in solution design, costing, pricing, and implementation in Logistic provider company is a plus Fluent in English (Both of spoken and written) TOEIC score 700 up Capable in Microsoft office, particularly in Excel and PowerPoint Good Analytical skill, problem solving skill, and able to work independently Self-motivated and result oriented with good inter-personal skill Able to handle pressure and work under time constraints Benefits Benefits Provident Fund Group Insurance: Health (IPD&OPD), Accident, and Dental Fixed & Performance Bonus Annual Leave start from 12 days/year"
"Strategic Business Development Manager, Outbound China – Bangkok Based","Agoda Services Co., Ltd.",Bangkok,Account & Relationship Management,Full time,,,"Strategic Business Development Manager, Outbound China – Bangkok Based Apply Now Bangkok, Thailand About Agoda Agoda is an online travel booking platform for accommodations, flights, and more. We build and deploy cutting-edge technology that connects travelers with more than 3.6 million accommodations globally. Based in Asia and part of Booking Holdings, our 6,000+ employees representing 90+ nationalities foster a work environment rich in diversity, creativity, and collaboration. We innovate through a culture of experimentation and ownership, enhancing the ability for our customers to experience the world. Get to Know Our Team: Agoda is a travel booking platform and accommodation is at our core. As our accommodation partners are a key to our success, we work hard to ensure their success. With borders in China reopening at the start of 2023, our partners have a unique opportunity to grow thanks to the renewed influx of Chinese travelers. This is where our China Origin Business Development Managers specialize in, providing strategic advice to our partners to capture that opportunity. We serve as consultants, offering guidance on how best to excel on Agoda’s commercial platform. An integral part of Agoda’s Supply team, we are direct contributors to what makes Agoda one of the market leaders because we understand accommodation needs and offer innovative solutions. From Bangkok to London and beyond, our team has footprints in over 50 locations around the world. With the help of industry-leading technology, we work and collaborate globally to bring together the best ideas from diverse perspectives. The China Origin team invests in long-term relationships that spans borders and cultures and results in incredible value for Agoda, our partners, and our customers. The Opportunity: As a Specialized Account Manager, you will be the main contact between our accommodation partners and Agoda to drive the uptick of China origin travelers. You will own a portfolio of 120 hotels, and have the responsibility to become the specialist that supports the growth of China Origin bookings in your market, nurturing the relationship with key supply partners in your portfolio to drive mutual growth. A key responsibility in developing our business is the ability to identify and acquire new sources of supply with a wide range of product offerings within an assigned territory while maintaining existing relationships. In this Role, you’ll get to: This role is based in Bangkok. Your responsibilities will include the following: Own the growth of China origin bookings across your portfolio, working closely with hotel partners Become the specialist of China consumer trends & market updates and demonstrate to partners that Agoda is a trusted partner to grow their business with China Develop and maintain strong relationships with key decision-makers at accommodation partners Gather local market intelligence and support the development of new products and concepts by sharing feedback and gathering user requirements based on your market Own the roll-out of new products and concept to support partners’ growth with China origin bookings Develop strategic insights based on qualitative market feedback and quantitative analysis to propel our growth, and leverage analytical and problem-solving skills to identify new opportunities to grow Agoda’s China origin business Share best practices from your market with peers from other markets Prepare materials to aid in growing our business during partner meetings Respond to partners requests in a timely and effective manner Educate and empower the rest of your local Supply teams on China market trends, tools available, how to handle partners’ objections and share data insights Lead the development and roll-out of the campaign calendar for your local market, coordinating with Marketing and Strategic Partnerships teams Be the go-to person for your country on everything China-related Own reporting to Country and Central Leadership on KPI progress to showcase successes and highlight potential opportunities or blockers where support is needed Works closely with the central team to establish and implement China Outbound strategies for the local market What You’ll Need to Succeed: Bachelor’s degree Minimum 3 – 5 years of experience in business development and/or account management Strong interpersonal skills & ability to influence both external / internal stakeholders Experience in internet/e-commerce preferred Strong analytical and problem-solving skills Keen interest in growing your knowledge on China travel trends Team player with a professional “get it done” attitude and work ethic Proven success in acquiring, building & maintaining long term customer relationships Adapts well to change and able to work in a fast-paced environment Ability to create new, innovative ideas Strong Proficiency in English and local language It’s Great if you have: MBA or Master’s degree Experience in Travel industry Conversational or Fluent Mandarin level #Sales #BD #Consulting #Thailand #Bangkok Equal Opportunity Employer At Agoda, we pride ourselves on being a company represented by people of all different backgrounds and orientations. We prioritize attracting diverse talent and cultivating an inclusive environment that encourages collaboration and innovation. Employment at Agoda is based solely on a person’s merit and qualifications. We are committed to providing equal employment opportunity regardless of sex, age, race, color, national origin, religion, marital status, pregnancy, sexual orientation, gender identity, disability, citizenship, veteran or military status, and other legally protected characteristics. We will keep your application on file so that we can consider you for future vacancies and you can always ask to have your details removed from the file. For more details please read our privacy policy. To all recruitment agencies: Agoda does not accept third party resumes. Please do not send resumes to our jobs alias, Agoda employees or any other organization location. Agoda is not responsible for any fees related to unsolicited resumes."
"Strategic Key Account Manager, Outbound China – Bangkok Based","Agoda Services Co., Ltd.",Bangkok,Account & Relationship Management,Full time,,,"Strategic Key Account Manager, Outbound China – Bangkok Based Apply Now Bangkok, Thailand About Agoda Agoda is an online travel booking platform for accommodations, flights, and more. We build and deploy cutting-edge technology that connects travelers with more than 3.6 million accommodations globally. Based in Asia and part of Booking Holdings, our 6,000+ employees representing 90+ nationalities foster a work environment rich in diversity, creativity, and collaboration. We innovate through a culture of experimentation and ownership, enhancing the ability for our customers to experience the world. Get to Know Our Team: Agoda is a travel booking platform and accommodation is at our core. As our accommodation partners are a key to our success, we work hard to ensure their success. With borders in China reopening at the start of 2023, our partners have a unique opportunity to grow thanks to the renewed influx of Chinese travelers. This is where our China Origin Business Development Managers specialize in, providing strategic advice to our partners to capture that opportunity. We serve as consultants, offering guidance on how best to excel on Agoda’s commercial platform. An integral part of Agoda’s Supply team, we are direct contributors to what makes Agoda one of the market leaders because we understand accommodation needs and offer innovative solutions. From Bangkok to London and beyond, our team has footprints in over 50 locations around the world. With the help of industry-leading technology, we work and collaborate globally to bring together the best ideas from diverse perspectives. The China Origin team invests in long-term relationships that spans borders and cultures and results in incredible value for Agoda, our partners, and our customers. The Opportunity: As a Specialized Account Manager, you will be the main contact between our accommodation partners and Agoda to drive the uptick of China origin travelers. You will own a portfolio of 120 hotels, and have the responsibility to become the specialist that supports the growth of China Origin bookings in your market, nurturing the relationship with key supply partners in your portfolio to drive mutual growth. A key responsibility in developing our business is the ability to identify and acquire new sources of supply with a wide range of product offerings within an assigned territory while maintaining existing relationships. In this Role, you’ll get to: This role is based in Bangkok. Your responsibilities will include the following: Own the growth of China origin bookings across your portfolio, working closely with hotel partners Become the specialist of China consumer trends & market updates and demonstrate to partners that Agoda is a trusted partner to grow their business with China Develop and maintain strong relationships with key decision-makers at accommodation partners Gather local market intelligence and support the development of new products and concepts by sharing feedback and gathering user requirements based on your market Own the roll-out of new products and concept to support partners’ growth with China origin bookings Develop strategic insights based on qualitative market feedback and quantitative analysis to propel our growth, and leverage analytical and problem-solving skills to identify new opportunities to grow Agoda’s China origin business Share best practices from your market with peers from other markets Prepare materials to aid in growing our business during partner meetings Respond to partners requests in a timely and effective manner Educate and empower the rest of your local Supply teams on China market trends, tools available, how to handle partners’ objections and share data insights Lead the development and roll-out of the campaign calendar for your local market, coordinating with Marketing and Strategic Partnerships teams Be the go-to person for your country on everything China-related Own reporting to Country and Central Leadership on KPI progress to showcase successes and highlight potential opportunities or blockers where support is needed Works closely with the central team to establish and implement China Outbound strategies for the local market What You’ll Need to Succeed: Bachelor’s degree Minimum 3 – 5 years of experience in business development and/or account management Strong interpersonal skills & ability to influence both external / internal stakeholders Experience in internet/e-commerce preferred Strong analytical and problem-solving skills Keen interest in growing your knowledge on China travel trends Team player with a professional “get it done” attitude and work ethic Proven success in acquiring, building & maintaining long term customer relationships Adapts well to change and able to work in a fast-paced environment Ability to create new, innovative ideas Strong Proficiency in English and local language It’s Great if you have: MBA or Master’s degree Experience in Travel industry Conversational or Fluent Mandarin level #Sales #BD #Consulting #Thailand #Bangkok Equal Opportunity Employer At Agoda, we pride ourselves on being a company represented by people of all different backgrounds and orientations. We prioritize attracting diverse talent and cultivating an inclusive environment that encourages collaboration and innovation. Employment at Agoda is based solely on a person’s merit and qualifications. We are committed to providing equal employment opportunity regardless of sex, age, race, color, national origin, religion, marital status, pregnancy, sexual orientation, gender identity, disability, citizenship, veteran or military status, and other legally protected characteristics. We will keep your application on file so that we can consider you for future vacancies and you can always ask to have your details removed from the file. For more details please read our privacy policy. To all recruitment agencies: Agoda does not accept third party resumes. Please do not send resumes to our jobs alias, Agoda employees or any other organization location. Agoda is not responsible for any fees related to unsolicited resumes."
"Strategic Account Manager, Outbound China – Bangkok Based","Agoda Services Co., Ltd.",Bangkok,Account & Relationship Management,Full time,,,"Strategic Account Manager, Outbound China – Bangkok Based Apply Now Bangkok, Thailand About Agoda Agoda is an online travel booking platform for accommodations, flights, and more. We build and deploy cutting-edge technology that connects travelers with more than 3.6 million accommodations globally. Based in Asia and part of Booking Holdings, our 6,000+ employees representing 90+ nationalities foster a work environment rich in diversity, creativity, and collaboration. We innovate through a culture of experimentation and ownership, enhancing the ability for our customers to experience the world. Get to Know Our Team: Agoda is a travel booking platform and accommodation is at our core. As our accommodation partners are a key to our success, we work hard to ensure their success. With borders in China reopening at the start of 2023, our partners have a unique opportunity to grow thanks to the renewed influx of Chinese travelers. This is where our China Origin Business Development Managers specialize in, providing strategic advice to our partners to capture that opportunity. We serve as consultants, offering guidance on how best to excel on Agoda’s commercial platform. An integral part of Agoda’s Supply team, we are direct contributors to what makes Agoda one of the market leaders because we understand accommodation needs and offer innovative solutions. From Bangkok to London and beyond, our team has footprints in over 50 locations around the world. With the help of industry-leading technology, we work and collaborate globally to bring together the best ideas from diverse perspectives. The China Origin team invests in long-term relationships that spans borders and cultures and results in incredible value for Agoda, our partners, and our customers. The Opportunity: As a Specialized Account Manager, you will be the main contact between our accommodation partners and Agoda to drive the uptick of China origin travelers. You will own a portfolio of 120 hotels, and have the responsibility to become the specialist that supports the growth of China Origin bookings in your market, nurturing the relationship with key supply partners in your portfolio to drive mutual growth. A key responsibility in developing our business is the ability to identify and acquire new sources of supply with a wide range of product offerings within an assigned territory while maintaining existing relationships. In this Role, you’ll get to: This role is based in Bangkok. Your responsibilities will include the following: Own the growth of China origin bookings across your portfolio, working closely with hotel partners Become the specialist of China consumer trends & market updates and demonstrate to partners that Agoda is a trusted partner to grow their business with China Develop and maintain strong relationships with key decision-makers at accommodation partners Gather local market intelligence and support the development of new products and concepts by sharing feedback and gathering user requirements based on your market Own the roll-out of new products and concept to support partners’ growth with China origin bookings Develop strategic insights based on qualitative market feedback and quantitative analysis to propel our growth, and leverage analytical and problem-solving skills to identify new opportunities to grow Agoda’s China origin business Share best practices from your market with peers from other markets Prepare materials to aid in growing our business during partner meetings Respond to partners requests in a timely and effective manner Educate and empower the rest of your local Supply teams on China market trends, tools available, how to handle partners’ objections and share data insights Lead the development and roll-out of the campaign calendar for your local market, coordinating with Marketing and Strategic Partnerships teams Be the go-to person for your country on everything China-related Own reporting to Country and Central Leadership on KPI progress to showcase successes and highlight potential opportunities or blockers where support is needed Works closely with the central team to establish and implement China Outbound strategies for the local market What You’ll Need to Succeed: Bachelor’s degree Minimum 3 – 5 years of experience in business development and/or account management Strong interpersonal skills & ability to influence both external / internal stakeholders Experience in internet/e-commerce preferred Strong analytical and problem-solving skills Keen interest in growing your knowledge on China travel trends Team player with a professional “get it done” attitude and work ethic Proven success in acquiring, building & maintaining long term customer relationships Adapts well to change and able to work in a fast-paced environment Ability to create new, innovative ideas Strong Proficiency in English and local language It’s Great if you have: MBA or Master’s degree Experience in Travel industry Conversational or Fluent Mandarin level #Sales #BD #Consulting #Thailand #Bangkok Equal Opportunity Employer At Agoda, we pride ourselves on being a company represented by people of all different backgrounds and orientations. We prioritize attracting diverse talent and cultivating an inclusive environment that encourages collaboration and innovation. Employment at Agoda is based solely on a person’s merit and qualifications. We are committed to providing equal employment opportunity regardless of sex, age, race, color, national origin, religion, marital status, pregnancy, sexual orientation, gender identity, disability, citizenship, veteran or military status, and other legally protected characteristics. We will keep your application on file so that we can consider you for future vacancies and you can always ask to have your details removed from the file. For more details please read our privacy policy. To all recruitment agencies: Agoda does not accept third party resumes. Please do not send resumes to our jobs alias, Agoda employees or any other organization location. Agoda is not responsible for any fees related to unsolicited resumes."
Personal Assistant,Profile Bakery,Bangkok,Account & Relationship Management,Part time,,,"Our company specializes in creating stunning portrait photos using the latest AI technology. Our portraits are designed to capture your unique personality and showcase your best characteristics. With our team of experienced photographers and advanced software, we offer professional portrait photography that is both affordable and efficient. Whether you need a new headshot for your LinkedIn profile or an updated portrait for your business website, we can help you make a great impression. The Role Your responsibilities will include: Lead Generation and Research Identify potential websites and partners for backlinking and collaboration. Continuously update and maintain lead lists in the CRM system. Reach out to potential partners via email or other communication channels to initiate partnerships. Craft personalized and professional communication for each potential partner, reflecting our brand's tone and values. Manage ongoing communications with partners to build and maintain strong relationships. Coordinate and follow up on partnership agreements and collaborations to ensure successful implementation. Regularly update and maintain the CRM system with accurate and current information. Track and report on outreach activities and partnership developments. Ideal Profile You have at least 1 year experience within a Admin Assistant role, ideally within the Professional Services industry. You are organised and have good interpersonal skills. You have working knowledge of Lead Generation You are highly goal driven and work well in fast paced environments You pay strong attention to detail and deliver work that is of a high standard You are a strong networker & relationship builder Proven experience in a similar role, particularly in outreach, lead generation, or partnership development. Strong proficiency in CRM software and MS Office or similar applications. Excellent communication skills, both written and verbal. Ability to work independently and manage multiple tasks simultaneously. Strong organizational and time-management skills. Detail-oriented with a proactive approach to problem-solving. What's on Offer? Attractive compensation package Great work culture Opening within a company with a solid track record of success"
Manager – Customer Service Experiences,"SCB PROTECT CO., LTD.",Bangkok,New Business Development,Full time,,,"สมัครโปรดคลิกที่ปุ่ม ""Apply"" If you are an active SCB employee, please apply through Workday by searching ""Find Jobs"". If this is your first time applying you will need to create a candidate account when you click on apply. Job Description สรุปเนื้อหางาน : ผลักดัน รีวิว ให้คำปรึกษา และเสนอแนะ ขั้นตอนการให้บริการแบบ end-to-end ที่ยอดเยี่ยมแก่ลูกค้า ก่อนผลิตภัณฑ์ออกสู่ตลาด นำเอาเสียงสะท้อนจากข้อร้องเรียนและข้อเสนอแนะจากทุกช่องทาง ไปจนถึงการนำเอาผลการวิเคราะห์เชิงลึกจาก Customer Service Analytics มาผลักดันให้ Business Units ที่เกี่ยวข้อง ได้ตระหนักถึงปัญหา และชี้ให้เห็นถึงผลกระทบ หากปัญหาไม่ได้รับการแก้ไข ผลักดันให้เกิด synergy ระหว่างหน่วยงาน Customer Service Data Analytics และ Customer Service Experience Analyst เพื่อนำข้อมูลในหลากหลายมิติมาใช้ในการสนับสนุนการตัดสินใจ และการนำเสนอ/สร้างแผนการดำเนินงานเพื่อปรับปรุงประสบการณ์ของลูกค้า ให้คำแนะนำหน่วยงาน Customer Service Experience Analyst ในการจัดทำ Competitor Analysis แบบ End-to-End หรือ Data Analysis เพื่อใช้เป็นแหล่งอ้างอิงสำหรับการออกแบบ หรือปรับปรุงขั้นตอนการให้บริการของธนาคาร เพื่อให้ธนาคารมีความสามารถในการแข่งขันที่ทัดเทียมหรือเหนือกว่าคู่แข่งรายอื่น ๆ และ/หรือ ช่วยให้การบริการลูกค้าของธนาคารมีประสิทธิภาพมากยิ่งขึ้น ผลักดันให้เกิดการแก้ไขแบบ end-to-end กำจัดขั้นตอนการให้บริการที่ไม่สมเหตุสมผล  เช่น ใช้ระยะเวลานานเกินไป มีการร้องขอเอกสารที่ไม่จำเป็น ช่องทางการติดต่อไม่เหมาะสมหรือจำกัด และ ขั้นตอนการปฏิบัติงานที่ยุ่งยาก ซับซ้อน ผิดพลาดได้ง่าย เป็นต้น รับโจทย์ การแก้ไขปัญหา ที่ได้รับมอบหมายเป็นพิเศษ จากผู้บริหารแบบ top down และเป็นตัวแทนของสายงาน Customer Service ในการแก้ไขเหตุการณ์ไม่ปกติ และมีผลกระทบต่อลูกค้า (Incident Response Team) อย่างมีนัยสำคัญ ลักษณะงาน รีวิว ให้คำปรึกษา และเสนอแนะ ขั้นตอนการให้บริการแบบ end-to-end ที่ยอดเยี่ยมแก่ลูกค้า ทั้งก่อนและหลังผลิตภัณฑ์ออกสู่ตลาด นำเอาข้อมูลร้องเรียน เสียงสะท้อน ข้อมูลที่ได้จากการวิเคราะห์เชิงลึก มาสนับสนุนการตัดสินใจและผลักดันให้ Business Units ที่เกี่ยวข้อง และผู้บริหารที่เกี่ยวข้องได้ตระหนักถึงปัญหา และชี้ให้เห็นถึงผลกระทบ หากปัญหาไม่ได้รับการแก้ไข แก้ไขปัญหา/ปรับปรุง ขั้นตอนการให้บริการ ที่ได้รับมอบหมายเป็นพิเศษจากผู้บริหารแบบ top down เชี่ยวชาญในการวิเคราะห์ผู้มีส่วนได้ส่วนเสีย เพื่อเตรียมตอบข้อโต้แย้งจากการมองประโยชน์ฝ่ายเดียว เช่น มีเวลาทำงานน้อยลง เพิ่มความเสี่ยง หรือ มีค่าใช้จ่ายที่เพิ่มขึ้น จัดประชุมที่มีหน่วยงานที่เกี่ยวข้องจำนวนมาก มีความขัดแย้งสูง และสามารถนำพาการหารือไปสู่ข้อสรุปที่ยอมรับได้ เพื่อหาข้อเสนอแนะที่สมดุลระหว่างการปรับปรุงการให้บริการ และผลประโยชน์ของธนาคาร ผลักดันให้ทีม รู้จักการนำข้อมูลจากแหล่งต่าง ๆ มาวิเคราะห์เพื่อสร้างสมมุติฐาน และนำเสนอแก่ผู้บริหารแบบ Bottom up และนำไปสู่การปรับปรุงประสบการณ์ของลูกค้า ผลักดันให้เกิด synergy ระหว่างหน่วยงาน Data Analytics และ Customer Service Experience Designer เพื่อนำข้อมูลในหลากหลายมิติมาใช้ในการสนับสนุนการตัดสินใจ และการนำเสนอ/สร้างแผนการดำเนินงานเพื่อปรับปรุงประสบการณ์ของลูกค้า Analysis แบบ End-to-End เพื่อใช้เป็นแหล่งอ้างอิงสำหรับการออกแบบ หรือปรับปรุงขั้นตอนการให้บริการของธนาคาร เพื่อให้ธนาคารมีความสามารถในการแข่งขันที่ทัดเทียมหรือเหนือกว่าคู่แข่งรายอื่น ๆ มีความเชี่ยวชาญด้าน Project Management สามารถ ติดตาม และผลักดัน ให้ Business Unit นำปัญหาไปดำเนินการแก้ไขจริง (drive to execution) เป็นตัวแทนของ Complaint Committee ในการติดตามผลจาก Business Units ต่าง ๆ สำหรับประเด็นที่ได้รับมอบหมายให้ดำเนินการต่อจาก Complaint Committee รวมทั้งรายงานสถานะให้ที่ประชุมทราบจนกว่าจะแล้วเสร็จ เป็นตัวแทนฝ่าน Customer Service ในการแก้ปัญหาเมื่อเกิดเหตุการณ์ไม่ปกติ และมีผลกระทบต่อลูกค้า (Incident Response Team) เพื่อช่วยให้ธนาคารสามารถสื่อสารกับลูกค้าในเหตุการณ์ไม่ปกติ ได้อย่างชัดเจนและทันการ มีทักษะด้านการสื่อสาร ดีเยี่ยม สามารถทำงานร่วมกันคนจำนวนมากที่มาจากหลากหลายหน่วยงานได้ สามารถจัดประชุมที่มีผู้ร่วมประชุมตั้งแต่ 20 คนขึ้นไปได้ จัดทำ Presentation เพื่อรายงานต่อผู้บริหารระดับสูง และผู้ที่เกี่ยวข้องได้ สอนและฝึกงานให้ Customer Service Experiences Analyst สามารถทำงานที่ได้รับมอบหมาย ได้ถูกต้อง ตรงตามวัตถุประสงค์ของทีม คุณสมบัติ มีประสบการณ์ไม่น้อยกว่า 5 ปีในสายงานที่เกี่ยวกับ Customer Experience, Process Improvement, Project Management, Customer Services, Banking Services และอื่นๆ ที่เกี่ยวข้อง จบปริญญาตรี / ปริญญาโท สาขาการตลาด การบริหารจัดการ เทคโนโลยีสารสนเทศ หรืออื่น ๆ ที่เกี่ยวข้อง มีประสบการณ์ในการบริหารจัดการทีม และมีความเชี่ยวชาญในการทำงานร่วมกับคนจำนวนมากและหลากหลาย มีทักษะในการสื่อสารที่ยอดเยี่ยม สามารถทำงานภายใต้แรงกดดัน และสามารถนำเสนองานของตนเองต่อผู้บริหารระดับสูงได้ มีใจรักและมีทัศนะคติที่ดีต่องานบริการ สามารถจับประเด็น และวิเคราะห์ความต้องการของลูกค้าได้แม่นยำ สามารถสื่อสารภาษาอังกฤษได้ดี (ฟัง พูด อ่าน เขียน) We're committed to bringing passion and customer focus to the business. If you like wild growth and working with happy, enthusiastic over-achievers, you'll enjoy your career with us."
Outsource Officer - Packaging Business,SCG,Bangkok,Account & Relationship Management,Full time,,,"เนื้องานโดยย่อ: Responsible for outsource activities to achieve outsource target according to company goal and providing market outlook for Graphic Paper, Food Paper, Glassine, DP, and others. This position will also evaluate needs on new products and services to support existing business and potential business opportunities. หน้าที่ความรับผิดชอบ: Manage outsource activities to domestic customers by seeking and contact potential suppliers, negotiate buying price, including buying condition, collaborate with domestic sales in outsourcing and close deal. Prepare buying documents by collaborate with other relevant functions in order to deliver punctually and to pay all debt as due. Summarize market situation, and report to supervisors for their strategy adjustment. Learn and summarize customers' needs in order to analyze and evaluate strategies. คุณสมบัติ: Bachelor's degree in Business administration, Marketing, Management, Economics, International Business or Managerial Accounting with GPA of 2.70 or more. 1-2 years of experience in Import & Export. Able to communicate English (TOEIC 550+ or other standardized English test showing English proficiency level of B1) Able to communicate Chinese is preferred Selling, analytical, communication and interpersonal skills are required. Able to work independently with limited resources. Able to travel overseas according to assigned countries. Being result-oriented and flexible is necessary."
Regional Sales Executive (ASEAN and Others) - Packaging Business,SCG,Bangkok,Account & Relationship Management,Full time,,,"เนื้องานโดยย่อ: Responsible for selling activities to achieve sales target according to company goal and providing market outlook for Graphic Paper, Food Paper, Glassine, and others. This position will also evaluate needs on new products and services to support existing business and potential business opportunities. หน้าที่ความรับผิดชอบ: Manage selling activities to regional customers in ASEAN & Others region by seeking and contact prospects, negotiate selling price, including selling condition, and close sales. Prepare selling documents by collaborating with other relevant functions in order to deliver punctually and to collect all debt as due. Summarize market situation, and report to supervisors for their strategy adjustment. Learn and summarize customers' needs in order to analyze and evaluate strategies. คุณสมบัติ: Bachelor's degree in Business administration, Marketing, Management, Economics, International Business or Managerial Accounting with GPA of 2.70 or more. Able to communicate English (TOEIC 550+ or other standardized English test showing English proficiency level of B1) Able to communicate Chinese is preferred Selling, analytical, communication and interpersonal skills are required. Able to work independently with limited resources. Being result-oriented and flexible is necessary."
Contract Team  (SPX Express),"Shopee (Thailand) Co., Ltd.",Bangkok,New Business Development,Full time,,,"The Operation teams at Shopee covers the operational end-to-end process, from when the buyer searches for a product listed on the Shopee platform, to the moment the buyer receives the products. The team analyses and monitors operational KPIs across the region and conducts root cause analysis when operation performance fluctuates. The Operations team comprises Customer Service, Payment, Listings, Warehouse, Logistics, Seller Operations and Fraud. Job Description: Conduct on-site survey and coordinate with business partners to obtain potential property for expansion Work with real estate sourcing to ensure the potential area, property condition, floor plan dimension, engineering, layouts and utilities Shortlist, compile and provide recommendations to property selection Coordinate with internal stakeholders to receive shortlisted property feedback Coordinate with external stakeholders from property inquiry till property operations"
Off-Page SEO,Profile Bakery,Bangkok,Account & Relationship Management,Part time,,,"Our company specializes in creating stunning portrait photos using the latest AI technology. Our portraits are designed to capture your unique personality and showcase your best characteristics. With our team of experienced photographers and advanced software, we offer professional portrait photography that is both affordable and efficient. Whether you need a new headshot for your LinkedIn profile or an updated portrait for your business website, we can help you make a great impression. The Role Your responsibilities will include: Lead Generation and Research Identify potential websites and partners for backlinking and collaboration. Continuously update and maintain lead lists in the CRM system. Reach out to potential partners via email or other communication channels to initiate partnerships. Craft personalized and professional communication for each potential partner, reflecting our brand's tone and values. Manage ongoing communications with partners to build and maintain strong relationships. Coordinate and follow up on partnership agreements and collaborations to ensure successful implementation. Regularly update and maintain the CRM system with accurate and current information. Track and report on outreach activities and partnership developments. Ideal Profile You have at least 1 year experience ideally in SEO / SEM within Professional Services industry. You have working knowledge of Lead Generation, Outreach and Partnership Management You are highly goal driven and work well in fast paced environments You pay strong attention to detail and deliver work that is of a high standard You are a strong networker & relationship builder Proven experience in a similar role, particularly in outreach, lead generation, or partnership development. Strong proficiency in CRM software and MS Office or similar applications. Excellent communication skills, both written and verbal. Ability to work independently and manage multiple tasks simultaneously. Strong organizational and time-management skills. Detail-oriented with a proactive approach to problem-solving. What's on Offer? Attractive Salary in USD Provision for successfull work Opportunity within a company with a solid track record of performance"
Senior Planner,Safran Cabin Lamphun Ltd.,Lamphun,New Business Development,Full time,,,"Safran Cabin Lamphun LTD., located in the NorthernRegion Industrial Estate of LAMPHUN is a manufacturing company of the SAFRANGroup in France. SAFRAN is a world leader in aeronautics equipment and systems for commercial, regional and business aircraft, as well as helicopters and space applications. Its main areas of expertise are comfort and conditions onboard aircraft, onboard systems and safety, both in flight and on the ground. The Safran Cabin Lamphun site in LAMPHUN employs nearly 1,700 people,in 3 Business Units from the Zodiac Galleys & Equipment Segment: - Aircatering Equipment - Parts Making Operation - Commercial AircraftInserts Operation. At the Safran Cabin Lamphun Ltd., we manufacture a wide variety of aircraft catering equipment, built to the highest quality standards of the airline industry. As market leader we supply all airlines in the world with trolleys, food containers, drawers, Beverage makers, Coffeemakers, Ovens, Trash compactors & Water boilers and other galley &electrical inserts Safran Cabin Lamphun Ltd.places its teams at the heart of its business strategy by enhancing and developing a real team spirit and a pioneering, enterprising and open attitude to understand and anticipate market expectations, to react and innovate. จำนวนอัตรา 1 จังหวัด ลำพูน ระดับการศึกษา Complete education of in Bachelor’s Degree or higher of Engineering or Business Administration or any related fields. รายละเอียด • Complete education of in Bachelor’s Degree or higher of Engineering or Business Administration or any related fields. • Minimum 2 years experiences in Planning or related function. • Be able to use Microsoft Office effectively. Familiarized with ERP system & concept. • Strong communication skills in English both Writing and Speaking. • Attitude for excellence, teamwork, and continuous improvements. สวัสดิการ food gasoline allowance เวลาทำงาน ประจำ เงินเดือน ไม่ระบุ บาท สนใจติดต่อ Human Resources Department เบอร์โทร 053-569-300 เว็บไซต์ https://www.safran-group.com"
