Jobtitle,Company,Location,Job Position,Salary Min,Salary Max,Job Description
Maketing Assistant (Location: Bangkapi),"Skillpower Services (Thailand) Co., Ltd.","Bang Kapi, Bangkok",Administrative Assistants,Full time,20000,24999,"Job responsibilities: Work with Marketing data to create regular report Develop presentations by using programs such as PowerPoint or Adobe Photoshop. Being assigned different project tasks and must be able to accomplish them well. Carry out activities with orderliness by relying on coordination, follow-up, leadership, and immediate problem-solving skills. Prepare and manage reports and presentations. Coordinate with other departments and other organizations. Qualifications: Bachelor’s Degree Major in Marketing or related field, at least 1-2 years of working experience in administration. Fair knowledge of spoken and written English is required. Excel(vlook-up & Pivot), PowerPoint, and Photoshop is must. Strong human relations and interpersonal communications skills."
International Sales Coordinator,"CHAMPACA  CO.,LTD","Bang Rak, Bangkok",Administrative Assistants,Full time,,,หน้าที่ความรับผิดชอบ : -ช่วยเหลือหัวหน้าทีมในการประสานงานลูกค้าภายในและระหว่างประเทศเพื่อดำเนินการส่งออก - รับส่ง e-mail จากต่างประเทศ (ภาษาอังกฤษ) - งานเอกสารต่างๆภายในฝ่าย คุณสมบัติ: -  23-35 วุติการศึกษา ปวช.ปวส. หรือ ปริญญาตรี - ประสบการณ์การทำงาน 1-3 ปี - สามารถใช้ภาษาอังกฤษในการเขียนรับส่ง Email ได้ดี - หากมีประสบการณ์ด้านการขายต่างประเทศจะได้รับการพิจารณาเป็นพิเศษ
Secretary/Administrator/เลขานุการและธุรการทั่วไป,"Wisdom Asia Co., Ltd.","Chatuchak, Bangkok","PA, EA & Secretarial",Full time,20000,24999,ปฏิบัติงานในตำแหน่งเลขานุการผู้บริหาร งานด้านธุรการทั่วไป และงานเอกสารต่าง ๆ ติดต่อ ประสานงาน กับหน่วยงานราชการ และหน่วยงานอื่น ๆ ที่เกี่ยวข้อง งานอื่นๆ ตามที่ได้รับมอบหมาย
Executive Assistant to the President and CEO/ผู้ช่วยเลขานุการบริษัท -...,Project Planning Services Public Company Limited,"Suan Luang, Bangkok","PA, EA & Secretarial",Full time,45000,69999,"Duties and Responsibilities Office and Appointment Management: Manage the schedule and calendar of executives or project teams. Prepare and manage important documents such as project reports, contracts, and financial documents. Coordination and Communication: Coordinate among project teams, clients, and other stakeholders. Handle phone and email communications, including preparing documents for meetings. Meeting Management and Recording: Organize and coordinate meetings, including preparing the venue and equipment. Take meeting minutes and prepare meeting reports. Document and Database Management: Oversee and manage important documents and project information. Create and manage databases related to the project. Experience 5 years Qualifications Bachelor’s degree in Law. Master’s degree in Law, Engineering, or other related fields. Ability to communicate in English. Able to draft contracts in English. Skills: Time management and office administration skills, good communication skills, proficiency in computer programs (such as MS Office). Other Traits and Characteristics: Able to work under pressure. Flexible and adaptable to changes. Skilled in coordination and problem management."
Database System Administrator/ผู้เชี่ยวชาญด้านข้อมูล,Bromsgrove International School Thailand (BIST) ,"Min Buri, Bangkok",Administrative Assistants,Full time,,,"Job activities & Responsibilities Provides administrative support for Principals. Complete administrative tasks relating to the school management system. Manage Engage Backend System. Deliver training to academic and administrative staff on the use of the school MIS (Engage) Provide data for use in reports and analysis of academic performance. Create and monitor the academic reports within the academic cycle i.e. student assessment reports build. Liaise with MIS provider to deliver changes to reports templates. Ensure parent, student, and staff portal access to the MIS. Complete the timetabling and integration of new starters (staff & student) onto all relevant systems; e.g. Engage, classdojo, ILD, InCAS, GL-Education. Provide electronic forms for student/parent contact. Gather and interpret systems data to integrate within registers. Monitor use of MIS by academic, medical and administrative staff. Provide access to export student data upon request. Troubleshooting technical issues with support from the IT department. Ensure Baseline data is accurate and provided to relevant departments and areas. Liaise with admissions, accounts, and SIC departments to provide support. Setting up students and parents user account. Manage role permission on Engage clients, Daybook, Engage portals correctly. Setting up Module for Academic and curriculum. Minimum Qualifications: Bachelor’s degree level At least 3 years work experience in the education service industry with at least 1 year of relevant experience using a relevant IT system. Experience in Education is a plus Knowledge of computer systems and High level of IT proficiency including substantial use of relational databases, Word, Excel, and Google Strong service orientation and organisation skills Good command of English Strong interpersonal skills Required Competencies: Customer and Market Focus: possesses the ability to diagnose and anticipate staff and student needs and expectations and respond quickly to them. Skilled in analytical thinking and problem solving: possesses the ability to identify problems, determine how to solve problems, evaluate alternatives, assess risk, and make timely decisions. Office Equipment Expertise: has the ability to use office equipment to perform tasks; possesses skill at teaching others how to use equipment; possesses skills in a variety of office techniques (e.g. typing, data entry). Communication: has the ability to clearly convey ideas orally and in writing, and possess good interpersonal skills. Also has the ability to provide feedback and follow up where necessary. Business Writing Skills: skilled in the composition of business letters; able to respond to inquiries in writing; possesses skill in use of appropriate business terms to achieve desired results. Computer and Software Proficiency: can use relevant software; is computer literate and has the ability to integrate various software to meet office needs. Scheduling and Coordinating: skilled at scheduling and coordinating events, ensuring desired results; has the ability to prioritise and make decisions and multitask. Times of Duty: Monday to Friday 7.30 am to 4.30pm.  Occasional weekend/holiday work required. (Please see Staff Handbook for further details)"
Administrative staff/พนักงานธุรการ,"Hisamitsu Pharmaceutical Co., Inc.","Sathon, Bangkok",Administrative Assistants,Full time,,,"บริษัท ฮิซามิทสึ ฟาร์มาซูติคอล จำกัด อิงค์ (Hisamitsu Pharmaceutical Co., Inc.) บริษัท ฮิซามิทสึ ฟาร์มาซูติคอล จำกัด อิงค์ เป็นบริษัทผลิตยาของญี่ปุ่นที่มีสำนักงานใหญ่อยู่ที่โตเกียว และจังหวัด ซากะ ประเทศญี่ปุ่น เราเป็นหนึ่งในผู้นำสินค้ายาและผลิตภัณฑ์บรรเทาอาการปวดเมื่อยที่ใช้ภายนอก โดยเฉพาะอย่างยิ่งพลาสเตอร์บรรเทาปวด แบรนด์ “ซาลอนพาส (Salonpas)” ซึ่งเป็นสินค้าที่ออกสื่อทั้งทางทีวี วิทยุและสื่อออนไลน์ต่างๆ โดยมีพรีเซนต์เตอร์เป็นคุณไบร์ทผู้ประกาศข่าวในรายการโทรทัศน์ในปัจจุบัน ซาลอนพาสส่งออกไปแล้วกว่า 40 ประเทศทั่วโลก และเป็นแบรนด์ที่เป็นที่รู้จักเป็นอย่างดีในหลายๆประเทศ บริษัทฯกำลังรับสมัครผู้ร่วมงาน ที่จะสร้างโอกาสและก้าวไปสู่ความสำเร็จไปพร้อมกันด้วยผลิตภัณฑ์ที่มีคุณภาพ และการสร้างแบรนด์ที่แข็งแกร่ง ตามคุณสมบัติดังนี้ ตำแหน่ง พนักงานธุรการ รายละเอียดของงาน ตรวจทานการสำรองจ่ายของพนักงานในบริษัท (2 ครั้งต่อเดือน) ติดต่อประสานงานกับบริษัทบัญชี เพื่อทำเอกสารเบื้องต้นเกี่ยวกับภาษี ประกันสังคมและอื่นๆ จัดการเกี่ยวกับการใช้จ่ายโดยรวม ทำรายงานของ Stock สื่อส่งเสริมการขายและอื่นๆ ทำกิจกรรมกับลูกค้าเกี่ยวกับสินค้าทดลองใช้ จัดการเอกสารเกี่ยวกับการเงิน การวางบิลและอื่นๆ ติดต่อกับผู้ที่โทรศัพท์เข้ามาและประสานงานภายในบริษัท จัดทำเอกสาร ต่อวีซ่าให้กับพนักงานต่างชาติ ช่วยเสริม(Support) ฝ่ายขายและฝ่ายการตลาด สามารถใช้ Microsoft Office ได้ คุณสมบัติ จบปวช. ขึ้นไปทุกสาขา 25-40 ปี มีประสบการณ์ทางด้านพนักงานธุรการ เสมียน จะได้รับพิจารณาเป็นพิเศษ มีความยืดหยุ่นในการทำงานสูง สามารถทำงานช่วยเสริมทีมขายและทีมการตลาดได้ *ไม่จำเป็นต้องครบทุกคุณสมบัติตามที่ประกาศก็ได้ ถ้าคุณพร้อมที่จะก้าวไปกับเรา"
Office Manager/ผู้จัดการสำนักงาน,"Pizza 31 Co., Ltd.","Vadhana, Bangkok",Administrative Assistants,Full time,,,"The office manager should have food and beverage experience. They will organize and coordinate office administration and procedures, in order to ensure organizational effectiveness, efficiency and safety. The office manager is responsible for developing intra-office communication protocols, streamlining administrative procedures, inventory control, office staff supervision and task delegation. Energetic professional who doesn't mind wearing multiple hats. Experienced in handling a wide range of administrative and executive support related tasks and able to work independently with little or no supervision. Well organized, flexible and enjoy the administrative challenges of supporting an office of diverse people. Responsibilities General Responsibilities: Preparing letters, presentations and reports Managing office budgets Manage contract and price negotiations with office vendors, service providers and office lease Ensuring that health and safety policies are up to date Organize office operations and procedures Delegating tasks and monitoring the work of the office team. Booking transport and accommodation Ensure that all items are invoiced and paid on time Organizing meetings and managing databases Organizing company events or conferences Dealing with correspondence, complaints and queries Attending meetings with senior management Organize the office layout Maintain the office condition and arrange necessary repairs Coordinate with IT service provider on all office equipment and software Renew food & alcohol, music license and company insurance and other related company licenses Schedule the office maintenance Take meeting minutes, accurately enter notes and distribute HR Responsibilities: Set Job description for new position Search for new candidate profile Interviewing potential candidates and submit recommendation to MD Maintain all employee records recording new hires, classifications On boarding/ orientation new staff Payroll and Staff benefit calculation and management Social Security; workmen calculation, benefit claiming Revenue Department for PND1, PND90/91, WHT certification (Tawi50) Visa & work permit for expat Visa & Work permit and identities record/ the MOU (Myanmar, Laos, Cambodian) staffs Group insurance management for staff Accounting Responsibilities: Prepare all the accounting documents to outsource accounting firms. Manage AP invoices payment Manage the petty cash and directors’ expenses reimbursement Review all receipt and tax invoice prior sending out to accounting firms Bank reconciliation and find solution for all missing documents. Requirements : Proven office management, administrative or assistant experience 5 years experiences Knowledge of office management responsibilities, systems and procedures Excellent time management skills and ability to multi-task and prioritize work Attention to detail and problem-solving skills Excellent written and verbal communication skills Strong organizational and planning skills Proficient in MS Office, Excel and powerpoint presentation. Knowledge of accounting, data and administrative management practices and procedures Knowledge of clerical practices and procedures Knowledge of human resources management practices and procedures Knowledge of business and management principles Computer skills and knowledge of office software packages Knowledge in MOU / visa / work permit for foreigner is a plus Proficiency in English"
VICE PRESIDENT LEGAL,Live Platform Company Limited,"Bang Khen, Bangkok","PA, EA & Secretarial",Full time,,,"Job Highlights The successful candidate will work with the international team and environment on property development business, sales, hospitality, and corporate structuring. Job Description Azure Rich Group of companies wishes to recruit a legal assistant to management with knowledge in legal administration for our new 1000-room International Nebu Luxury Resort Residences located in Pattaya and Phuket—more information at www.azurerich.com [link removed] and www.nebuworld.com [link removed]. This position involves preparing the standard agreement for sales activities Managing our memorandums of understanding, agreements, and contracts Following up on our commercial arrangements according to legal documents, communicating with contractual parties. Preparing board of director minutes of meetings and governmental forms for legal purposes, such as a bank, land office, department of business development (DBD), Environmental Impact Assessment, and local administration-related issues. The candidate must be able and comfortable to communicate with international purchasers and local authorities both verbally and in written. Qualification Bachelor of Laws from a local Thai university (preferred international program); Fluent in English and Thai both speaking and writing. TOEIC or TOEFL proof is highly recommended but not mandatory; Preferably possesses some prior or current business/legal/work experience; Open-minded and able to cope with both Thai and International work environments and cultures; Living near the corporate office (preferable). Please send your curriculum vitae attention to Dr. Supareak Charlie Chomchan and Mr. Bryan Priestley."
"Department Manager Trainee/ผู้จัดการแผนกฝึกหัดโซนนครปฐม,ศาลายา,พุทธมณฑล",Central Retail Corporation Public Company Limited,Nakhon Pathom,Administrative Assistants,Full time,16000,24999,"📌Central Food Retail📌 🔴Tops Market🔴 🔔รับสมัครผู้จัดการแผนก (DM) / ผู้จัดการแผนกฝึกหัด (DMT) 💶เงินเดือน 15,000฿-18,000& (DMT) ไม่รวมค่าอื่นๆ ปรับขึ้น 10%-20% 🔝 หลังผ่านโปร 💶เงินเดือน 22,000฿-25,000฿ (DM) ไม่รวมค่าอื่นๆ ✅คุณสมบัติ 👉วุฒิ ปวส.-ป.ตรี ขึ้นไป ⚠️หน้าที่ความรับผิดชอบ 🔸บริหารยอดขายให้ได้ตามเป้าที่กำหนด 🔸ดูแลยอดสูญเสียและวิธีป้องกันยอดสูญเสีย 🔸ดูแลและบริหารพนักงานในแผนก 🔸ดูแลและรับผิดชอบความสะอาดในแผนกตนเอง 📱ส่งเรซูเม่หรือโทร/Line: 061-154-0664 (คุณการ์ฟิวส์)"
Document Officer/เจ้าหน้าที่เอกสารติดต่อประสานงานทั้งภายในและนอก,"Trans Air Cargo Co., Ltd.","Pathum Wan, Bangkok",Administrative Assistants,Full time,16000,19999,บริการและติดต่อกับสายการบิน และทำเอกสารต่างๆ รับผิดชอบงานตัวเองและเป็น teamwork กับหลายๆหน่วยงาน คุณสมบัติ หญิง/ชาย วุฒิปริญญาตรีขึ้นไป (Major Air Cargo Management) สามารถใช้คอมพิวเตอร์ได้ดี อ่าน เขียน ภาษาอังกฤษได้ดี ยินดีพิจารณานักศึกษาจบใหม่ มีความอดทน มุ่งมั่น มีความละเอียดรอบคอบ มีจิตใจบริการ ตรงต่อเวลา ไม่นํ้าเต็มแก้ว มีความคิดเชิงบวก ไม่โทษความผิดพลาดที่คนอื่น มีความรับผิดชอบต่อหน้าที่ ร่วมงานกับเรา Flexible Dress Code “แต่งให้เป็นตัวเอง” TAC มีวัฒนธรรมที่ส่งเสริมการเป็นตัวของคุณเอง ทั้งเรื่องของการแสดงความคิดเห็นและไลฟ์สไตล์การทำงาน รวมถึงเรื่องการแต่งตัวโดยมีคอนเซ็ปต์ที่เรียกว่า “Be Yourself” จะน้อยแต่มาก เช่น เสื้อยืดกับกางเกงยีนส์ก็ยังได้ Organized Work Space “ที่ทำงานเป็นระเบียบ” Partitionแบ่งสัดส่วนเราและเพื่อนร่วมงานอย่างชัดเจน มีรูปแบบห้องประชุมหลากหลาย Strong Benefits “สวัสดิการชัดเจน” เป็นแพคเกจเดียวกันหมด คุ้มครองพนักงานเวลาป่วยไข้ สามารถเบิกได้ยอดสูงสุด Perfect Location “ตั้งอยู่ใจกลางเมืองติดรถไฟฟ้า” ไม่ว่าจะเดินทางไปทานข้าวที่สยาม หรือ อโศก ที่ตั้งของเราทําให้สามารถเดินทางไปไหนก็ได้ในเวลาไม่ถึง 10 นาที สวัสดิการ ประกันชีวิต ประกันสุขภาพ ปรับเงินเดือนขึ้นทุกปี เงินโบนัสตามผลงาน เวลาทำงานยืดหยุ่น จับฉลากของรางวัลประจําปี เงินกู้บริษัท วันหยุด ลาพักร้อน ลาป่วย ลากิจ ลาคลอด
Investment Support (Contract 4 months),Asia Plus Group Holdings Public Company Limited,"Sathon, Bangkok",Administrative Assistants,Part time,,,"หน้าที่ความรับผิดชอบ จัดทำรายงานที่สำคัญของฝ่าย เช่น สถานะกำไร/ขาดทุน และสถานะเงินลงทุน จัดทำรายงานที่เกี่ยวข้องกับทางการ เช่น รายงานตปท.ต่อแบงค์ชาติ จัดเตรียมเอกสารที่เกี่ยวข้องเพื่อขออนุมัติต่อคณะอนุกรรมการลงทุน ปฏิบัติงานอื่นๆ ตามที่ได้รับมอบหมายจากผู้บังคับบัญชา คุณสมบัติ สำเร็จการศึกษาระดับปริญญาตรีขึ้นไปในสาขา บริหารธุรกิจ, การบัญชี, การเงิน, เศรษฐศาสตร์ หรือสาขาที่เกี่ยวข้อง มีความละเอียดรอบคอบ มีความกระตือรือร้น และพร้อมเรียนรู้งานใหม่ที่ท้าทาย ยินดีรับเด็กจบใหม่"
