Jobtitle,Company,Location,Job Position,Salary Min,Salary Max,Job Description
Account Executive,NEON WORKS COMPANY LIMITED,"Wang Thonglang, Bangkok",Business/Systems Analysts,Full time,,,"Responsibilities Serve clients in terms of marketing and advertising supports in order to build clients' brands in the market successfully Co-operate with both internal and external parties to complete services Present effective marketing and advertising support activities to clients Report current situation/performance to clients' top executives Follow up job progress, control time schedule, manage/propose budget Arrange meeting, prepare agenda, manage client expectation, and summarize the minute of meeting Maintain good relationship with clients and team Qualification Bachelor/Master Degree in Communication Arts or Marketing or Advertising or Related Fields At least 2-5 years experience in Digital Marketing Agency is a must! Good communication in Thai (English is an advantage) Strong communication and presentation (storytelling) skills Pleasant personality and service mind Energetic, well handle multi-tasking, self-motivated, and looking for a challenge Excellent problem solving, positive thinking, reasonable decision making, willing to collaborate with people"
IT Infrastructure Specialist (Contractor),THE PRODIGY (THAILAND) PUBLIC COMPANY LIMITED,"Pathum Wan, Bangkok",Networks & Systems Administration,Contract/Temp,,,"Job Description ตรวจสอบการออกแบบระบบสารสนเทศและการทำงานของผู้ใต้บังคับบัญชาบริหารเป้าหมาย KPI ของแผนก ให้บริการแก่ลูกค้าทั้งภายในและภายนอก ศึกษา นำเสนอ กำหนดมาตรฐานเกี่ยวกับเครื่องคอมพิวเตอร์ อุปกรณ์ต่อพ่วง ระบบงาน IT Infrastructure เครือข่ายและเครื่องแม่ข่ายที่ให้บริการผู้ใช้งาน ปฏิบัติงานให้สอดคล้องกับมาตรฐานการทำงาน SOX, Honda Policy, GITSP, GCP, GPP, กฎหมาย ดำเนินการตามโครงการทางด้านสารสนเทศและดูแลทีมงาน จัดทำ System Design, Backup System and Recovery Manual ของระบบทางด้านสารสนเทศ ประสานงานกับ IT Outsource ในการดำเนินการต่างๆเกี่ยวกับสารสนเทศเช่น Data Center, DR site, Off-side backup media เป็นต้น จัดทำรายงานรายวัน การดำเนินการตรวจสอบระบบทางด้านสารสนเทศทั้งสถานะ ประสิทธิภาพ รวมถึงปัญหาและการแก้ไข ดำเนินการอบรมเพื่อเพิ่มทักษะและความรู้ของระบบสารสนเทศให้กับทีมงานและพนักงาน การจัดการควบคุม Hardware และ Software รวมถึงการต่ออายุ MA และซื้อใบอนุญาต License ดูแลเรื่องระบบ HA, Backup ทั้งในส่วนของการกำหนด ดูแล การทดสอบการ Restore การจัดเก็บ Backup media วางแผนและจัดเตรียมการทดสอบ แผนสำรอง (Disaster Recovery Plan) ดำเนินงานตามที่ได้รับมอบหมายจากผู้ใต้บังคับบัญชา ปฏิบัติงานตาม Role Assignment (SOX,ITGC) Job Competencies ความรู้ (Knowledge) มีความรู้เกี่ยวกับ SOX มีความรู้เกี่ยวกับธุรกิจเช่าซื้อ มีความรู้เกี่ยวกับการทำแผนสำรอง Disaster Recovery Plan (DRP) และ HA ทักษะ (Skills) -      มีความเข้าใจ Windows Server, AS400, Linux, SQL Server, Oracle, DB2, AD, Radius, Firewall, Web Server, Router, Network, VPN, WAN, WLAN, VMWare, SAN, DLP, Antivirus, Endpoint Control -      มีความเข้าใจ มีประสบการณ์ในการ Backup/Restore (Symantec, EMC, Veritas, Acronis, Arc Server หรืออื่นๆและการ Clone images -      มีความเข้าใจ User Management และการกำหนดสิทธิ์ในระบบงานต่างๆ เช่น Windows OS, SQL Server, DB2, AS400 เป็นต้น -      มีประสบการณ์ในการทำ Hardening Security, IIS, SQL Server, EDI, E-Doc, CRM, Telephony, VoIP -      มีความรู้ทางด้านการออกแบบระบบที่มีความเสถียร และมีความปลอดภัยสูง -      มีความสามารถจัดทำเอกสาร วิเคราะห์และนำเสนอโครงการได้ มีประสบการณ์ในการติดต่อประสานงาน IT Outsource"
Senior Agile Project Manager,"Seven Peaks Software Co., Ltd.","Khlong Toei, Bangkok",Programme & Project Management,Full time,,,"The Role As a Senior Agile Project Manager, you will be responsible for providing strong background in Agile methodologies, project management, and software development. You will lead the delivery of agile product teams as well as traditional projects. This includes acting as a scrum master for a scrum team, but also managing and reporting progress on the deliverables as a traditional project manager. Responsibilities Lead and Coach Agile Teams -Take charge of the Scrum team, ensuring they adhere to Scrum methodology and practices.-Provide guidance to the  product owner and development team to ensure on-time delivery and customer satisfaction. Promote Self-Organization -Encourage and lead the Scrum team in self-organization, fostering an environment where team members take responsibility and make decisions collectively. Impediment Resolution -Identify and remove impediments that hinder the team's progress. Coach the Scrum team on problem-solving and overcoming obstacles. Agile Framework Development -Collaborate with the Scrum and development teams to identify and address gaps in the Agile framework. -Continuously improve Agile processes. Conflict Resolution -Proactively resolve conflicts and issues within the team, promoting a harmonious and productive work environment. Scrum Maturity -Work towards improving the team's level of Scrum maturity, helping them become more effective and efficient in their processes. Support Product Owner -Offer support to the product owner as needed, ensuring alignment with Agile principles and practices. Team Protection -As an experienced Scrum Master, protect the team from internal and external negative influences, enabling them to focus on their tasks. Progress Reporting -Regularly report on the team's performance and the completion of deliverables to stakeholders. Risk Management -Track and manage issues and risks related to the team's deliverables, taking proactive steps to mitigate them. Decision Documentation -Document and manage key decisions that impact the team's work, ensuring transparency and accountability. Contractual Compliance -Monitor and track deliverables against contractual agreements, ensuring compliance and timely delivery. Qualifications Native Thai speaker is mandatory, and a good command of written and spoken English is essential. Minimum 5 years of experience in delivering both Agile and non-Agile projects as a Scrum Master or Project Manager. Proven experience in managing project teams and achieving project goals. Thorough understanding of Agile and Scrum principles, with a track record of successfully implementing them in real- world projects. Highly structured, detail-oriented, and well-organized. Outstanding communication skills, both written and verbal. Ability to adapt to a dynamic and changing environment. Self-starter who can work independently and prioritize tasks effectively. Familiarity with both Agile and Waterfall Project Management practices. Scrum Master Certification is required, and additional Project Management certifications such as PMI or Prince are advantageous. Experience working with enterprise clients, financial services, and large-scale custom software projects. Experience with scaled Scrum (e.g., SAFe) is an advantage. Benefits: 10(15) days annual paid vacation Flexible working hours Hybrid working policy Health insurance Life insurance Provident fund Learning support Free Lunch every Tuesday & Thursday An office in the heart of Bangkok, connected with MRT Queen Sirikit station International work environment with over 20 different nationalities in the team Working with a wide and interesting portfolio of clients in SEA and globally Help with the international relocation, VISA and work permit process from start to finish Opportunity to visit events and conferences Standard perks such as free drinks and snacks in the office, team activities, trips and great parties"
Technical Developer (49935),"PASONA RECRUITMENT (THAILAND) CO., LTD.","Sathon, Bangkok",Engineering - Software,Full time,,,"Location: Sathorn, Bangkok [MRT Lumpinee] Working hour: Monday - Friday 09:00 - 18:00 (WFH/Flexible Working Hours) Responsibilities: • Responsible for the development of new technologies related to SAP products such as SAP Business Technology Platform (BTP), SAP Cloud Platform Integration (CPI), SAP Mobile Platform, SAP Conversational AI, SAP Analytics Cloud, Plateau Report Designer, etc. • Responsible as Technical Consultant • Working on all related SAP development, for example, ABAP report, SAP workflow, Enhancement, Form development, etc. • Web development for example, SAP UI5, SAP Webdynpro, HTML5 with Java script, etc. • Other related technology, for example, Integration script (groovy script), MS.net, MS Excel macro, PRD, etc. Requirement: • Bachelor’s Degree in Computer Engineering, Computer Science, Business Computer, Information Technology or equivalent • Having at least one of knowledge in Node.js, HTML5 with Javascript, jQuery, groovy script, iOS Development, Android Development, MS.net, MS Excel macro, etc. • Strong programming logic and analytical skills • Be a self-motivated, enthusiastic team player, a fast learner, and willing to pick up new knowledge • Ability to work under pressure to meet deadlines • Good command of spoken and written English (Upper-Intermediate Level) Benefits and welfare: - Travel Allowance - Performance Bonus - Provident Fund - Salary Increment - Annual Health Check"
DevOps Engineer (TecPMA),"TecAlliance (Thailand) Co., Ltd","Vadhana, Bangkok",Engineering - Software,Full time,,,"Job Definition Design the AWS cloud infrastructure Setup tooling for “Infrastructure as Code”, following the “cattle, not pets” approach Set guidelines and conventions for serverless environment Implementation, deployment and ongoing management of AWS cloud infrastructure (e.g. storage, databases, compute, OS, monitoring,..) Job Qualification 3++ years of experience working in agile teams with Scrum and as DevOps Well versed with administration of and operation of (fully) managed services & microservices and containerization Very good Linux and ideally Windows skills Fluent in at least one scripting language (e.g. Python/Bash) and have gained initial experience with automated infrastructure deployment (IaC) Experienced with the following products and technologies: IaC tools and frameworks (ideally Terraform and AWS CloudFormation) Network, storage, compute (virtual machines, container, serverless), monitoring in AWS Managed AWS database services (e.g. ElasticSearch, DynamoDB) Beneficial: Microsoft Azure DevOps for CI/CD Familiar in serverless-architecture, -frameworks and -tools on AWS, especially Serverless Framework Ideally “AWS DevOps” certification Bachelor or Master Degree in Information Technology or Computer Science Fluent in English, any additional language is a bonus Kindly apply for the position via link provided below: DevOps Engineer (TecPMA) [link removed]"
Business Process Improvement,Central Group ,"Bang Rak, Bangkok",Business/Systems Analysts,Full time,,,"Responsibilities Define and examine analysis, development, and implementation of the current and new business processes to ensure ""To-Be"" process be identified operation risk and have risk mitigation for key risk. Measure the operations for business process improvement, including reengineering business process, to maximize profitable operations Provide recommendations on areas of improvement, key business process risks and issues that impact business operations to support in term of solutions Participate in identifying and creating methodology to rectify performance issues and drive operational excellence, to ensure business processes meet defined objectives Coordinate with senior management and related functions to deliver excellent service and assess operational performance Make summary reports of overall business process improvement to propose and improve operation performance Qualifications Bachelor’s Degree in Business, Information System, or related field Minimum of 3 years experience in process improvement and at least 3 years in Retail or Service Business Have strong analytical, numerical, and financial skills Have strong communications – verbal and writing Be able to coordinate and work as a team Be creative and initiative"
Senior Data Engineer,"Greenline Synergy Co., Ltd.","Suan Luang, Bangkok",Database Development & Administration,Full time,,,"Provide support the existing and design new/enhancement of data model on Cloud data architecture. Hands on to learning about new ETL tools from vendor and take owner after completed to learning. Gather requirements and business process knowledge in order to transform the data in a way that’s geared towards the needs of end users. Research and properly evaluate sources of information to determine possible limitations in reliability and usability. Analyzing and making use of the information in helping an organization carrying out its laid-out business plans. Refer to previous instances and findings to determine the ideal method for gathering data Regularly monitor and evaluate information and data systems that could affect analytical results. Work with the business in designing and delivering correct, high quality data. Qualifications : Bachelor or Master’s Degree in Computer Science, Information System, and MIS or related. At least 2 years’ experience related position. Strong skills in SQL and familiarity with ETL tool and concept. Skills in cloud based data technology, if any. Ability to complete milestones and work toward multiple deadlines simultaneously. Excellent multitasking skills and task management strategies. Working experience in Healthcare industry would be an advantage. Ability to pick up new data tools and concepts quickly. Working Location : Thanya Park, Srinakarin Road (Suanluang)"
IT Specialist,SC Asset Corporation Public Company Limited,"Chatuchak, Bangkok",Business/Systems Analysts,Full time,,,"IT Specialist: SC Expedition Qualification Bachelor’s degree or higher in Computer Science, Computer Information Systems, Computer Engineering, or IT-related fields. More than 10 years of experience in system analysis and coding comprehensive tests. Understand the web development cycle (i.e. design, develop, test, and deploy). Strong background in Cloud as a Service, Database, and project management and a willingness to learn new programming languages. Experience in industrial estates and real estate solutions will be an advantage. Able to work under time constraints across multiple timelines and/or assignments. Familiar with performing internal IT audits Flexible to respond quickly and effectively to changes in work priorities. Be a good team player and project leader. Work closely with users and sellers to ensure smooth delivery. Enhance in-depth support for both application and programming jobs สมัครงาน โปรดระบุเงินเดือนที่คาดหวัง สวัสดิการ Hybrid working (สัปดาห์ละ 1 วัน) Co-working space ฟิตเนส ประกันสังคม / ประกันสุขภาพ / ประกันชีวิต / ประกันอุบัติเหตุ กองทุนสำรองเลี้ยงชีพ โบนัสประจำปี วันลาพักร้อน เมื่อผ่านทดลองงาน วันลา Workation วันหยุดพิเศษในเดือนเกิด ตรวจสุขภาพประจำปี เงินช่วยเหลือสมรส / เงินช่วยเหลือฌาปนกิจ การเดินทาง BTS: สถานีพหลโยธิน24 MRT: สถานีพหลโยธิน บริการเรียกรถผ่าน App MuvMi ติดตามข่าวสารจาก SC ASSET ได้ที่ http://insidesc.scasset.com/"
Lead Software Engineer (Java),JAC Recruitment Thailand,Bangkok,Engineering - Software,Full time,,,"Position: Lead Software Engineer Salary: up to 200,000 THB Location: Bangkok – Payathai (Hybrid) JAC Recruitment is helping an international BPO company to find the Lead Software Engineer (Java) to be the pioneer of the software team based in Thailand to support clients in SEA area. The projects are various from marketing platform, I-gaming, e-commerce to payment gateway and many others. This candidate will have a promising career to supervise the team, and work with international people around the world. Responsibilities: Develop and maintain quality, scalable and extendable JAVA solutions with participation in code review and design reviews. Lead and manage the team, as well as providing guidance to juniors with strong understanding of the technologies Design software architecture and provide support to Technical Support Analyst Collaborate with the frontend development team as well as Quality Assurance, Business Analyst, System Analyst during planning sessions to clearly understand the requirements Work with client’s feedback and logs to Troubleshoot and debug, ensuring the performance of the application Work on documentation for different technology and keep up with best practices, new knowledge, new techniques to apply them to your work with the agreement from the team and clients. Requirements: Bachelor in computer science, computer engineer, or a relevant field 7+ years of experience with web development, using Java Springboot / Spring / Hibernate for backend development and microservices development. Should be familiar with Javascript for frontend development, as well as SQL and Shell Scripts Practical experience with dev-ops, database performance tuning, and query enhancement Can work directly with clients to explain and provide plans for development Familiar with Unix/Linux, as well as various source control tools. Proven experience of development team management Business level of English and above Interested candidate, please send your resume in English (Word format only) along with your recent photo and expected salary to us by click Apply Now JAC Personnel Recruitment Ltd 10F Emporium Tower  622 Sukhumvit Soi 24 Klongton, Klongtoey, Bangkok 10110 Contact : K. Prima Office Number: 02-261-1270 Time: 9.00 am - 6.00 pm Website : https://www.jac-recruitment.co.th [link removed]"
MIS Collection Staff (True Money),"Ascend Group Co., Ltd.",Bangkok,Help Desk & IT Support,Full time,,,"Responsibilities Produce the collection reports are Tracking performance Collector / FCR / OA (Daily / Monthly) and Incentive / Commission report (Monthly) Alert / Informe when some performance of Collector / FCR / OA dropped and find out the problem to fix. Automate all reports on web. Find out the new solution to increase Collection’s performance. Co-ordinate with other department to create and informed new programs to customer such as on website or application. Qualification Bachelor Degree in Business Administration, Statistics, Mathematics, or other related degree Data query using Pivot, V Lookup or SQL is preferable. Good analytical and data visualization skills Multitasking, self-motivated and fast & independent learner."
IT Audit,Land and Houses Bank Public Company Limited,"Sathon, Bangkok",Consultants,Full time,,,"Responsibilities: Accomplish Audit assignments. Lead Audit Team to execute Audit Project. Ensure proper Audit Risk Assessment and Audit scope development. Control audit project to complete within agreed timeline / manday. Ensure appropriateness of audit findings, recommendations. Follow up and validate rectifications from Auditee by Target Completion Date Ensure completeness of audit filing. Serve as a subject matter expert on audit of IT general controls and application controls. Complete other duties which were assigned by supervisor. Qualifications: Work Experience: At least 5 years of service in auditing or compliance field in manager level or equivalent in Banking or Financial Industry Bachelor’s degree or higher in related IT fields, accounting, finance, Business Administration, or other related fields. CISA, CIA, CPIAT, or other related certifications preference. Excellent command in both written and spoken English. Highly detail oriented. Advanced computer skills in Excel and PowerPoint. Contact Person: Pathromrat (People Strategic Partner) Mobile : 063 906 1112"
Data Analysis (Digital),Akzo Nobel Paints (Thailand) Ltd.,Chon Buri,Business/Systems Analysts,Full time,,,"Job Purpose Build the Supply Chain Network models (digital twins) for strategic and tactical network optimisation. Integrate network design models in the regional supply chain functions to ensure repeatable review of supply chain network design and configuration. Develop the capability for Supply Chain network design and Supply Chain strategy in AkzoNobel by setting standards for modelling and data management as well as developing people. Support various network optimisation projects across AkzoNobel, based on ISC and business needs. Key Accountabilities Perform projects to develop Supply Chain network models and optimisations for Akzo Nobel: •     Identify Supply Chain and business requirements for network models •     Data collection, validation and modelling •     Develop and validate baseline Network model (operational and financial validation) •     Run optimisation network scenarios (Unconstraint & constraint) •     Run standard what-if scenarios •     Run iterative inventory optimisation model versus optimised and selected what if scenarios •     Report key model outcome by scenario (using PowerBI) •     Operational changes •     Impact on Supply chain performance indicators (tbc): •     Lead time /service •     Reliability / Risk •     Supply chain costs •     Material cost •     Manufacturing cost •     Outbound Logistics cost •     Inventory •     SLOBS •     Carbon emission •     Define and prioritise top network change initiatives for implementation •     Business case preparation, presentation of its outcomes and recommendations to stakeholders Develop process and requirements for creating a standardised Supply Chain network flow model (digital twin) across Akzo Nobel that covers: •     Define data requirements (templates) and process for creating and updating the network flow model, allow for inclusion of: •     Customer segmentation •     Product segmentation •     Define standard scenarios for identifying the optimal supply chain Network and testing sensitivities and network options, to be used on a periodic basis with model refresh •     Define reporting requirements of model outputs (using PowerBI) •     Define process and capability to optimise inventory considering modelled optimised network. Use of iterative process with separate tool / module Experience Experience with supply chain network design optimisation tools - Lamasoft SC Guru, AIMMS, Anylogic Master or advanced university degree. Preferably in technical, data sciences, or supply chain management 5+ years supply chain management and planning experience for a multinational company Excellent knowledge of databases, data processes, IT infrastructure, data modelling, and complex analysis Good to have experience on below tools: Data preparation/ transformation using Azure SQL, Alteryx Data visualization – Power BI, Tableau, SAP Analytics Cloud Working knowledge of SAP systems – ERP – standard tables, Tcodes, reports, BEX Analyzer, Analysis for Office Proven project experience with developing regional manufacturing & distribution network models. Team player strong in creating structure, timely, high quality deliverables Optimization practitioner with strong experience of strategic and tactical optimization - knowledge of the principles of optimization and how optimization is performed using software packages, familiarity with network optimization, inventory optimization, product flow analysis, operations planning, and cost to serve analysis."
System Analyst (System Development),"Symphony Communication Pub Co., Ltd.","Chatuchak, Bangkok",Engineering - Software,Full time,,,"Responsibilities Collaborating with employees, end-user, and department head to identify system requirements. Determining user requirements to deliver new system and/or system improvements. Initial and manage project as Project Manager to control resource, timeline and budget and liaison and communicate with all stakeholders to understand system, project progress and status. Design application feature, function, API, Middleware to support business requirements. Developing new systems that address and resolve problems associated with current systems. Programming using .Net Framework, .Net Core, MVC, WEB Services, jQuery, Java Script, Python. Programming Stored Procedure to support several functions of software and program. Effectively control software testing process starting with Unit test, Integration test, User acceptance test and generate Test result report. Manage the version of source code from in-house development and outsourcing with the Software Version Control Tool. Effectively coordinate and deploy application with related teams into various of system environment including Development, Test and prepare to Deploy application for Production. Qualifications Bachelor’s degree in computer sciences, information technology, or related fields. Minimum experiences for 5 years and proficiency in programming language .Net Framework, .Net Core, MVC, Web Services, jQuery, Java Script, Python. Minimum experiences for 3 years in Project Management Methodologies including project planning, scheduling and risk management and oversee the implementation of new systems or upgrades to the existing systems. Familiar with database management system in MS SQL, MySQL, and MariaDB is preferred. Knowledge of data analysis techniques, including data mining and statistical analysis, is also an important skill they possess to understand and analyze complex data sets and implement statistical approaches when solving problems. Understanding of the systems development life cycle (SDLC), which includes requirements gathering, design, development, testing, implementation, and maintenance. Strong analytical and problem-solving skills to identify and address issue in complex systems."
Software Engineer / Front - End (Officer),BTS GROUP HOLDINGS PUBLIC COMPANY LIMITED,"Chatuchak, Bangkok",Engineering - Software,Full time,,,"Responsibilities : Design and code development / enhancements. Releasing the object to test environment and proceed for unit testing. Assist with application maintenance and support. Contribute to architecture and technical design discussions. Ensure software meets all requirements of security. Qualifications : Bachelor’s degree or higher in computer science, information technology, computer or software engineering or related field Experienced in Software Engineer at least 3 years Proficiency in Golang, PHP or ReactJS would be preferred Solid understanding of computer programming and software development Knowledge of the secure software development lifecycle"
IT Specialist,Thai Institute of Directors Association,"Lak Si, Bangkok",Programme & Project Management,Full time,,,"Role Purpose: As an IT Specialist, you'll play an individual contributor, a crucial role in managing IT projects as part of our journey to implement Enterprise Architecture within the next 3-5 years. Additionally, you'll provide day-to-day IT support and services to users while ensuring the successful implementation and adherence to IT practices. Key Accountabilities: Lead and manage IT projects aligned with the company's Enterprise Architecture implementation roadmap. Collaborate with cross-functional teams to define project requirements and deliverables. Ensure successful execution of IT projects within scope, schedule, and budget. Monitor and report project progress to stakeholders, including management and external partners. Identify potential risks and proactively implement risk mitigation strategies. Evaluate and recommend IT solutions to enhance efficiency and support business goals. Provide day-to-day IT support and services to users. Assist in setting up IT management systems and ensure successful implementation and adherence to IT practices. Offer technical expertise and support to resolve IT-related challenges. Qualifications: Bachelor's degree in IT or related from an accredited university. Experience and proven track record in IT project management is a must. Some knowledge and background in infrastructure, IT services, applications, security, and digitalization would be highly advantageous. Service-minded. Effective communication and collaboration skills. Understanding of business processes and proven ability to align IT to business. Planning and time management skills. Apply now and become a key player in our exciting IT projects. At Thai IOD, we offer more than just a job. We provide a challenging and rewarding career, competitive remuneration, 5-day work week with flexible working hours, and a hybrid working environment. Visit our website: www.thai-iod.com [link removed]"
Solutions Engineer (Software Industry: Middle - Senior Level),"Amity Solutions Corporation Co., Ltd.","Phra Khanong, Bangkok",Engineering - Software,Full time,,,"Your impact: The Senior Solutions Engineer role is a leadership position that is responsible for leading and mentoring the solutions engineer team members, as well as providing technical expertise, solution consultant and support to the sales team, the implementation and customers. He/she is also responsible for ensuring that the team is equipped with the necessary technical skills and knowledge to provide effectively to the team. Your team: The Solutions engineer team is responsible for the sales process by providing technical expertise and support to the sales team. The main responsibility is to assist sales representatives in understanding the technical aspects of the company's products and services, and how they can be used to meet customer needs. We also help to create and deliver presentations, tech proposals and product demonstrations, and provide technical information and answers to customer questions. Additionally, we  conduct research on new technologies and products, and stay up-to-date on industry trends to provide the sales team with relevant information to close deals. We work closely with other departments, such as the implementation team, engineering, product management, and customer support teams to ensure that the company's products and services are well-positioned in the market and deliver the project smoothly. We are also responsible for ensuring that sales teams are equipped with the necessary technical skills and knowledge to sell the company's products and services effectively. Your day-to-day responsibilities: Collaboratively with customers (Enterprises and SMEs) for gathering business requirements, provide technical solutions to solve client use cases, do man-day and total cost estimation for project development. Work closely with sales team in regards to technical proposals and pitches to enterprise customers Put together technical cases (diagram, RFP, and proposals) for the sales teams to support their proposals Provide consultation to the customers on product best practices, use cases, customization, on-boarding, and to be 2nd tier on tech support for investigating cases (need some coding) before escalating to product and engineering team. Ensure that the company’s services can meet the customer’s requirements Initiate, coordinate, implement proof-of-concepts, do basic training with customers Working closely with Professional service teams for Kick-off meetings and Implementing phase. Work closely with the Product/Engineering team for feedback, customer requests, improvement. Initiate/Maintain development for Demo apps and Beta services under the Professional service team. Building and maintaining strong relationships with key customers, partners and stakeholders. Your ideal profile: Background in software sales/pre-sales engineering role experience Sales or pre-sales experience in enterprise, retail or financial services verticals At least 1-3 years of programming experience on at least one of the following stacks: Javascript, NodeJS, Python, ReactJS, VueJS, NextJS - Mobile skills such as Swift, Kotlin, React-native, Flutter a plus Experience, utilizing, understanding and implementation of RESTful, SOAP and SDK API (Bot and etc.) Experience using database (eg. ElasticSearch, MongoDB, etc.) Understanding of IT networking, infrastructure, cloud platforms (such as AWS, GCP, Firebase,Azure) and security. Strong verbal and written skill in Thai and English language Very strong communication and client management skills Ability to explain complex information in simple and clear terms to a non-technical person Flexible, self-learning, self-motivated, team-player, willing to work in a dynamic and fast-paced environment What’s in it for you: Check out more about our company, Bangkok team and our benefits -  https://www.amity.co/career/bangkok Office Location: True Digital Park near BTS Punnawithi Work Policy: Hybrid (1 week at office, 3 weeks work from anywhere) Find out more about us at https://www.amitysolutions.com"
Very Urgent!!!!!! Application Support  (English-Good) / 40K @ WFH 100%/Direct...,"PERSOLKELLY HR Services Recruitment (Thailand) Co., Ltd.",Bangkok,Engineering - Software,Full time,,,"+++++++++  Direct contact me >> LineID: keson-kelly  +++++++++ Position: Client Services Specialis/IT Support Client: Software inhouse, Procurement solution Location: Bangkok Hiring Type: 2 years contract (Renewable) Salary:               up to 40K Working:           Mon - Fri , WFH 100% (Bangkok area) Responsibilities Provide support and services to the customers, (training, system configuration, other support). Providing remote support services and also onsite support depend on client need. Providing support for both inside country and outside (some case). Responsible for data collection and import. Follow up and manage project progress. Daily operation of the system. Requirements 2 year of experience in IT support, procurement, purchase, accountant, finance or related field. Excellent in English (Able to communicate with foreigner). Good Presentation and advanced in Power point and Word, Excel Keen to travel APAC for work if situation allows and needed Able to communicate of English ผู้สมัครสนใจตำแหน่งงานไหนของ PERSOLKELLY ติดต่อ ส่งอีเมล์ หรือ ทักไลน์ มาได้ตามด้านล่างค่ะ 😊 ********************************** เกษร - เก Mobile: 086 888 5057 l  LineID: keson-kelly PERSOLKELLY Company 27th Floor, Empire Tower 3, Unit 2707, 1 South Sathorn Road, Yannawa, Sathorn, Bangkok 10120 | Thailand. ********************************** ll applications will be treated in strict confidence. All material submitted in connection with your application will become part of our confidential recruitment files. We regret that only shortlisted candidates will be notified. By submitting your curriculum vitae or personal data to us in connection with your job application, you are deemed to have read and agreed to the terms of our Privacy Policy, and consented to the collection, use and disclosure of your personal data by us and our affiliates, in accordance with our Privacy Policy. Please visit www.persokelly.co.th for a copy of our Privacy Policy. If you wish to withdraw your consent, please drop us an email to let us know."
Sales & Application Specialist (Ophthalmic System Medical Technology...,"Carl Zeiss Co., Ltd.",Bangkok,Sales - Pre & Post,Full time,,,"Reporti ng to the Sales and Marketing Manager, the Sales and Application Specialist, Ophthalmic System is responsible for the sales of all Ophthalmic products (OPT- Equipment) in the defined territory, Thailand. J ob Description ( Sales function) Ensure that Achievement in sale target of each component, product push in area and Goal in each fiscal year Ensure that profitability within the given territory follow the policy and compliance Visit existing and prospective customers regularly to cover the area Coordinate and recheck tender or bidding processes (Documents) with Sale Admin, Application and manager to succeed the project Demonstrate excellent communication and negotiation skills with customers and sharing to team and supervisor Always collect information and use the data to explore possibilities for market improvement, market expansion, and access to more customer needs. Always work closely with each other sale representative and support team to improve competition Has a duty to create an environment of working in a team for the benefit of the happiness between customers and people working together. Always to development on selling Skill, Communication Skill, Positive Attitude or personal behavior for enhancement customer value and team achievement Concentrate for alignment with ZEISS agenda 2025 and ZEISS agenda announcement in the future To liaise effectively with team members and support staff for demonstrations, trainings, seminars and workshop Provide good of service to customer by perfectional skills Recognize clients‘ feedback on product’s satisfaction; solve the problem, provide after sales service for individual in order to build confidence and satisfaction to the customers as well as establish a good relationship between the company and clients Good manage for hygiene on CRM and always update SAP Fiori any time. Follow up collection and coordinate with finance and customer Good Time management to support ZEISS business, customer needs and following on duty of sale representative Job Description (Application function) Provide application support for (OPT -Equipment)// Microscope, Biometry, Odx, and related products of OPT group in the defined territory (MCS) // Vizulization microscope, IORT (Future) (IOL/OVD/Phaco/MiLoop) // handle and responding on Phaco machine Product Operation management by application, presentation, demonstration, and training to customer To have a good knowledge of the medical products and to keep abreast in related technology advances To have involve to addressing problem equipment and co-ordinate with service and application teams till finish of problem Always to visit customer for give support some basic maintenance such as clean up the lens, recheck all connecting of cable, UPS, ext and inform to engineer if found some critical issue Any other duties as assigned by the management Job Description (To support supervisor) Ensure that Understand and responsible for the duties and professions of medical device sales representatives Always provide sale report, sales forecast or follow supervisor to guide for addressing Critical Issue Ensure that not have customer complaining on behavior or not responsibility of sale representative of ZEISS Job Requirements Degree in Business Administration, Marketing, or equivalent fields. At least 3 years of sales and technical sales experience in the Ophthalmic or related medical devices industry Experienced in demonstrating products in hospitals and clinics. Excellent interpersonal, communication, and negotiation skills with customers Application-focused with excellent team and interpersonal skills. Result-driven personality with high customer focus. Willing to travel, manage teamwork, and create activities for the support team. A good command of spoken and written English is a must."
