Jobtitle,Company,Location,Job Position,Salary Min,Salary Max,Job Description
[Summer Internship 2024] Supply Digital Marketing Intern,"Agoda Services Co., Ltd.",Bangkok,Administrative Assistants,Full time,,,"[Summer Internship 2024] Supply Digital Marketing Intern Apply Now Bangkok, Thailand About Agoda Agoda is an online travel booking platform for accommodations, flights, and more. We build and deploy cutting-edge technology that connects travelers with more than 3.6 million accommodations globally. Based in Asia and part of Booking Holdings, our 6,000+ employees representing 90+ nationalities foster a work environment rich in diversity, creativity, and collaboration. We innovate through a culture of experimentation and ownership, enhancing the ability for our customers to experience the world. Get to know our team : Supply Digital Marketing  is a team of creative entrepreneurs which design tailored business and product solutions for our partners and help them generate incremental value. Members of our team are empowered and supported to grow their market(s) or accounts. We develop win-win relationships and leverage Agoda’s unique accommodations portfolio and tech solutions to bring our partners the advantages they seek. Utilizing our strong brand and resources, we roll out new products to increase the visibility of Agoda, introduce more travelers to our great products and services and deliver significant revenues to the overall business. The opportunity : Get to join our team and showcase your creativity as part of the ideation & optimization, follow through to execution and analysis to improve processes of our B2B CRM campaigns. You will have an opportunity to deliver campaigns/products, support our team member to monitor ongoing engagement metrics and maintaining/optimizing key products that drive revenues. You will get a chance to work from the strategic to execution level on campaigns to our supply partners. In this role, you’ll get to : Be curious. Look for creative new ways to communicate important brand messages; benchmark key competitors, but also strive to be a category leader Take ownership. Manage one campaign from end to end in collaboration work with the team to develop/optimize existing products, manage targeting and segmentation, scheduling, and deployment. Own the customer experience and ensure users remain engaged, optimized, and active Think ahead. Manage the roadmap to document and schedule campaign in charge What you’ll need to succeed : Able to do the internship from 27th of May to 2nd August 2024 (10-week program) Currently a 3rd-year or below university student at a respected university Fluency in English both spoken and written Able to work with a multi-cultural group of professionals Positive attitude and open to learn/adapt Strong numerical acumen and good proficiency in Microsoft Excel Knowledge of SQL is a plus #Students #1 #summerintern Equal Opportunity Employer At Agoda, we pride ourselves on being a company represented by people of all different backgrounds and orientations. We prioritize attracting diverse talent and cultivating an inclusive environment that encourages collaboration and innovation. Employment at Agoda is based solely on a person’s merit and qualifications. We are committed to providing equal employment opportunity regardless of sex, age, race, color, national origin, religion, marital status, pregnancy, sexual orientation, gender identity, disability, citizenship, veteran or military status, and other legally protected characteristics. We will keep your application on file so that we can consider you for future vacancies and you can always ask to have your details removed from the file. For more details please read our privacy policy. To all recruitment agencies: Agoda does not accept third party resumes. Please do not send resumes to our jobs alias, Agoda employees or any other organization location. Agoda is not responsible for any fees related to unsolicited resumes."
[Summer Internship 2024] Data Privacy Intern,"Agoda Services Co., Ltd.",Bangkok,Administrative Assistants,Full time,,,"[Summer Internship 2024] Data Privacy Intern Apply Now Bangkok, Thailand About Agoda Agoda is an online travel booking platform for accommodations, flights, and more. We build and deploy cutting-edge technology that connects travelers with more than 3.6 million accommodations globally. Based in Asia and part of Booking Holdings, our 6,000+ employees representing 90+ nationalities foster a work environment rich in diversity, creativity, and collaboration. We innovate through a culture of experimentation and ownership, enhancing the ability for our customers to experience the world. Get To Know Our Team In the age of technology, things are constantly changing. The travel market is much the same, being more dynamic and complex than ever. Agoda’s Legal team is well suited to take on the challenges presented, adopting a proactive mindset to tackle challenges and solve problems. We are quick on our feet, decisive, and collaborate with multiple departments. We hire out-of-the-box thinkers that are well grounded with ethics and legal knowledge to ensure that Agoda achieves the right results, the right way. The Opportunity As a Legal Privacy Intern of Agoda, you will support the Data Privacy team on all kinds of privacy program and advisory work. You will be given the opportunity to learn about operations in an in-house privacy team within the Legal Department. In This Role, You’ll Need To Mitigate Agoda’s 3rd party privacy risks by supporting our Vendor RIsk Management Process Help meet Agoda’s compliance requirements by keeping our Records of Processing activities and assessments up to date Minimize our contractual risks by reviewing and supporting data privacy exhibits and supporting documents Help with privacy training & awareness campaigns for Agoda employees What You’ll Need to Succeed Able to do the internship from 27th of May to 2nd August 2024 (10-week program) Currently a 3rd-year or below university student at a respected university Strong interest in data privacy law including the Thailand Personal Data Protection Act or studying towards a privacy or legal qualification Good analytical skill Strong Communication Skills with fluency in English Good Microsoft Word and Excel are a plus #students #1 #summerintern Equal Opportunity Employer At Agoda, we pride ourselves on being a company represented by people of all different backgrounds and orientations. We prioritize attracting diverse talent and cultivating an inclusive environment that encourages collaboration and innovation. Employment at Agoda is based solely on a person’s merit and qualifications. We are committed to providing equal employment opportunity regardless of sex, age, race, color, national origin, religion, marital status, pregnancy, sexual orientation, gender identity, disability, citizenship, veteran or military status, and other legally protected characteristics. We will keep your application on file so that we can consider you for future vacancies and you can always ask to have your details removed from the file. For more details please read our privacy policy. To all recruitment agencies: Agoda does not accept third party resumes. Please do not send resumes to our jobs alias, Agoda employees or any other organization location. Agoda is not responsible for any fees related to unsolicited resumes."
[Summer Internship 2024] Talent Acquisition Analytics Intern,"Agoda Services Co., Ltd.",Bangkok,Administrative Assistants,Full time,,,"[Summer Internship 2024] Talent Acquisition Analytics Intern Apply Now Bangkok, Thailand About Agoda Agoda is an online travel booking platform for accommodations, flights, and more. We build and deploy cutting-edge technology that connects travelers with more than 3.6 million accommodations globally. Based in Asia and part of Booking Holdings, our 6,000+ employees representing 90+ nationalities foster a work environment rich in diversity, creativity, and collaboration. We innovate through a culture of experimentation and ownership, enhancing the ability for our customers to experience the world. Get to Know our Team: The People Team is a purveyor of opportunity, searching the globe for the most talented individuals and offering them an open, collaborative workplace. By prioritizing skill and potential, we have cultivated a powerful assembly of professionals through our drive for equal opportunity and diversity. We make the move to Agoda a breeze with assisted onboarding programs, and we continue to support and enrich our thousands of Agoda employees through individual growth with outstanding learning programs and various means of assistance. Our development of incredible benefits has ensured everyone can stay strong, healthy, and happy during their time at Agoda. Leading ambitious changes and making a positive impact in the lives of our employees, the People Team is a crucial and rewarding part of the Agoda family. In this Role, you’ll get to: Support key recruitment marketing and employer branding initiatives including online advertising, website SEO, and content creation, experiment and measure through data and A/B testing, and optimize campaign outcomes Analyze recruitment data for opportunities and issues, identify risks, and propose solutions to be implemented Coordinate with internal stakeholders on different recruitment-related operations and processes What you’ll Need to Succeed: Able to do the internship from 27th of May to 2nd August 2024 (10-week program) Currently a 3rd-year or below university student at a respected university Strong analytical and problem-solving skills Ability to work in a fast-paced, dynamic, multicultural environment Positive attitude and open to learn/adapt Strong Communication Skills with fluency in English #students #1 #summerintern Equal Opportunity Employer At Agoda, we pride ourselves on being a company represented by people of all different backgrounds and orientations. We prioritize attracting diverse talent and cultivating an inclusive environment that encourages collaboration and innovation. Employment at Agoda is based solely on a person’s merit and qualifications. We are committed to providing equal employment opportunity regardless of sex, age, race, color, national origin, religion, marital status, pregnancy, sexual orientation, gender identity, disability, citizenship, veteran or military status, and other legally protected characteristics. We will keep your application on file so that we can consider you for future vacancies and you can always ask to have your details removed from the file. For more details please read our privacy policy. To all recruitment agencies: Agoda does not accept third party resumes. Please do not send resumes to our jobs alias, Agoda employees or any other organization location. Agoda is not responsible for any fees related to unsolicited resumes."
[Summer Internship 2024] Talent Business Partner Intern,"Agoda Services Co., Ltd.",Bangkok,Administrative Assistants,Full time,,,"[Summer Internship 2024] Talent Business Partner Intern Apply Now Bangkok, Thailand About Agoda Agoda is an online travel booking platform for accommodations, flights, and more. We build and deploy cutting-edge technology that connects travelers with more than 3.6 million accommodations globally. Based in Asia and part of Booking Holdings, our 6,000+ employees representing 90+ nationalities foster a work environment rich in diversity, creativity, and collaboration. We innovate through a culture of experimentation and ownership, enhancing the ability for our customers to experience the world. Get To Know Our Team The People Team is a purveyor of opportunity, searching the globe for the most talented individuals and offering them an open, collaborative workplace. By prioritizing skill and potential, we have cultivated a powerful assembly of professionals through our drive for equal opportunity and diversity. We make the move to Agoda a breeze with assisted onboarding programs, and we continue to support and enrich our thousands of Agoda employees through individual growth with outstanding learning programs and various means of assistance. Our development of incredible benefits has ensured everyone can stay strong, healthy, and happy during their time at Agoda. Leading ambitious changes and making a positive impact in the lives of our employees, the People Team is a crucial and rewarding part of the Agoda family. The Opportunity We are seeking to find our team intern, Organizational Strategy and Development. This role is based in our Bangkok office as part of the Agoda Talent Development team. We are a team of professionals who provide systems to scale, measure, and exchange capability development, without taking ownership away from employees and their managers. This role has a global reach. The objective of this role is understanding and addressing complex organizational challenges with a view to expanding and refining organizational capability at Agoda. This role allows for unbridled curiosity towards the functioning of the organization and how we can continuously improve. We think about developing capability in broad terms beyond traditional learning. We consider all factors that impact employee and team performance, and believe successful solutions address all relevant aspects. You will partner with senior managers and subject matter experts for program design, development and implementation. You will report progress and insights to our most senior management. In This Role, You’ll Get To Work with all members of the Talent Development team, as well as other teams within the People team Help to manage logistics for a range of development programs Get involved in a range of talent development activities, supporting our talent consultants as needed What You’ll Need to Succeed Able to do the internship from 27th of May to 2nd August 2024 (10-week program) Currently a 3rd-year or below university student at a respected university Fluency in using English both speaking and writing Familiarity with basic computer operations e.g., Microsoft Excel, Word, PowerPoint Excellent attention to detail, organization, and follow-up skills Fast-learner and desire to develop knowledge and career Good attitude and team player #students #1 #summerintern Equal Opportunity Employer At Agoda, we pride ourselves on being a company represented by people of all different backgrounds and orientations. We prioritize attracting diverse talent and cultivating an inclusive environment that encourages collaboration and innovation. Employment at Agoda is based solely on a person’s merit and qualifications. We are committed to providing equal employment opportunity regardless of sex, age, race, color, national origin, religion, marital status, pregnancy, sexual orientation, gender identity, disability, citizenship, veteran or military status, and other legally protected characteristics. We will keep your application on file so that we can consider you for future vacancies and you can always ask to have your details removed from the file. For more details please read our privacy policy. To all recruitment agencies: Agoda does not accept third party resumes. Please do not send resumes to our jobs alias, Agoda employees or any other organization location. Agoda is not responsible for any fees related to unsolicited resumes."
[Summer Internship 2024] CSR & Sustainability Intern,"Agoda Services Co., Ltd.",Bangkok,Administrative Assistants,Full time,,,"[Summer Internship 2024] CSR & Sustainability Intern Apply Now Bangkok, Thailand About Agoda Agoda is an online travel booking platform for accommodations, flights, and more. We build and deploy cutting-edge technology that connects travelers with more than 3.6 million accommodations globally. Based in Asia and part of Booking Holdings, our 6,000+ employees representing 90+ nationalities foster a work environment rich in diversity, creativity, and collaboration. We innovate through a culture of experimentation and ownership, enhancing the ability for our customers to experience the world. Get to Know our Team: The People Team is a purveyor of opportunity, searching the globe for the most talented individuals and offering them an open, collaborative workplace. By prioritizing skill and potential, we have cultivated a powerful assembly of professionals through our drive for equal opportunity and diversity. We make the move to Agoda a breeze with assisted onboarding programs, and we continue to support and enrich our thousands of Agoda employees through individual growth with outstanding learning programs and various means of assistance. Our development of incredible benefits has ensured everyone can stay strong, healthy, and happy during their time at Agoda. Leading ambitious changes and making a positive impact on the lives of our employees, the People Team is a crucial and rewarding part of the Agoda family. The Opportunity: As a company that aims to make travel possible for more people, we believe we have a responsibility to help preserve our destinations by transforming the impact of tourism on planet and local communities. We are passionate about engaging Agoda employees in our sustainability mission, providing opportunities for them to volunteer with and give back to causes they care about, whilst having fun doing it. Building relationships with accommodation partners we educate on sustainability best practices and using our tech platform we drive campaigns for sustainable travel bookings. This role is in a small but driven team. It will require you to work independently, managing your time effectively to meet project deadlines. It will also require you to be a strong communicator both oral and written with a flair of creativity! In this Role, you’ll get to: Support organization and administration of volunteering and giving programs Support development of documentation and creation of communications/messaging for internal and external audience Support other ongoing projects, initiatives, and campaigns Conduct research and competitive benchmarking on social impact and sustainability topics Co-ordinate & collaborate across departments and with external stakeholders What you’ll Need to Succeed: Able to do the internship from 27th of May to 2nd August 2024 (10-week program) Currently a 3rd-year or below university student at a respected university Ability to work in a fast-paced, dynamic, multicultural environment Positive attitude and openness to learn/adapt Good command of English and communication skills Good logical thinking and problem-solving skills Strong numerical acumen It’s Great if you have : Passion for social impact, sustainability, employee engagement and drive for inspiring others to change the world Volunteer experience #students #1 #summerintern Equal Opportunity Employer At Agoda, we pride ourselves on being a company represented by people of all different backgrounds and orientations. We prioritize attracting diverse talent and cultivating an inclusive environment that encourages collaboration and innovation. Employment at Agoda is based solely on a person’s merit and qualifications. We are committed to providing equal employment opportunity regardless of sex, age, race, color, national origin, religion, marital status, pregnancy, sexual orientation, gender identity, disability, citizenship, veteran or military status, and other legally protected characteristics. We will keep your application on file so that we can consider you for future vacancies and you can always ask to have your details removed from the file. For more details please read our privacy policy. To all recruitment agencies: Agoda does not accept third party resumes. Please do not send resumes to our jobs alias, Agoda employees or any other organization location. Agoda is not responsible for any fees related to unsolicited resumes."
"[Summer Internship 2024] Financial Institutions Intern, Strategic Partnerships","Agoda Services Co., Ltd.",Bangkok,Administrative Assistants,Full time,,,"[Summer Internship 2024] Financial Institutions Intern, Strategic Partnerships Apply Now Bangkok, Thailand About Agoda Agoda is an online travel booking platform for accommodations, flights, and more. We build and deploy cutting-edge technology that connects travelers with more than 3.6 million accommodations globally. Based in Asia and part of Booking Holdings, our 6,000+ employees representing 90+ nationalities foster a work environment rich in diversity, creativity, and collaboration. We innovate through a culture of experimentation and ownership, enhancing the ability for our customers to experience the world. Get to Know our Team: Strategic Partnerships is a team of creative entrepreneurs that develop solutions for Agoda’s non-accommodation partners and promote Agoda’s top and bottom-line growth. We design tailored business and product solutions with our partners and help them generate measurable value. Members of our team are empowered and supported to grow their market(s) or accounts. We develop win-win relationships and leverage Agoda’s unique accommodations portfolio and tech solutions to bring our partners the advantages they seek. Utilizing our strong brand and resources, we build new channels to increase the visibility of Agoda, introduce more travelers to our great products and service and deliver significant revenues to the overall business. The Opportunity: Support strategy formulation and execution for Financial Institutions partnerships, especially for the following areas Competitive landscape and whitespace identification Design, promotion, and communication of marketing campaigns Product value proposition and competitive positioning of card products Support the Financial Institutions partnerships team on other aspects of the business, e.g., operational process, data analysis, etc. In this Role, you’ll get to: Understand different international business practices across Asia Pacific Learn applications of marketing concepts and its role in strategy formulation Use strong analytical skills to analyze data and conduct market studies Be part of a young and multinational team in Bangkok HQ Co-ordinate & collaborate across multiple teams Present your findings to senior leadership What you’ll Need to Succeed: Able to do the internship from 27th of May to 2nd August 2024 (10-week program) Currently a 3rd-year or below university student at a respected university Ability to communicate fluently in English Good working knowledge of Excel, Word, PowerPoint Good understanding and usage of data, reports, and tools to make decisions Intellectual curiosity and willingness to learn High level of ownership A team player who works well with multiple stakeholders in a multicultural environment It’s Great if you have: A good understanding of statistics and data analysis Knowledge of SQL #students #1 #summerintern Equal Opportunity Employer At Agoda, we pride ourselves on being a company represented by people of all different backgrounds and orientations. We prioritize attracting diverse talent and cultivating an inclusive environment that encourages collaboration and innovation. Employment at Agoda is based solely on a person’s merit and qualifications. We are committed to providing equal employment opportunity regardless of sex, age, race, color, national origin, religion, marital status, pregnancy, sexual orientation, gender identity, disability, citizenship, veteran or military status, and other legally protected characteristics. We will keep your application on file so that we can consider you for future vacancies and you can always ask to have your details removed from the file. For more details please read our privacy policy. To all recruitment agencies: Agoda does not accept third party resumes. Please do not send resumes to our jobs alias, Agoda employees or any other organization location. Agoda is not responsible for any fees related to unsolicited resumes."
[Summer Internship 2024] Talent Acquisition Project Coordinator Intern,"Agoda Services Co., Ltd.",Bangkok,Administrative Assistants,Full time,,,"[Summer Internship 2024] Talent Acquisition Project Coordinator Intern Apply Now Bangkok, Thailand About Agoda Agoda is an online travel booking platform for accommodations, flights, and more. We build and deploy cutting-edge technology that connects travelers with more than 3.6 million accommodations globally. Based in Asia and part of Booking Holdings, our 6,000+ employees representing 90+ nationalities foster a work environment rich in diversity, creativity, and collaboration. We innovate through a culture of experimentation and ownership, enhancing the ability for our customers to experience the world. Get to Know our Team: The Customer Experience Group of Agoda effectively serves our customers and partners to ensure satisfying results. This great task is accomplished with the support of our Global Service Vertical team. We serve as the backbone for Customer Experience Group’s global operations. Our team is comprised of project managers, process owners, analysts, and talent management. Together we work nonstop to improve the quality and efficiency of our customer and partner support processes. Working with the Global Service Vertical team is a great opportunity to collaborate with various stakeholders and develop initiatives with our sister companies and external partners all over the world. We are a very data-driven environment, eager to move fast and learn through experimentation. A clear focus on supporting our customers and partners is bolstered by a strong, entrepreneurial culture that enriches us and Agoda’s business performance. The Opportunity: As a CEG Talent Acquisition Project Coordinator Intern, you will play a vital role in assisting the Talent Acquisition team in planning and executing various projects and initiatives related to talent acquisition. This internship offers valuable hands-on experience in talent acquisition, making it an excellent opportunity for students or individuals looking to gain insight into the world of talent acquisition. In this Role, you’ll get to: Project Support: Assist in planning, organizing, and executing talent acquisition projects and initiatives, such as recruitment events, employer branding campaigns, and process improvements. Candidate Sourcing: Collaborate with the Talent Acquisition team to identify potential candidates through various channels, including job boards, social media, and professional networks. Administrative Tasks: Provide administrative support, including scheduling interviews, managing candidate communications, and maintaining applicant tracking systems. Data Management: Collect and maintain recruitment data, analyze key metrics, and generate reports to measure the effectiveness of talent acquisition strategies. Collaboration: Work closely with the Talent Acquisition team, and other relevant teams to ensure the successful implementation of talent acquisition projects. What You’ll Need to Succeed Able to do the internship from 27th of May to 2nd August 2024 (10-week program) Currently a 3rd-year or below university student at a respected university Strong organizational and communication skills Eagerness to learn and contribute to the team It’s Great if you have: Enrolled in a relevant degree program (e.g., Human Resources, Business, or a related field) Detail-oriented with the ability to manage multiple tasks and deadlines Proficiency in Microsoft Office Suite #students #1 #summerintern Equal Opportunity Employer At Agoda, we pride ourselves on being a company represented by people of all different backgrounds and orientations. We prioritize attracting diverse talent and cultivating an inclusive environment that encourages collaboration and innovation. Employment at Agoda is based solely on a person’s merit and qualifications. We are committed to providing equal employment opportunity regardless of sex, age, race, color, national origin, religion, marital status, pregnancy, sexual orientation, gender identity, disability, citizenship, veteran or military status, and other legally protected characteristics. We will keep your application on file so that we can consider you for future vacancies and you can always ask to have your details removed from the file. For more details please read our privacy policy. To all recruitment agencies: Agoda does not accept third party resumes. Please do not send resumes to our jobs alias, Agoda employees or any other organization location. Agoda is not responsible for any fees related to unsolicited resumes."
Housekeeper and Cooker,Bluemango Pool Villa & Resort Koh Samui,"Ko Samui, Surat Thani",Administrative Assistants,Full time,,,Bluemango Pool Villa & Resort Koh Samui พูลวิลล่าและรีสอร์ทส่วนตัวบนเกาะสมุย มีห้องพักทั้งหมด 5 ห้อง ในสไตล์โมเดิร์นมินิมอล เปิดให้บริการในปี 2023 ตั้งอยู่ห่างจากสนามบินสมุยเพียง 5 นาที จำนวนอัตรา 1 จังหวัด เกาะสมุย ระดับการศึกษา ไม่จำกัดวุฒิการศึกษา รายละเอียด หน้าที่ ทำความสะอาดทั่วไป ทำความสะอาดห้องพักแขก ซักรีดทำความสะอาดเครื่องนอน ทำอาหารเมนูพื้นฐานเสิร์ฟแขกในวิลล่า คุณสมบัติ เพศหญิง อายุไม่เกิน 35 ปี ไม่จำกัดวุฒิการศึกษา มีประสบการณ์งานโรงแรมหรืองานอื่นๆที่เกี่ยวข้อง สื่อสารภาษาอังกฤษพื้นฐานได้ ขยัน อดทน รับผิดชอบต่อหน้าที่ รักงานบริการ รักความสะอาด สวัสดิการ วันหยุดตามโครงสร้างบริษัท ไม่หยุดวันนักขัตฤกษ์ วันลาพักร้อนเมื่อทำงานครบปี ประกันสังคม ชุดยูนิฟอร์ม เวลาทำงาน ประจำ เงินเดือน บาท สนใจติดต่อ K.Beam เบอร์โทร 0632359977 อีเมล์ bluemango.hr@gmail.com เว็บไซต์ www.bluemangopoolvilla.com
Performance Excellence Manager,"Agoda Services Co., Ltd.",Bangkok,Administrative Assistants,Full time,,,"Performance Excellence Manager Apply Now Bangkok, Thailand About Agoda Agoda is an online travel booking platform for accommodations, flights, and more. We build and deploy cutting-edge technology that connects travelers with more than 3.6 million accommodations globally. Based in Asia and part of Booking Holdings, our 6,000+ employees representing 90+ nationalities foster a work environment rich in diversity, creativity, and collaboration. We innovate through a culture of experimentation and ownership, enhancing the ability for our customers to experience the world. THIS ROLE IS BASED IN BANGKOK, THAILAND – RELOCATION PROVIDED Get to Know our Team: Agoda is a travel booking platform and accommodation is at our core. As our accommodation partners are a key to our success, we work hard to ensure their success. That is why the Market Management team of Agoda’s Partner Services specializes in strategic account management. We serve as consultants, offering strategic advice on how best to excel on Agoda’s commercial platform. We are direct contributors to what makes Agoda one of the market leaders because we understand accommodation needs and offer innovative solutions. From Bangkok to New York and beyond, our team has footprints in over 50 locations around the world. With the help of industry-leading technology, we work and collaborate globally to bring together the best ideas from diverse perspectives. The Market Management team invests in long-term relationships that spans borders and cultures and results in incredible value for Agoda, our partners, and our customers. In this Role, you’ll get to: Close partnership with key business and people team stakeholders to aid, advise and solve challenges in line with Agoda’s Supply team’s philosophy Enhance the performance management, including process improvement, benefits, and welfare programs, providing recommendations through data & insights Support Oversees, investigations and provides guidance on relevant actions for ER and Performance related issues and queries Partner with department heads and country leaders on their organizational design and change Analyze and share actional insights and trends with country leaders and department heads on What you’ll Need to Succeed: 3+ years of demonstrated experience in Project Management / People operations at a multi-national organization A combination of HR experience in (and partnering with) the following areas: organizational design, onboarding, payroll, business consulting, data analysis and employee relations Superb, demonstrated quantitative skills with the highest degree of precision Excellent communication skills, including extensive experience meeting and presenting to senior executives High level of discretion, confidentiality, and ethics Ability to work well with people in a highly multi-cultural environment Ability to cope well with ambiguity and change in a dynamic environment. Humility, flexibility, good interpersonal skills and the ability to lead difficult conversations is a must #Thailand #Bangkok #LearingandDevelopment #PerformanceExellence Equal Opportunity Employer At Agoda, we pride ourselves on being a company represented by people of all different backgrounds and orientations. We prioritize attracting diverse talent and cultivating an inclusive environment that encourages collaboration and innovation. Employment at Agoda is based solely on a person’s merit and qualifications. We are committed to providing equal employment opportunity regardless of sex, age, race, color, national origin, religion, marital status, pregnancy, sexual orientation, gender identity, disability, citizenship, veteran or military status, and other legally protected characteristics. We will keep your application on file so that we can consider you for future vacancies and you can always ask to have your details removed from the file. For more details please read our privacy policy. To all recruitment agencies: Agoda does not accept third party resumes. Please do not send resumes to our jobs alias, Agoda employees or any other organization location. Agoda is not responsible for any fees related to unsolicited resumes."
Villa Manager (Korean Speaking),Bluemango Pool Villa & Resort Koh Samui,"Ko Samui, Surat Thani",Administrative Assistants,Full time,,,Bluemango Pool Villa & Resort Koh Samui พูลวิลล่าและรีสอร์ทส่วนตัวบนเกาะสมุย มีห้องพักทั้งหมด 5 ห้อง ในสไตล์โมเดิร์นมินิมอล เปิดให้บริการในปี 2023 ตั้งอยู่ห่างจากสนามบินสมุยเพียง 5 นาที จำนวนอัตรา 1 จังหวัด เกาะสมุย ระดับการศึกษา ปริญญาตรี รายละเอียด หน้าที่ ดูแลงานต่างๆในวิลล่า ต้อนรับและดูแลแขกที่เข้าพัก ควบคุมการทำงานสตาฟแผนกต่างๆ เช่น แม่บ้าน คนสวน เป็นต้น ดูแลระบบรับจองห้องพัก และช่องทางโซเชียลมีเดียของวิลล่า Conceige Service ประสานงานการจองบริการต่างๆ ช่วยซัพพอร์ทงานอื่นๆที่ได้รับมอบหมายจากผู้บริหาร คุณสมบัติ เพศหญิงหรือชาย วุฒิการศึกษาปริญญาตรี มีประสบการณ์งานโรงแรมหรืองานอื่นๆที่เกี่ยวข้อง สื่อสารภาษาอังกฤษได้เป็นอย่างดีใน 4 ทักษะ ฟัง พูด อ่าน เขียน หากมีความสามารถภาษาที่ 3 (ภาษาเกาหลี/จีน) จะพิจารณาเป็นพิเศษ มีความสามารถในการแก้ไขปัญหาเฉพาะหน้า ขยัน อดทน รับผิดชอบต่อหน้าที่ มีความเป็นผู้นำ และมีทักษะการสื่อสารที่ดี รักงานบริการ *สามารถขับรถยนต์ได้ สวัสดิการ วันหยุดตามโครงสร้างบริษัท ไม่หยุดวันนักขัตฤกษ์ วันลาพักร้อนเมื่อทำงานครบปี ประกันสังคม ชุดยูนิฟอร์ม เวลาทำงาน ประจำ เงินเดือน 25000-30000 บาท บาท สนใจติดต่อ K.Beam เบอร์โทร 0632359977 อีเมล์ bluemango.hr@gmail.com เว็บไซต์ www.bluemangopoolvilla.com
Senior Manager/ Manager Talent Acquisition (Bangkok based),"Agoda Services Co., Ltd.",Bangkok,Administrative Assistants,Full time,,,"Senior Manager/ Manager Talent Acquisition (Bangkok based) Apply Now Bangkok, Thailand About Agoda Agoda is an online travel booking platform for accommodations, flights, and more. We build and deploy cutting-edge technology that connects travelers with more than 3.6 million accommodations globally. Based in Asia and part of Booking Holdings, our 6,000+ employees representing 90+ nationalities foster a work environment rich in diversity, creativity, and collaboration. We innovate through a culture of experimentation and ownership, enhancing the ability for our customers to experience the world. Get to Know our Team: The People Team is a purveyor of opportunity, searching the globe for the most talented individuals and offering them an open, collaborative workplace. By prioritizing skill and potential, we have cultivated a powerful assembly of professionals through our drive for equal opportunity and diversity. We make the move to Agoda a breeze with assisted onboarding programs, and we continue to support and enrich our thousands of Agoda employees through individual growth with outstanding learning programs and various means of assistance. Our development of incredible benefits has ensured everyone can stay strong, healthy, and happy during their time at Agoda. Leading ambitious changes and making a positive impact in the lives of our employees, the People Team is a crucial and rewarding part of the Agoda family. The Opportunity: In this role, you will be based in Agoda’s Bangkok Office and lead a team of Managers, Leads, TA Partners and Associate TA Partners while also collaborate with multiple stakeholders such as Operations leaders, HR Generalists, HR Specialist, Technology & Analytics team etc. You will be focusing on two different areas including leading your team to achieve set hiring targets for volume positions (e.g. Customer Experience Specialists) and successfully executes project to continuously improve the recruitment function in CEG. In this Role, you’ll get to: Lead the team to hire to target and be 100% staffed by optimizing sourcing, recruitment funnel and the team organization Drive improvements to increase the quality of hires (measured by objective metrics) through data-driven experimentation Ensure operational excellence in your team for every step of the recruitment process (new positions intake, JDs, pre-screening, interviews scorecards, offer communication, etc.) Leverage and analyze Data and Recruitment Reports to effectively partner with the Team and Business Reduce the cost per hire Ensure that Hiring Managers supported by your team develop interviewing skills Develop strategies to build talent pipelines and effectively raise or lower the bar adapting to hiring needs Manage, coach and build a team of strong Recruiters and enable them to hire game changers for Agoda Lead projects to transform the recruitment function. Examples of possible projects are: – Defining operational excellence in the recruitment process – Introducing new assessment tools – Building an upskilling program for Recruiters – Experimenting with different recruitment processes What you’ll Need to Succeed: At least 8 years of experience in recruitment and a minimum of 4 years of team management experience (including managing managers) in a fast-paced, dynamic global environment Previous experience in hiring for North & Southeast Asia market is a plus Ability to leverage data to take decisions and optimize the results Exposure to headcount models and resource planning is a must Leadership skills to rally recruiters to achieve stretch targets Ability to work effectively with multiple stakeholders Fluent in English Autonomous and highly motivated with a strong sense of urgency. Equal Opportunity Employer At Agoda, we pride ourselves on being a company represented by people of all different backgrounds and orientations. We prioritize attracting diverse talent and cultivating an inclusive environment that encourages collaboration and innovation. Employment at Agoda is based solely on a person’s merit and qualifications. We are committed to providing equal employment opportunity regardless of sex, age, race, color, national origin, religion, marital status, pregnancy, sexual orientation, gender identity, disability, citizenship, veteran or military status, and other legally protected characteristics. We will keep your application on file so that we can consider you for future vacancies and you can always ask to have your details removed from the file. For more details please read our privacy policy. To all recruitment agencies: Agoda does not accept third party resumes. Please do not send resumes to our jobs alias, Agoda employees or any other organization location. Agoda is not responsible for any fees related to unsolicited resumes."
