Jobtitle,Company,Location,Job Position,Salary Min,Salary Max,Job Description
Senior Sale Executive,PASSION AND DREAM COMPANY LIMITED,Chiang Mai,New Business Development,Full time,25000,44999,"Your Typical day Find quality of Leads who owns or runs the short-term rental properties in CM where have the high demands of guests Explore and find Pipelines where potential leads might be gathered Build and manage partner relationships with new and current hosts Arrange meetings with potential leads and close the deal by onboarding their supplies Must be willing to travel to properties for inspection and take photos/ videos of properties Closely communicate with partners(hosts) in regular basis for sync on booking schedule and the price of their properties Educate hosts on all significant product changes and cascade feedback on product and policy to teams Create flyers for host marketing and materials for host education Your Goal Onboard new supplies and manage accounts to meet and exceed monthly/quarterly Sales goal Develop strong and long lasting partnerships Develop deep knowledge of Chiang Mai short term rental market and become the go-to source for internal and external partners We Looking For Preferably have bachelor degree in college/ university (fresh graduate can apply) 4+ years of industry experience in real estate agency/ property management company (Preferably in Chiang mai market) 2-3+ year of experience in Sales & Marketing or Account management Fluency in Thai and English speaking  is required * Proven track record of being able to effectively work a leads pipeline Excellent communication and presentation skills and ability to communicate effectively with clients via phone, email/SNS, and in-person* Proficient in using Google Suites, MS office suites, Especially being comfortable with Excel/Google spreadsheet* Preferably have experience with sales marketing online (e.g. facebook, LINE) and offline Fast learner being able to quickly adapt to new system (e.g. internal management system) and environment Problem solver: who can catch customers’ needs and pain point and offer solutions accordingly Ability to work within deadlines, adjust to changes in ambiguous environments Passionate self-starter who is resourceful and self-sufficient"
Sales and Operation/พนักงานขายและปฏิบัติการ,"BIG DREAM TRAVEL CO., LTD.","Bang Kapi, Bangkok",Account & Relationship Management,Full time,13000,19999,"ประสานงานกับ Wholesales จัดทำโปรแกรมทัวร์และเอกสารที่เกี่ยวข้อง กรุ๊ปเหมา องค์กร บริษัท คณะบุคคล นำโปรแกรมโปรโมทขายผ่านทางช่อง Social media และตอบแชทลูกค้า จัดทำเอกสารการเสนอราคา ค่าใช้จ่ายต่างๆ ประสานงานระหว่างลูกค้าและองค์กรในการจัดทำ ในกรณีเป็นกรุ๊ป incentive คุณสมบัติ มีความละเอียดรอบคอบในการทำงาน มีความรู้ด้านภาษาอังกฤษ มีความรู้ในการใช้คอมพิวเตอร์ Microsoft Office: Word, Excel, Power Point มีความรู้ในการใช้ Social media: Facebook, Instagram, Line Official มีทักษะในการสื่อสาร มุ่งมั่นอดทนในการทำงาน ส่งกรุ๊ป และ บางครั้งออกทัวร์เพื่อดูแลลูกค้า ผลตอบแทนและ สวัสดิการ เงินเดือน และ ค่าคอม ประกันสังคม โบนัสขึ้นอยู่กับผลประกอบการของบริษัท พาเที่ยวประจำปีอย่างน้อยปีละครั้ง ท่านที่มีคุณสมบัติ ตรงตามเงื่อนไขสามารถติดต่อ คุณอู๋ 098-2836859"
Sale/พนักงานขายของบริษัท,"CHORPAKA TOUR CO., LTD.","Lam Luk Ka, Pathum Thani",Account & Relationship Management,Full time,,,เงินเดือน : ไม่รวมคอมมิชชั่น รายละเอียด ดูแลยอดขาย ทั้งลูกค้าเก่าและใหม่ เสนอขายโปรแกรมทัวร์ ท่องเที่ยว ส่งรายงานประจำวัน ส่งเสริมการขาย เพื่อกระตุ้นยอดขาย จัดแคมเปญส่งเสริมการขาย คุณสมบัติ ไม่จำกัดวุฒิ ขยันอดทน สามารถทำงานภายใต้สภาะวะผลักดันยอดขายได้ มีสนใจในการท่องเที่ยว สวัสดิการ เงินเดือน ประกันสังคม คอมมิชชั่น อื่นๆ
Senior Sales Staff - ODM Cosmetic 3 อัตรา,"COSMAX (Thailand) Co., Ltd.","Bang Na, Bangkok",New Business Development,Full time,,,"Location : Bangna Office (Lasalle Road) Job Description: Develop new customers through planned individual and team accounts management. Liaise with new and existing customers to meet and exceed sales objectives. Coordinate with related functions to fulfill customers’ requirements. Develop and maintain strong relationships with clients and build new commercial sales relationships. Establish and achieve annual sales and profit targets. Monitors competition by gathering current marketplace information on pricing, products, new products, delivery schedules, and merchandising techniques. Creation of project plans and critical paths, allocation of project teams, tasks and responsibilities. Ensuring all new products meet technical, price and production parameters. Ability to work under pressure and have analytical mind on problem solving. Any other tasks as and when assigned. Qualification : Bachelor's degree in any related field. 3-5 years of industry sales experience, FMCG products with experience in B2B. Excellent communication skills with ability to engage with a variety of people at all levels. Exceptional relationship building, influencing and negotiation skills. Good personality, Energetic and high responsibility. Self-driven and motivate with can-do attitude Proficient in Microsoft Office (MS. Word, Excel, Outlook, PowerPoint). Good command in English. Benefits / Welfares: Bonus 2 times per year 5 working day per week (Mon-Fri 08:00 - 17:00) Lunch Allowance Group Insurance (IPD/OPD)"
Export Sale Executive / Manager (  1 For Chinese Speaker / 1 For English...,"Variety Foods International Co.,Ltd.","Bang Phlat, Bangkok",Account & Relationship Management,Full time,,,"Achieve sales target by recruiting new clients and generating volume among existing customers. Create and maintain good relationships with customers and support their requirement. Review monthly the best monitoring sales report with management to determine if goals and objectives are being met. Communicate trends & pricing issues and other unique issues as it relates to sales. JOB SPECIFICATION Bachelor’s degree or higher in Marketing, Business Administration, International Business, Economics or others related fields. Strong experience (3-5 years) in B2B channel, Distributor management are preferred. Good Negotiation Skill and Presentation Skill. Be thorough, logical-oriented with ability to identify opportunities of improvement. Have a capacity to work autonomously and a keen ability to adapt to new situations. Proficient in English: GOOD in all 4 skills ( Listening, Speaking, Reading, Writing) Proficient in MS Office: Word, Excel ( Pivot if available ), PowerPoint Available for business travel"
Sales Manager – (Hatyai Branch)/ผู้จัดการศูนย์สาขา (หาดใหญ่),PREMIER PRODUCTS PUBLIC COMPANY LIMITED,Songkhla,Management,Full time,,,"Sales Manager – (Hatyai Branch) / ผู้จัดการศูนย์สาขา (หาดใหญ่) Responsibilities :- Identify projects offering sales potential and update the project list on a monthly basis. Conduct sales presentation to designers, consultants, contractors, distributors and others involved in those projects, collect information about our client needs, propose technical solutions and recommendation using company products and highlight the benefits to our clients in the aim to get our products specified and/or selected. Prepare sales quotations in line with the company pricing policy and the environment of the project propose your recommendations to the Sales Division Manager or higher level for approval. Organize follow-up visits and report weekly in writing about your sales activities, the status of the pending projects and your achievements. Join weekly internal sales meeting with your colleagues and the Sales Division Manager to validate your sales strategy, refine tactics, exchange information and plan for the next actions. Participate in technical seminars and exhibitions to promote company products and services to the industry. Update the sales forecast on a weekly basis to ensure that inventories and capacities are adequate review the same with the Sales Division Manager. Report all relevant market information collected during your sales meeting concerning competition, projects and prices. Participate to the determination of sales objectives and budgets, ensure that sales targets are met or exceeded in your responsible area. Propose new products developments and suggest improvements whenever the opportunity arises. Establish friendly and professional relationships with our clients ensure always a prompt and reliable service in your area of responsibility, contribute to the promotion of our company’s reputation and quality in the industry. Qualifications :- Bachelor or higher degree in Civil Engineering, Mechanical Engineering, Architecture or other related filed. At least 5 years™ experience in the construction environment, building materials and branch office management. Good command of English with communication level. Good computer literacy in Microsoft Office. Experience in Sales Management. High level of inter-personal and communication skill. Leadership and excellent influencing skills. Good analytical and problem solving skills. Interested and qualified applicants, please send your application letter and CV with current salary package and expected salary with available contact details by click ""Apply Now"" Should you need any further information, please contact K.Yaowalak ( คุณเยาวลักษณ์ ) Tel. 02-301-2221 Premier Products Public Company Limited 2 Premier Place Soi.Premier 2 Srinakarin Road , Nong Bon,Pravet Bangkok. 10250 www.premier-products.co.th %MCEPASTEBIN%"
Sales Executive (ประจำสาขาภาคตะวันออก)/พนักงานฝ่ายขาย (ประจำสาขาภาคตะวันออก),Interlink Communication Public Company Limited (ILINK),Rayong,Account & Relationship Management,Full time,,,"หน้าที่รับผิดชอบ สร้างยอดขายตามเป้าหมายที่กำหนด จัดทำรายงานยอดขาย และรายงานการเข้าพบลูกค้าพร้อมทั้งความคืบหน้าของงาน ติดตาม ประสานงานให้คำปรึกษา แนะนำผลิตภัณฑ์ และการให้บริการแก่ลูกค้า ให้คำปรึกษาด้านเทคนิค ลักษณะของการใช้งานและการแก้ปัญหาในการใช้งาน แจ้ง Promotion และแจ้งกำหนดการสัมมนาให้แก่ลูกค้า เพื่อกระตุ้นยอดขาย เข้าพบลูกค้า จัดทำการประเมินราคา และจัดทำใบเสนอราคาให้แก่ลูกค้า รับใบสั่งซื้อ ใบข้อร้องเรียนจากลูกค้า ช่วยงานสัมมนา Product ของบริษัท, Consult, ราชการ, รัฐวิสาหกิจ, มหาวิทยาลัย งานอื่นๆ ตามที่ได้รับมอบหมาย คุณสมบัติ วุฒิการศึกษาปริญญาตรี สาขา บริหารธุรกิจ, การตลาด, หรือสาขาอื่น ๆ ที่เกี่ยวข้อง มีประสบการณ์ในธุรกิจสายสัญญาณ, อุปกรณ์คอมพิวเตอร์, อุปกรณ์network มีความมุ่งมั่น กระตือรือร้น มนุษยสัมพันธ์ดี มีทัศนคติที่ดีต่องานขาย สามารถเดินทางเพื่อปฏิบัติงานในด้านการขาย กับลูกค้าในเขตพื้นที่ที่รับผิดชอบ มีภูมิลำเนาอยู่ในพื้นที่ภาคตะวันออก มีใบอนุญาตขับขี่และมีพาหนะเป็นของตนเอง สวัสดิการ ค่าคอมมิชชั่น ค่าเสื่อมรถยนต์ บัตรเติมน้ำมัน (fleet card) ค่าโทรศัพท์ เบี้ยเลี้ยงออกพบลูกค้า ค่าที่พักออกพบลูกค้า ประกันสุขภาพ ตรวจสุขภาพประจำปี กองทุนสำรองเลี้ยงชีพ และสวัสดิการกู้ยืมเพื่อที่อยู่อาศัย ฯลฯ"
Sales Representative(Bangkok - Up Country / ผู้แทนขายเขตกรุงเทพและต่างจังหวัด,"Aesthetic Innovation Supply Co., Ltd.",Others,Account & Relationship Management,Full time,,,บริษัท เอสเธติค อินโนเวชั่น ซัพพลาย จำกัด ตัวแทนจำหน่ายเวชภัณฑ์เต้านมเทียมซิลิโคน MENTOR ผู้เดียวในประเทศไทยแต่งตั้งโดย บริษัท จอห์นสัน แอนด์ จอห์นสัน เมดเทค (ประเทศไทย) จำกัด เปิดรับสมัคร ผู้แทนขายเขตกรุงเทพและต่างจังหวัด 1 อัตรา คุณสมบัติ ปริญญาตรี (ไม่จำกัดสาขา) มีรถยนต์ส่วนตัว มีทักษะการขายและการสื่อสารที่ดี สามารถทำงานภายใต้แรงกดดันได้ และใส่ใจดูแลบริการลูกค้าได้ดี หน้าที่และความรับผิดชอบของ เข้าเยี่ยมลูกค้าเพื่อทำการเสนอขายสินค้า เข้ารับอบรมเกี่ยวกับข้อมูลผลิตภัณฑ์ และถ่ายทอดข้อมูลให้กับลูกค้า ประสานงานกับทีมต่างแผนกเพื่อให้ลูกค้าได้รับสินค้าที่ถูกต้อง ตรงตามเวลาที่นัดหมาย เข้าร่วมงานแสดงสินค้า หรืองานประชุมวิชาการแพทย์ประจำปี สวัสดิการ เงินเดือน และค่าตอบแทนการขายจ่ายรายเดือน มีโบนัสประจำไตรมาสและปี ประกันสังคม ค่ารักษาพยาบาล วัคซีนและตรวจร่างกายประจำปี ค่าน้ำมันและซ่อมบำรุงรักษารถยนต์/ยางรถยนต์ ค่าที่พัก (ต่างจังหวัด) มือถือ และค่าโทรศัพท์/อินเตอร์เน็ต
Account Manager/ผู้จัดการฝ่ายขาย,"DotJPG Co.,Ltd","Vadhana, Bangkok",Management,Full time,30000,34999,หน้าที่และรายละเอียดงาน -บริหารจัดการดูแลควบคุมทีมงาน AE Campaign หรือโปรเจคต่างๆ ที่ได้รับมอบหมายตาม Timeline ที่กำหนด -ดูแลและสร้างความสัมพันธ์ลูกค้าหลักของบริษัท ติดต่อประสานงานต่างๆ ระหว่างลูกค้ากับทีมได้อย่างมีประสิทธิภาพ -สร้างเอกสารเกี่ยวกับใบเสนอราคา -อื่นๆที่ได้รับหมอบหมาย คุณสมบัติผู้สมัคร มีบุคลิกภาพและมนุษย์สัมพันธ์ดี สามารถทำงานเป็นทีมและร่วมงานกับผู้อื่นได้ดี มีความเข้าใจเบื้องต้นเกี่ยวกับ Influencer social media ต่างๆ มีทักษะในการติดต่อประสานงาน เจรจาต่อรองได้ดี สามารถทำงานใต้แรงกดดันได้ มีไหวพริบในการแก้ปัญหาเฉพาะหน้าได้ดี มีความกระตือรือร้น และตอบสนองอย่างรวดเร็ว เข้าใจไลฟ์สไตล์ของคนยุคใหม่ เปิดใจเรียนรู้สิ่งใหม่ๆ และพัฒนาตัวเองอยู่ตลอดเวลา สามารถสื่อสารภาษาอังกฤษได้เบื้องต้น Computer skill : สามารถใช้ Microsoft Officeได้เป็นอย่างดี ขอคนที่มีประสบการณ์ด้านเอเจนซี่โฆษณา     สามารถเริ่มงานได้ทันที เนื่องด้วยสถานะการณ์โควิดสามารถ WFH 2 วัน / สัปดาห์  Work Office 3 วัน / สัปดาห์ สวัสดิการ -ประกันสังคม -โบนัส ขึ้นอยู่กับผลประกอบการ -Outing - ในประเทศและต่างประเทศ
แอดมินเพจ/พนักงานขายหน้าร้าน,THAI TID COMPANY LIMITED,"Khlong Sam Wa, Bangkok",Account & Relationship Management,Full time,13000,15999,"-เป็นหน้าที่แอดมินคอยตอบลูกค้าของเพจ และไลน์แอด,เฟสบุ๊ก และ โซเชียลมีเดียต่างๆ -ทำการขายผ่านช่องทางออนไลน์ พร้อมสรุปยอดรายวัน -ทำงานที่ได้รับมอบหมาย คุณสมบัติ - สื่อสารได้ดี - คีย์ข้อมูลต่างๆ ของลูกค้าลงระบบ - ติดต่อประสานงานภายในกับแผนกอื่นๆ - มีทัศนคติเชิงบวก ใจเย็น - มีใจรักงาน รักงานบริการ - มีวินัย ตรงต่อเวลา - ใช้เครืองมือสื่อสารได้ดี - แก้ไขปัญหาเฉพาะหน้าได้ดี - มีประสบการณ์จะได้รับพิจารณาเป็นพิเศษ"
Key Account/Sales Modern Trade,"DL Inter Enterprise Co.,Ltd.","Ratchathewi, Bangkok",Account & Relationship Management,Full time,,,"- Responsible for the achievement of sales targets of the assigned accounts. - Promote and market product in assigned key account to achieve annual sales target. - Work closely with RD team to ensure customer expectation/requirement meet. - Provide accurate sales forecasts and contribute to overall business planning. - Monitor, analyze, and track sales trends across products, channels, and customer segments to maximize sales opportunities. - Serve as the primary point of contact between key customers and internal teams to ensure seamless communication and collaboration. - Present regular progress reports and forecasts to the management. - Ensure that the main SKUs have the correct and appropriate Shelf Share and are positioned and displayed appropriately. Qualifications: - Diploma / Degree in any relevant field. - At least 2 years in FMCG experience and exposure in sales related field. - High level of motivation with an ability to create a positive and engaging environment with team members, marketing team and sales operation team. - Attention to detail and ability to resolve issues. - Ability to work independently, friendly, open-minded, proactive and results-driven."
Sales Manager/ผู้จัดการฝ่ายขาย,SYSTRONICS INSLAB COMPANY LIMITED,Rayong,Management,Full time,45000,54999,รายละเอียดงาน บริหารจัดการ ควบคุมดูแลทีมขายทั้งหมด กำหนดกลยุทธ์ วางแผน บริหารจัดการ และพัฒนาบุคลากร ควบคุม/ส่งเสริม/พัฒนาผู้ใต้บังคับบัญชา ให้มีคุณภาพต่อองค์กรสูงสุด เพื่อทำให้ยอดขายบรรลุตามเป้าหมายที่ทางบริษัทกำหนด เป็นที่ปรึกษา คอยให้คำปรึกษาหรือแนวทางในการแก้ไขปัญหาต่าง ๆ ที่เกี่ยวข้องกับการขาย ตรวจสอบติดตาม ผลักดัน แผน หรือนโยบาย ต่างๆ เพื่อพัฒนา หรือปรับเปลี่ยนแผน ให้สอดคล้องตามสถานการณ์ที่เกิดขึ้น ทำแผนงบประมาณประจำปี แผนกลยุทธ์และวิเคราะห์การขาย รายงานยอดขาย และรายงานอื่น ๆ ที่เกี่ยวข้องกับงานขาย เพื่อทำให้ทีมบรรลุเป้าหมายหรือยอดขายที่บริษัทกำหนด พร้อมนำเสนอต่อผู้บังคับบัญชาหรือผู้บริหาร เป็นรายเดือน รายไตรมาศ และรายปี หรือตามแต่ที่ผู้บริหารต้องการ งานอื่น ๆ ที่ได้รับมอบหมาย สวัสดิการ โบนัสตามผลประกอบการ จัดเที่ยวประจำปีบริษัทฯ ประกันกลุ่ม ประกันสังคม กองทุนสำรองเลี้ยงชีพ ชุดฟอร์ม วันทำงาน : จันทร์ - ศุกร์ เวลา 08.30 -17.30 น. *** สวัสดิการเพิ่มเติมเฉพาะบางตำแหน่งงาน *** คอมมิชชั่นการขาย ค่าเดินทาง/ค่าน้ำมัน/ค่าบำรุงรักษารถ/ค่าโทรศัพท์มือถือ
Sales Engineer / Sales Representative (ยินดีรับเด็กจบใหม่),TGS Enterprise Network Limited,"Huai Khwang, Bangkok",Account & Relationship Management,Full time,30000,54999,"บริษัททีจีเอส เอ็นเตอร์ไพรส์ เน็ตเวิร์ค จำกัด https://www.tgs-enterprise.com สถานที่ใกล้ : Airport link มักกะสัน/ MRTเพชรบุรี/ BTSทองหล่อ/ ท่าเรือชาญอิสสระ2 คุณสมบัติผู้สมัคร: Education : Bachelor in any field(Computer, Telecommunication or IT would be advantage). Experience : Minimum 2 years related sales experience. Negotiation and problem solving skills are required. Good command in English. Responding to clients in a timely and professional manner. presentation skills are preferredValid. driver's license and own vehicle is required. ความรับผิดชอบ : Responsible to develop and maintain a long term relationship with key customer accounts. increase revenue sales by meeting current and future needs. Expand Market in order to achieve allocated targets. prepare comply TOR for Enterprise and Government project. Get customers requirement prepare proposal and get back to customer. answer difficult technical question, technical problem and suggest appropriate. สวัสดิการ Flexible work schedule Telephone Allowance Parking Free, Shuttle Van pickup at BTS Five-day work week Medical Allowance (OPD/IPD) (Apply to family 50%) Dental 3,000 THB/Year (OPD/IPD) (Apply to family 50%) Life Insurance and Accident Insurance Annual Health check up - Parking Free Training Course - Yearly company uniform In-house Activity (Training, Birthday party, New year party, Outing Activity etc.) Interested persons should apply in person with a resume, transcript and a recent photo to Human Resources, TGS Enterprise Network Ltd. 2922/252-255 Charn Issara Tower II, 20th Floor, New Petchburi Rd., Bangkapi, Huaykwang, Bangkok, 10310 Tel. 02-715-9295 Website : www.TGS-enterprise.com"
Assistant E-Commerce Manager,DKSH (Thailand) Limited,"Phra Khanong, Bangkok",New Business Development,Full time,,,"Job Summary Lead our digital clients to digital success in several different projects. Grow the sales of each single brand, higher than the market’s growth. General Responsibilities; E-commerce operations, promotions and transactions Sets-up stores on marketplaces via content, images, and banner (based on marketing material provided by the client) Maintains product information in online channels (based on product pictures, written description, content and details provided by the client) Manages the online store on a day-to-day basis (SKU edition, pricing changes, sales order synchronization, store banner management) Manages inventory (ensures stock balancing online and offline channel) Plans and assists in the merchandising and promotion campaigns for online channel Manages promotional mechanism (bundles sets creation, discount promotion with marketplace e-commerce players) Assist in financial reconciliation supervision (accounts receivable and accounts payable) Drive business growth Ensure sales target achievement Assist in developing business plan and marketing and operational plan Build brand together with clients Robust in research and analysis of new online opportunities Monitor and manage clients and DKSH P&L Monitor sales performance vs approved A&P budget Regularly analyze trade returns and develop action plans to drive down returns or errors in delivery Execute trade claims recovery from clients within the contractual terms and full compliance of APMS in A&P control Accurate price maintenance in accordance to contractual terms Minimize unnecessary cost & risk which impact P&L Coordinate internal DKSH across departments and BUs of effective implementation Communicate / interact the online business plan to all operational departments and business units Monitor and evaluate outcome of implementation Qualification; Minimum three years’ experience in a similar role Bachelor or Master Degree in Economics, Business Administration or related filed Basic knowledge of the digital environment Understand different operating models and show flexibility in adapting to those Demonstrate basic research and analytical skills Demonstrate proficiencies in office productivity tools (e.g. Excel, Word and PowerPoint) Demonstrate fluency in local language and ideally in English and Thai, both written and spoken"
Key Account Management (Consumer Electronics),"Thai Samsung Electronics Co., Ltd.","Sathon, Bangkok",Account & Relationship Management,Full time,,,"Products: Consumer Electronics (Home Appliance, Microwave, Refrigerator, Washing Machine, Display, AirCon, Vacuum Cleaner etc.) Channel: Modern Trade Office Location: Empire Tower, Sathorn, Bangkok Responsibilities Manage the assigned key modern trade account actively contributing to the development of core business strategies which drive sustainable profitable growth and increase sales capability. Establish and ongoing develop strong business relationships with modern trade channels. Also optimize the distribution of all new and existing products to manage promotion planning, budgeting, and demand forecasting. Drive market share in accordance with the targets; define and maintain the strategic direction of the business plan to drive higher business contribution and ensure effective coverage of assigned accounts. Analyze sales statistics gathered to determine sales potential and inventory requirements and monitor the preferences of customers. Monitor category and product performance versus targets at the customer, evaluate the impact of strategic and tactical initiatives, and take corrective action as needed, to ensure achievement of business goals. Performs other duties as assigned by management /direct supervisor. Qualifications Min 3 years' experience in Key Account Management, Modern Trade channel. Familiar with consumer, FMCGs or other related sales driven business. Experience in Modern Trade and Sales Operation Management with proven track record of sales achievement. Mature, energetic, fast response, result-driven with goal-oriented. Demonstrated ability to set clear expectations and communicate effectively. Strong negotiation, convincing and problem-solving skills. High Financial Aptitude; possesses strong business acumen and numbers driven. Can communicate in English"
Sales Engineer/วิศวกรฝ่ายขาย,"BEV-X Co., Ltd.","Lat Krabang, Bangkok",Account & Relationship Management,Full time,20000,29999,รายละเอียดงาน รับผิดชอบกิจกรรมการขายและการตลาดสำหรับผลิตภัณฑ์อุตสาหกรรม ระบุผู้มีโอกาสเป็นลูกค้าผ่านการโทรแบบเย็นหรือเครือข่าย และสร้างcontactการขายเพื่อให้แน่ใจว่ายอดขายเติบโตอย่างต่อเนื่อง ระบุผู้มีอำนาจตัดสินใจภายในองค์กรของลูกค้า รักษาและขยายฐานลูกค้าที่มีอยู่ สร้างความสัมพันธ์กับลูกค้าอย่างเหมาะสมและเป็นมืออาชีพเพื่อยกระดับตำแหน่งของบริษัทในฐานะพันธมิตรเชิงกลยุทธ์ที่สำคัญ บรรลุวัตถุประสงค์ทางการเงินการขายและการคาดการณ์การขาย ให้ข้อมูลทางการตลาดเกี่ยวกับการกำหนดราคาในตลาด ลูกค้า & กิจกรรมของคู่แข่ง และแนวโน้มของอุตสาหกรรม ปฏิบัติหน้าที่/ความรับผิดชอบเฉพาะกิจตามความจำเป็น จัดทำใบเสนอราคา ข้อมูลผลิตภัณฑ์ รายงาน และเอกสารที่เกี่ยวข้องได้ สามารถใช้แพลตฟอร์ม HubSpot และ Flow Account ได้ คุณสมบัติผู้สมัคร ปริญญาตรีขึ้นไป โดยมีประสบการณ์งานที่เกี่ยวข้องอย่างน้อย 1 ถึง 2 ปี ในอุตสาหกรรม หรือผลิตภัณฑ์อุตสาหกรรมใดๆ หากมีความสามารถด้านภาษาอังกฤษและทักษะการเขียนและการนำเสนอที่ดีจะพิจารณาเป็นพิเศษ สามารถทำงานเป็นทีมได้ มีแรงจูงใจ ขับเคลื่อนตนเอง และมีเป้าหมาย มีความละเอียดรอบคอบ มีระเบียบ มีความกระตือรือร้นและสามารถทำงานภายใต้แรงกดดันได้ ทักษะการวิเคราะห์ การสื่อสาร และมนุษยสัมพันธ์ดี ตำแหน่งนี้มาพร้อมกับค่าคอมมิชชั่นการขาย มีความรู้ด้าน Microsoft Office เป็นอย่างดี สามารถเดินทางไปไหนมาไหนสะดวก ยินดีรับนักศึกษาจบใหม่
Retail Sales & Service Officer (Central World) /พนักงานขายและบริการหน้าร้าน –...,SHEEP GADGET COMPANY LIMITED,"Pathum Wan, Bangkok",Account & Relationship Management,Full time,,,รายละเอียดงาน: ขายสินค้าประเภทอุปกรณ์เสริมของสินค้า Apple เช่น เคส ฟิล์ม iPad/iPhone ที่หน้าร้าน AppleSheep มอบคำแนะนำและการบริการลูกค้าที่ดีที่สุดให้แก่ลูกค้าทุกคน เปรียบเสมือนกับเป็น Sheep Ambassador บริหาร จัดการ ตรวจสอบ สต็อกสินค้าในร้านให้ถูกต้องและเพียงต่อปริมาณลูกค้าในแต่ละวัน ร่วมคิดโปรโมชั่นและแผนการตลาดร่วมกับทีมและหัวหน้างาน สื่อสารกับทีมภายในร้านและสำนักงานใหญ่เพื่อรักษาระดับการบริการและยอดขายให้ได้ตามเป้าหมาย ใช้งานเครื่องมือออนไลน์เช่น Google Drive / Google Sheet / Google Doc ได้อย่างชำนาญ สามารถเข้าใจสื่อสารภาษาอังกฤษได้ในระดับดี สนับสนุนทีมภายในเกี่ยวกับโปรเจคการขายอื่นๆตามกำหนด คุณสมบัติผู้สมัคร: จบปริญญาตรีในสาขาใดก็ได้ (เด็กจบใหม่สมัครได้นะครับ) หากมีวุฒิ ปวส./ปวช. ต้องมีประสบการณ์การขายและบริการ ไม่น้อยกว่า 2 ปี มีความชื่นชอบและ Passion ในงานขายและบริการอย่างแท้จริง สามารถใช้งานและสื่อสารภาษาอังกฤษได้ในระดับดี งานโปรแกรม Microsoft Office และ Google Drive ได้ในระดับดีมาก ชื่นชอบการทำงานเป็นทีมและมีทักษะการสื่อสารในระดับดีมาก มีนิสัยเข้ากับผู้อื่นได้ง่าย ยิ้มแย้ม และชอบการพูดคุยกับลูกค้า สามารถทำงาน 6 วัน/สัปดาห์ ที่ตรงกับวันเสาร์อาทิตย์และทำงานเป็นกะได้ ทำงานที่ สาขา เซ็นทรัลเวิลด์
Sales Supervisor,PRTR,"Pathum Wan, Bangkok",Management,Full time,,,"Our client is a leading jewellery and diamond dealer with global certification based in Thailand. Key Responsibilities Driving and maximising sales performance to consistently achieve the overall sales budget objectives and KPIs, while ensuring operational integrity and monitoring monthly profitably. Analyzing monthly store performance, and reporting current business trends to cover every aspect of the business including competitor performance. Demonstrating sales leadership by playing an active role on the sales floor through customer engagement with top clients, ensuring the highest level of customer service is provided and annual mystery shop goals are met. Managing and supporting stock levels through direct communication with key business departments to maximize full-price selling, maintaining a high sell-through as well as alignment with new product launches. Training and communicating current collection knowledge to all store employees to ensure the team is fully educated on brand pillars and season strategy by partnering with the appropriate internal departments for product support. Proactively following current competitors and fashion and jewellery trends, industry news, and innovations in technology. Providing accurate monthly schedules by analyzing peak hours to ensure adequate floor coverage and drive sales & customer service. Key Requirements Minimum of 3-5 years of Boutique management and shop manager experience in retail, luxury retail, or a service-related industry. Bachelor’s Degree in a related field is preferred. Ability to analyze selling reports, identify business trends, and react quickly to the needs of the business. Proven ability to drive positive customer experiences that build loyalty and deliver measurable results. Ability to manage competing priorities in a fast-paced environment. Proficiency with Microsoft Office software including Word, Excel, PowerPoint, and Outlook. Industry awareness and strong business acumen. Strong verbal and written communication skills and excellent organizational skills. Passion for the Fashion and Jewelry Industry. Flexibility to work a retail schedule which will include evenings, weekends, and holidays."
Sales Supervisor (Horeca),T.A.C. Consumer PCL.,"Suan Luang, Bangkok",New Business Development,Full time,,,"JOB DESCRIPTION Search for target customers that are suitable for the company's products and services. Target customers such as leading coffee shops medium and large Restaurant business and hotel group Make a product sales plan Expense planning, both Year Plane / Operation Plan Planning, contacting and coordinating to present products Look for opportunities for the company's products, present them, negotiate and close the sale. Strengthen and develop relationships with customers to become long-term business partners. Coordinate between customers and the Company's Product / R&D team in developing beverage formulas or products that customers want together with customers. Make a report on Sales Forecast / Sales Performance both monthly, quarterly, yearly to evaluate the results. Collect competitor information and market movements to report to sales managers/executives. Follow up, analyze, adjust sales plans and budget usage. And activities every quarter to be in line with the goals set. QUALIFICATIONS/KNOWLEDGE/EXPERIENCE Experience in management/sales about the beverage business which is a sale to corporate customers or medium-large companies or customers of Café & Food chain at least 3 - 5 years (such as experience in selling coffee, raw materials and coffee machines to a group of coffee shops, restaurants or hotels) Experience in selling products that need to go through product development from the beginning to the production of ready-to-sell products. will receive special consideration (Start presenting, adjust formula, plan production, plan sales together with customers) Have passion in the food and beverage business Able to taste and test various drinks, including coffee and sweet drinks. Have experience and must have the ability to do sales forecast, calculate demand, analyze the demand for products of customers. (There will be a test during the interview) Have professional communication and presentation skills can do power Point to present work Have good communication and coordination skills, able to solve immediate problems and good human relations Jera is negotiable both inside and outside the organization Good command of English Have own car and driving license"
